hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,206.66646,17899.7153972,41766.0025936,59872.3844508
2.0,0.0,158.9742,16523.6463848,38555.1748978,55237.7954825
3.0,0.0,200.307492,15582.7172953,36359.6736891,52142.6984764
4.0,0.0,228.922848,15036.5827791,35085.3598178,50350.8654449
5.0,0.0,225.743364,16606.3638737,38748.1823719,55580.2896096
6.0,0.0,302.05098,17113.5136042,39931.5317431,57347.0963273
7.0,0.0,556.4097,18838.7451465,43957.0720086,63352.2268551
8.0,0.0,728.101836,18198.308009,42462.7186876,61389.1285326
9.0,0.0,890.25552,17810.0951081,41556.8885857,60257.2392138
10.0,0.0,1224.10134,17891.3830486,41746.5604468,60862.0448354
11.0,0.0,1475.280576,17728.5538353,41366.6256157,60570.460027
12.0,0.0,1596.100968,15197.2644322,35460.283675,52253.6490752
13.0,0.0,1484.819028,14219.9431948,33179.8674545,48884.6296773
14.0,0.0,1427.588316,13618.3046175,31776.0441076,46821.9370411
15.0,0.0,1290.870504,13862.0243745,32344.7235406,47497.6184191
16.0,0.0,1077.845076,14620.4913201,34114.4797468,49812.8161429
17.0,0.0,896.614488,15845.2930398,36972.3504262,53714.257954
18.0,0.0,626.358348,19769.6042879,46129.0766717,66525.0393075
19.0,0.0,476.9226,20761.5362021,48443.5844715,69682.0432736
20.0,0.0,435.589308,20198.3546679,47129.494225,67763.4382009
21.0,0.0,349.74324,21628.8393099,50467.2917232,72445.8742731
22.0,0.0,251.179236,19999.2240565,46664.8561318,66915.2594243
23.0,0.0,174.87162,17733.7998861,41378.8664008,59287.5379069
24.0,0.0,193.948524,15971.7490686,37267.4144933,53433.1120859
25.0,0.0,206.66646,15611.0599111,36425.8064593,52243.5328304
26.0,0.0,158.9742,14796.9510335,34526.2190781,49482.1443116
27.0,0.0,200.307492,14259.6054307,33272.4126715,47732.3255942
28.0,0.0,228.922848,14059.7034951,32805.974822,47094.6011651
29.0,0.0,225.743364,14636.2005845,34151.1346971,49013.0786456
30.0,0.0,302.05098,16758.4880928,39103.1388832,56163.677956
31.0,0.0,556.4097,18780.1201406,43820.2803282,63156.8101688
32.0,0.0,728.101836,17480.3280375,40787.4320876,58995.8619611
33.0,0.0,890.25552,16674.2868837,38906.6693953,56471.211799
34.0,0.0,1224.10134,16488.6754759,38473.5761105,56186.3529264
35.0,0.0,1475.280576,15298.5279287,35696.5651671,52470.3736718
36.0,0.0,1596.100968,14202.7938187,33139.8522437,48938.7470304
37.0,0.0,1484.819028,13585.5749253,31699.6748257,46770.068779
38.0,0.0,1427.588316,12866.1898933,30021.1097509,44314.8879602
39.0,0.0,1290.870504,12689.5711031,29608.9992405,43589.4408476
40.0,0.0,1077.845076,12653.1797183,29524.0860093,43255.1108036
41.0,0.0,896.614488,14258.1168088,33268.9392206,48423.6705174
42.0,0.0,626.358348,18460.5062745,43074.5146406,62161.3792631
43.0,0.0,476.9226,19930.2105425,46503.8245993,66910.9577418
44.0,0.0,435.589308,21834.7967105,50947.8589911,73218.2450096
45.0,0.0,349.74324,22509.1549357,52521.3615166,75380.2596923
46.0,0.0,251.179236,21299.7138104,49699.3322242,71250.2252706
47.0,0.0,174.87162,18421.4201865,42983.3137685,61579.605575
48.0,0.0,193.948524,16386.0721794,38234.1684187,54814.1891221
49.0,0.0,206.66646,15750.9703113,36752.2640598,52709.9008311
50.0,0.0,158.9742,14501.9394611,33837.8587425,48498.7724035
51.0,0.0,200.307492,14111.5856299,32927.0331363,47238.9262582
52.0,0.0,228.922848,13754.8600264,32094.6733949,46078.4562693
53.0,0.0,225.743364,14935.5648763,34849.651378,50010.9596183
54.0,0.0,302.05098,16914.863365,39468.0145184,56684.9288634
55.0,0.0,556.4097,17993.4645374,41984.7505872,60534.6248245
