hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,183.79998,2117.98554254,4941.96626591,7243.75178845
2.0,0.0,141.3846,2266.89767856,5289.42791665,7697.71019521
3.0,0.0,178.144596,2085.06106629,4865.14248801,7128.3481503
4.0,0.0,203.593824,2219.74384068,5179.40229492,7602.7399596
5.0,0.0,200.766132,2242.0344607,5231.41374164,7674.21433434
6.0,0.0,268.63074,2043.87385164,4769.03898716,7081.5435788
7.0,0.0,494.8461,2155.44378141,5029.3688233,7679.65870471
8.0,0.0,647.541468,2624.32723059,6123.43020472,9395.29890331
9.0,0.0,791.75376,2262.74651986,5279.74187967,8334.24215953
10.0,0.0,1088.66142,2006.5099338,4681.85651221,7777.02786601
11.0,0.0,1312.049088,1515.06242906,3535.14566782,6362.25718488
12.0,0.0,1419.501384,1334.53740373,3113.9206087,5867.95939643
13.0,0.0,1320.532164,1383.79727847,3228.86031643,5933.1897589
14.0,0.0,1269.633708,1394.73436159,3254.38017705,5918.74824664
15.0,0.0,1148.042952,1565.36348008,3652.51478684,6365.92121892
16.0,0.0,958.587588,1775.38965416,4142.5758597,6876.55310186
17.0,0.0,797.409144,1856.80010779,4332.53358485,6986.74283664
18.0,0.0,557.055324,2396.19950551,5591.13217953,8544.38700904
19.0,0.0,424.1538,2492.82987781,5816.60304822,8733.58672603
20.0,0.0,387.393804,2586.53914748,6035.25801078,9009.19096226
21.0,0.0,311.04612,2475.5578785,5776.30171649,8562.90571499
22.0,0.0,223.387668,2534.43486665,5913.68135553,8671.50389018
23.0,0.0,155.52306,2647.82662909,6178.26213453,8981.61182362
24.0,0.0,172.489212,2298.39907272,5362.93116969,7833.81945441
25.0,0.0,183.79998,1887.47940798,4404.11861861,6475.39800659
26.0,0.0,141.3846,1834.39689652,4280.25942521,6256.04092173
27.0,0.0,178.144596,1696.38406298,3958.22948028,5832.75813926
28.0,0.0,203.593824,1599.76956774,3732.79565806,5536.1590498
29.0,0.0,200.766132,1949.28386054,4548.32900794,6698.37900048
30.0,0.0,268.63074,1834.36597304,4280.18727044,6383.18398348
31.0,0.0,494.8461,1888.66282791,4406.87993179,6790.3888597
32.0,0.0,647.541468,1848.98423827,4314.29655597,6810.82226224
33.0,0.0,791.75376,2009.95079274,4689.88518306,7491.5897358
34.0,0.0,1088.66142,1535.95810698,3583.90224963,6208.52177661
35.0,0.0,1312.049088,1759.79878667,4106.1971689,7178.04504357
36.0,0.0,1419.501384,1691.56900427,3946.99434331,7058.06473158
37.0,0.0,1320.532164,1615.41110829,3769.29258601,6705.2358583
38.0,0.0,1269.633708,1205.01001895,2811.69004421,5286.33377116
39.0,0.0,1148.042952,1277.28138123,2980.32322287,5405.6475561
40.0,0.0,958.587588,1452.620326,3389.44742733,5800.65534133
41.0,0.0,797.409144,1530.00442683,3570.01032928,5897.42390011
42.0,0.0,557.055324,2294.82062396,5354.58145591,8206.45740387
43.0,0.0,424.1538,2469.162179,5761.37841767,8654.69439667
44.0,0.0,387.393804,2986.36349913,6968.18149797,10341.9388011
45.0,0.0,311.04612,2735.69840152,6383.2962702,9430.04079172
46.0,0.0,223.387668,2543.21901797,5934.17770859,8700.78439456
