hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,124.04574,4633.58014512,10811.6870053,15569.3128904
2.0,0.0,95.4198,3578.27813775,8349.31565475,12023.0135925
3.0,0.0,120.228948,3463.09830186,8080.56270434,11663.8899542
4.0,0.0,137.404512,3432.52163844,8009.21715636,11579.1433068
5.0,0.0,135.496116,3523.94726409,8222.54361621,11881.9869963
6.0,0.0,181.29762,3806.02133598,8880.71645062,12868.0354066
7.0,0.0,333.9693,3784.04696652,8829.44292188,12947.4591884
8.0,0.0,437.022684,4606.60270308,10748.7396405,15792.3650276
9.0,0.0,534.35088,5025.91910538,11727.1445792,17287.4145646
10.0,0.0,734.73246,5372.1896952,12535.1092888,18642.031444
11.0,0.0,885.495744,5430.18119592,12670.4227905,18986.0997304
12.0,0.0,958.014792,5630.80008639,13138.5335349,19727.3484133
13.0,0.0,891.220932,4757.89364442,11101.751837,16750.8664134
14.0,0.0,856.869804,4577.47531359,10680.7757317,16115.1208493
15.0,0.0,774.808776,4393.74681075,10252.0758917,15420.6314785
16.0,0.0,646.946244,4365.60199011,10186.4046436,15198.9528777
17.0,0.0,538.167672,4925.72191785,11493.3511417,16957.2407315
18.0,0.0,375.954012,8087.11217232,18869.9284021,27332.9945864
19.0,0.0,286.2594,8337.6622185,19454.5451765,28078.466795
20.0,0.0,261.450252,7708.19596881,17985.7905939,25955.4368147
21.0,0.0,209.92356,6656.23200663,15531.2080155,22397.3635821
22.0,0.0,150.763284,5848.82107041,13647.2491643,19646.8335187
23.0,0.0,104.96178,5042.44440528,11765.7036123,16913.1097976
24.0,0.0,116.412156,3942.89310423,9200.08390987,13259.3891701
25.0,0.0,124.04574,3503.32869522,8174.43362218,11801.8080574
26.0,0.0,95.4198,3364.75094691,7851.08554279,11311.2562897
27.0,0.0,120.228948,3284.85968247,7664.67259243,11069.7612229
28.0,0.0,137.404512,2950.91429629,6885.46669134,9973.78549963
29.0,0.0,135.496116,3376.94755227,7879.54428863,11391.9879569
30.0,0.0,181.29762,3773.67506163,8805.24181047,12760.2144921
31.0,0.0,333.9693,4748.16487401,11079.0513727,16161.1855467
32.0,0.0,437.022684,4829.31403848,11268.3994231,16534.7361456
33.0,0.0,534.35088,4972.59813594,11602.7289839,17109.6779998
34.0,0.0,734.73246,5171.10584427,12065.9136366,17971.7519409
35.0,0.0,885.495744,4299.46448571,10032.0838,15217.0440297
36.0,0.0,958.014792,4047.5749812,9444.3416228,14449.931396
37.0,0.0,891.220932,3887.78626182,9071.50127758,13850.5084714
38.0,0.0,856.869804,4160.8118202,9708.5609138,14726.242538
39.0,0.0,774.808776,3386.55954759,7901.97227771,12063.3406013
40.0,0.0,646.946244,4029.03330489,9401.07771141,14077.0572603
41.0,0.0,538.167672,4897.05908295,11426.4711936,16861.6979485
42.0,0.0,375.954012,7290.68975388,17011.6094257,24678.2531916
43.0,0.0,286.2594,6912.07016025,16128.1637073,23326.4932675
44.0,0.0,261.450252,6825.52947813,15926.235449,23013.2151791
45.0,0.0,209.92356,6480.62827989,15121.4659864,21812.0178263
46.0,0.0,150.763284,5770.14341319,13463.6679641,19384.5746613
47.0,0.0,104.96178,5349.74291646,12482.7334717,17937.4381682
48.0,0.0,116.412156,4428.40056291,10332.9346468,14877.7473657
49.0,0.0,124.04574,3997.8232743,9328.2543067,13450.123321
50.0,0.0,95.4198,3661.70928471,8543.98833099,12301.1174157
51.0,0.0,120.228948,3119.28279051,7278.32651119,10517.8382497
52.0,0.0,137.404512,3019.08799014,7044.53864366,10201.0311458
53.0,0.0,135.496116,3313.66146627,7731.87675463,11181.0343369
54.0,0.0,181.29762,3941.44769811,9196.71129559,13319.4566137
55.0,0.0,333.9693,4182.7584501,9759.7697169,14276.497467
56.0,0.0,437.022684,5215.70680506,12169.9825451,17822.7120342
57.0,0.0,534.35088,4810.0976592,11223.5612048,16568.009744
58.0,0.0,734.73246,4717.15775373,11006.7014254,16458.5916391
59.0,0.0,885.495744,4474.58158875,10440.6903737,15800.7677065
60.0,0.0,958.014792,4391.01187608,10245.6943775,15594.7210456
61.0,0.0,891.220932,3742.49170728,8732.48065032,13366.1932896
62.0,0.0,856.869804,3586.63132998,8368.80643662,12812.3075706
63.0,0.0,774.808776,3713.46858876,8664.76004044,13153.0374052
64.0,0.0,646.946244,3732.77768553,8709.81459957,13089.5385291
65.0,0.0,538.167672,4197.1360077,9793.3173513,14528.621031
66.0,0.0,375.954012,5883.16227285,13727.3786367,19986.4949215
67.0,0.0,286.2594,6182.56926789,14425.9949584,20894.8236263
68.0,0.0,261.450252,6568.83752313,15327.287554,22157.5753291
69.0,0.0,209.92356,6475.08194985,15108.5245497,21793.5300595
70.0,0.0,150.763284,5642.19088944,13165.1120754,18958.0662488
71.0,0.0,104.96178,4812.02897703,11228.0676131,16145.0583701
72.0,0.0,116.412156,4361.39714187,10176.593331,14654.4026289
73.0,0.0,124.04574,3668.37504897,8559.54178093,12351.9625699
74.0,0.0,95.4198,3317.57687376,7741.01270544,11154.0093792
75.0,0.0,120.228948,3122.37700938,7285.54635522,10528.1523126
76.0,0.0,137.404512,3072.9810405,7170.2890945,10380.674647
77.0,0.0,135.496116,3168.82663923,7393.92882487,10698.2515801
78.0,0.0,181.29762,3648.00967248,8512.02256912,12341.3298616
79.0,0.0,333.9693,3872.07730707,9034.84704983,13240.8936569
80.0,0.0,437.022684,4734.28461753,11046.6641076,16217.9714091
81.0,0.0,534.35088,4984.40293047,11630.2735044,17149.0273149
82.0,0.0,734.73246,4922.68768995,11486.2712766,17143.6914265
83.0,0.0,885.495744,4827.80319315,11264.8741173,16978.1730545
84.0,0.0,958.014792,5445.11018109,12705.2570892,19108.3820623
85.0,0.0,891.220932,4629.71561244,10802.6697624,16323.6063068
86.0,0.0,856.869804,4950.11905329,11550.277791,17357.2666483
87.0,0.0,774.808776,3957.96544077,9235.25269513,13968.0269119
88.0,0.0,646.946244,4156.95344655,9699.55804195,14503.4577325
89.0,0.0,538.167672,5139.34278495,11991.7998316,17669.3102885
90.0,0.0,375.954012,6256.73664273,14599.0521664,21231.7428211
91.0,0.0,286.2594,6869.62465128,16029.1241863,23185.0082376
92.0,0.0,261.450252,6970.01417397,16263.3664059,23494.8308319
93.0,0.0,209.92356,7158.48171636,16703.1240048,24071.5292812
94.0,0.0,150.763284,6149.22375954,14348.1887723,20648.1758158
95.0,0.0,104.96178,5408.98052646,12620.9545617,18134.8968682
96.0,0.0,116.412156,4763.77492395,11115.4748226,15995.6619025
97.0,0.0,124.04574,4255.72229595,9930.01869055,14309.7867265
98.0,0.0,95.4198,3756.79567758,8765.85658102,12618.0720586
99.0,0.0,120.228948,3507.19833549,8183.46278281,11810.8900663
100.0,0.0,137.404512,3136.34071425,7318.12833325,10591.8735595
101.0,0.0,135.496116,3611.54913816,8426.94798904,12173.9932432
102.0,0.0,181.29762,3939.2092269,9191.4881961,13311.995043
103.0,0.0,333.9693,4129.89680685,9636.42588265,14100.2919895
104.0,0.0,437.022684,4714.21551873,10999.8362104,16151.0744131
105.0,0.0,534.35088,5144.34210228,12003.4649053,17682.1578876
106.0,0.0,734.73246,5094.09220551,11886.2151462,17715.0398117
107.0,0.0,885.495744,5088.14839182,11872.3462476,17845.9903834
108.0,0.0,958.014792,5111.16310107,11926.0472358,17995.2251289
109.0,0.0,891.220932,5153.32899519,12024.4343221,18068.9842493
110.0,0.0,856.869804,4505.82097656,10513.5822786,15876.2730592
111.0,0.0,774.808776,3936.11528463,9184.26899747,13895.1930581
112.0,0.0,646.946244,4364.55841344,10183.9696314,15195.4742888
113.0,0.0,538.167672,4919.55713436,11478.9666468,16936.6914532
114.0,0.0,375.954012,5909.78113086,13789.4893053,20075.2244482
115.0,0.0,286.2594,6874.87425981,16041.3732729,23202.5069327
116.0,0.0,261.450252,7761.19291926,18109.4501449,26132.0933162
117.0,0.0,209.92356,7034.53138092,16413.9065555,23658.3614964
118.0,0.0,150.763284,5848.83056679,13647.2713225,19646.8651733
119.0,0.0,104.96178,4847.93710497,11311.8532449,16264.7521299
120.0,0.0,116.412156,4079.36630277,9518.52137313,13714.2998319
121.0,0.0,124.04574,3461.63567424,8077.14990656,11662.8313208
122.0,0.0,95.4198,3115.33343301,7269.11134369,10479.8645767
123.0,0.0,120.228948,3217.16905386,7506.72779234,10844.1257942
124.0,0.0,137.404512,3041.80147797,7097.53678193,10276.7427719
125.0,0.0,135.496116,3435.84571278,8016.97332982,11588.3151586
126.0,0.0,181.29762,4249.29455247,9915.02062243,14345.6127949
127.0,0.0,333.9693,5039.2991505,11758.3646845,17131.633135
128.0,0.0,437.022684,5913.75515118,13798.7620194,20149.5398546
129.0,0.0,534.35088,4729.18153077,11034.7569051,16298.2893159
130.0,0.0,734.73246,4285.36412622,9999.18296118,15019.2795474
131.0,0.0,885.495744,3855.55866045,8996.30354105,13737.3579455
132.0,0.0,958.014792,4027.89162216,9398.41378504,14384.3201992
133.0,0.0,891.220932,3955.59375498,9229.71876162,14076.5334486
134.0,0.0,856.869804,3652.44097692,8522.36227948,13031.6730604
135.0,0.0,774.808776,3871.80312393,9034.20728917,13680.8191891
136.0,0.0,646.946244,4474.06605303,10439.4874571,15560.4997541
137.0,0.0,538.167672,5052.02661396,11788.0620992,17378.2563852
138.0,0.0,375.954012,6403.08645516,14940.535062,21719.5755292
139.0,0.0,286.2594,6879.79628709,16052.8580032,23218.9136903
140.0,0.0,261.450252,7395.53509692,17256.2485595,24913.2339084
141.0,0.0,209.92356,7339.59379401,17125.7188527,24675.2362067
142.0,0.0,150.763284,5807.28353214,13550.3282417,19508.3750578
143.0,0.0,104.96178,5038.14668331,11755.6755944,16898.7840577
144.0,0.0,116.412156,4170.29027703,9730.67731307,14017.3797461
145.0,0.0,124.04574,3572.64180339,8336.16420791,12032.8517513
146.0,0.0,95.4198,3321.77015211,7750.79702159,11167.9869737
147.0,0.0,120.228948,3267.6960882,7624.6242058,11012.549242
148.0,0.0,137.404512,3200.68194519,7468.25787211,10806.3443293
149.0,0.0,135.496116,3402.88700394,7940.06967586,11478.4527958
150.0,0.0,181.29762,3742.719822,8733.012918,12657.03036
151.0,0.0,333.9693,5168.31750087,12059.407502,17561.6943029
152.0,0.0,437.022684,5387.00331474,12569.6744011,18393.7003998
153.0,0.0,534.35088,5041.36052781,11763.1745649,17338.8859727
154.0,0.0,734.73246,4776.02268138,11144.0529232,16654.8080646
155.0,0.0,885.495744,4206.43022544,9815.00385936,14906.9298288
156.0,0.0,958.014792,4419.30255369,10311.7059586,15689.0233043
157.0,0.0,891.220932,4050.96144012,9452.24336028,14394.4257324
158.0,0.0,856.869804,3611.39718303,8426.59342707,12894.8604141
159.0,0.0,774.808776,3658.04397516,8535.43594204,12968.2886932
160.0,5.64779193195,646.946244,3871.79108673,9034.17920237,13558.564325
161.0,0.0,538.167672,4071.08658006,9499.20202014,14108.4562722
162.0,0.0,375.954012,5907.63524454,13784.4822373,20068.0714938
163.0,0.0,286.2594,6998.40325077,16329.6075851,23614.2702359
164.0,0.0,261.450252,6531.04699182,15239.1096476,22031.6068914
165.0,0.0,209.92356,6215.010924,14501.692156,20926.62664
166.0,0.0,150.763284,5167.20757344,12056.8176714,17374.7885288
167.0,0.0,104.96178,4633.41174114,10811.2940627,15549.6675838
168.0,0.0,116.412156,3579.8215137,8352.9168653,12049.150535
169.0,0.0,124.04574,3460.56035382,8074.64082558,11659.2469194
170.0,0.0,95.4198,3264.25709217,7616.59988173,10976.2767739
171.0,0.0,120.228948,3151.00951092,7352.35552548,10623.5939844
172.0,0.0,137.404512,2922.83014047,6819.93699443,9880.1716469
173.0,0.0,135.496116,3371.78458884,7867.49737396,11374.7780788
174.0,0.0,181.29762,3597.93721809,8395.18684221,12174.4216803
175.0,0.0,333.9693,5342.08155093,12464.8569522,18140.9078031
176.0,0.0,437.022684,5841.6279324,13630.4651756,19909.115792
177.0,0.0,534.35088,4578.8193639,10683.9118491,15797.082093
178.0,0.0,734.73246,4426.40209761,10328.2715611,15489.4061187
179.0,0.0,885.495744,4171.30663182,9733.04880758,14789.8511834
180.0,0.0,958.014792,4166.60803947,9722.08542543,14846.7082569
181.0,0.0,891.220932,4090.66879809,9544.89386221,14526.7835923
182.0,0.0,856.869804,3496.02093075,8157.38217175,12510.2729065
183.0,0.0,774.808776,3262.76074143,7613.10839667,11650.6779141
184.0,5.64779193195,646.946244,3283.90402827,7662.44273263,11598.9407968
185.0,5.64779193195,538.167672,4680.50437542,10921.176876,16145.4967153
186.0,0.0,375.954012,5722.06165368,13351.4771919,19449.4928576
187.0,0.0,286.2594,6874.83746721,16041.2874235,23202.3842907
188.0,0.0,261.450252,6760.66601877,15774.8873771,22797.0036479
189.0,0.0,209.92356,7197.57782769,16794.3482646,24201.8496523
190.0,0.0,150.763284,5928.71885163,13833.6773205,19913.1594561
191.0,0.0,104.96178,4896.80012217,11425.8669517,16427.6288539
192.0,0.0,116.412156,3846.98894799,8976.30754531,12939.7086493
193.0,0.0,124.04574,3136.97061054,7319.59809126,10580.6144418
194.0,0.0,95.4198,3084.47551761,7197.10954109,10377.0048587
195.0,0.0,120.228948,2959.13116787,6904.63939169,9983.99950756
196.0,0.0,137.404512,2954.69453867,6894.28725691,9986.38630758
197.0,0.0,135.496116,3133.18556346,7310.76631474,10579.4479942
198.0,0.0,181.29762,3456.59184351,8065.38096819,11703.2704317
199.0,0.0,333.9693,4905.20091828,11445.4688093,16684.6390276
200.0,0.0,437.022684,5911.41104718,13793.2924434,20141.7261746
201.0,0.0,534.35088,4598.61547896,10730.1027842,15863.0691432
202.0,0.0,734.73246,4321.12864095,10082.6334956,15138.4945965
203.0,0.0,885.495744,3935.53240128,9182.90893632,14003.9370816
204.0,0.0,958.014792,3520.2178335,8213.8416115,12692.074237
205.0,0.0,891.220932,3789.39339201,8841.91791469,13522.5322387
206.0,0.0,856.869804,3428.41277379,7999.62980551,12284.9123833
207.0,0.0,774.808776,3346.06241562,7807.47896978,11928.3501614
208.0,0.0,646.946244,3231.78171471,7540.82400099,11419.5519597
209.0,0.0,538.167672,4250.38047729,9917.55444701,14706.1025963
210.0,0.0,375.954012,5567.47060245,12990.764739,18934.1893535
211.0,0.0,286.2594,6494.98445736,15154.9637338,21936.2075912
212.0,0.0,261.450252,6489.76463364,15142.7841452,21893.9990308
213.0,0.0,209.92356,6309.2854851,14721.6661319,21240.875177
214.0,0.0,150.763284,5400.24840051,12600.5796012,18151.5912857
215.0,0.0,104.96178,4852.97426142,11323.60661,16281.5426514
216.0,0.0,116.412156,3969.53638179,9262.25155751,13348.2000953
217.0,0.0,124.04574,3396.04821222,7924.11249518,11444.2064474
218.0,0.0,95.4198,3060.41372562,7140.96535978,10296.7988854
219.0,0.0,120.228948,3077.69540355,7181.28927495,10379.2136265
220.0,0.0,137.404512,2811.2792304,6559.6515376,9508.33528
221.0,0.0,135.496116,3013.53651225,7031.58519525,10180.6178235
222.0,0.0,181.29762,3466.28516292,8087.99871348,11735.5814964
223.0,0.0,333.9693,4598.72136084,10730.349842,15663.0405028
224.0,0.0,437.022684,5116.74047628,11939.0611113,17492.8242716
225.0,0.0,534.35088,4056.60975042,9465.42275098,14056.3833814
226.0,0.0,734.73246,4054.27691967,9459.97947923,14248.9888589
227.0,0.0,885.495744,3873.01067151,9037.02490019,13795.5313157
228.0,0.0,958.014792,3497.64202602,8161.16472738,12616.8215454
229.0,0.0,891.220932,3631.69660851,8473.95875319,12996.8762937
230.0,0.0,856.869804,3285.35586789,7665.83035841,11808.0560303
231.0,0.0,774.808776,3375.9075033,7877.1175077,12027.833787
232.0,0.0,646.946244,3093.20285685,7217.47333265,10957.6224335
233.0,0.0,538.167672,4038.38873286,9422.90704334,13999.4634482
234.0,0.0,375.954012,5219.36990835,12178.5297862,17773.8537065
235.0,0.0,286.2594,6173.89192767,14405.7478312,20865.8991589
236.0,0.0,261.450252,5982.65817708,13959.5357465,20203.6441756
237.0,0.0,209.92356,6359.35200666,14838.4880155,21407.7635822
238.0,0.0,150.763284,5659.02215871,13204.385037,19014.1704797
239.0,0.0,104.96178,4995.9789069,11657.2841161,16758.224803
240.0,0.0,116.412156,4043.99109003,9435.97921007,13596.3824561
241.0,0.0,124.04574,3664.57344705,8550.67137645,12339.2905635
242.0,0.0,95.4198,3501.31791123,8169.74179287,11766.4795041
243.0,0.0,120.228948,3009.04458114,7021.10402266,10150.3775518
244.0,0.0,137.404512,3041.76705981,7097.45647289,10276.6280447
245.0,0.0,135.496116,3138.44348055,7323.03478795,10596.9743845
