hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,124.04574,3660.826884,8541.929396,12326.80202
2.0,0.0,95.4198,3489.08475015,8141.19775035,11725.7023005
3.0,0.0,120.228948,2923.17335685,6820.73783264,9864.14013749
4.0,0.0,137.404512,2858.36201615,6669.51137102,9665.27789917
5.0,0.0,135.496116,2999.78900292,6999.50767348,10134.7927924
6.0,0.0,181.29762,2913.03185087,6797.07431869,9891.40378956
7.0,0.0,333.9693,3091.74130092,7214.06303548,10639.7736364
8.0,0.0,437.022684,3878.15012937,9049.01696853,13364.1897819
9.0,0.0,534.35088,4084.68016725,9530.92039025,14149.9514375
10.0,0.0,734.73246,4563.10171212,10647.2373283,15945.0715004
11.0,0.0,885.495744,4476.53522961,10445.2488691,15807.2798427
12.0,0.0,958.014792,4644.62154525,10837.4502723,16440.0866095
13.0,0.0,891.220932,4105.26525033,9578.95225077,14575.4384331
14.0,0.0,856.869804,3774.89532606,8808.08909414,13439.8542242
15.0,0.0,774.808776,3653.70536949,8525.31252881,12953.8266743
16.0,0.0,646.946244,4129.08843996,9634.53969324,14410.5743772
17.0,0.0,538.167672,3940.73660829,9195.05208601,13673.9563663
18.0,0.0,375.954012,5899.7495013,13766.0821697,20041.785683
19.0,0.0,286.2594,6662.79838974,15546.5295761,22495.5873658
20.0,0.0,261.450252,5638.73187972,13157.0410527,19057.2231844
21.0,0.0,209.92356,5381.63109708,12557.1392265,18148.6938836
22.0,0.0,150.763284,4590.9295251,10712.1688919,15453.861701
23.0,0.0,104.96178,3818.56491468,8909.98480092,12833.5114956
24.0,0.0,116.412156,3303.56739624,7708.32392456,11128.3034768
25.0,0.0,124.04574,2934.20299009,6846.47364354,9904.72237363
26.0,0.0,95.4198,2679.78238116,6252.82555603,9028.02773719
27.0,0.0,120.228948,2534.0189482,5912.71087912,8566.95877532
28.0,0.0,137.404512,2654.75126175,6194.41961075,8986.5753845
29.0,0.0,135.496116,2876.62226428,6712.11861666,9724.23699695
30.0,0.0,181.29762,3106.16292147,7247.71348343,10535.1740249
31.0,0.0,333.9693,3461.31808707,8076.40886983,11871.6962569
32.0,0.0,437.022684,4007.15709033,9350.03321077,13794.2129851
33.0,0.0,534.35088,3866.47581798,9021.77690862,13422.6036066
34.0,0.0,734.73246,4405.29389319,10279.0190841,15419.0454373
35.0,0.0,885.495744,4210.94781321,9825.54489749,14921.9884547
36.0,0.0,958.014792,4033.77187971,9412.13438599,14403.9210577
37.0,0.0,891.220932,3788.58129867,8840.02303023,13519.8252609
38.0,0.0,856.869804,3449.34555774,8048.47296806,12354.6883298
39.0,0.0,774.808776,2808.0641091,6552.1495879,10135.022473
40.0,0.0,646.946244,3240.0245976,7560.0573944,11447.028236
