hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,149.00886,10285.4179413,23999.3085298,34433.7353311
2.0,0.0,114.6222,9710.09799687,22656.895326,32481.6155229
3.0,0.0,144.423972,9233.42800263,21544.6653395,30922.5173141
4.0,0.0,165.055968,9073.61931375,21171.7783988,30410.4536805
5.0,0.0,162.763524,9245.81288847,21573.5634064,30982.1398189
6.0,0.0,217.78218,9491.97040608,22147.9309475,31857.6835336
7.0,0.0,401.1777,9740.00214612,22726.6716743,32867.8515204
8.0,0.0,524.969676,9502.34024229,22172.127232,32199.4371503
9.0,0.0,641.88432,9044.44864263,21103.7134995,30790.0464621
10.0,0.0,882.59094,9172.14661347,21401.6754314,31456.4129849
11.0,0.0,1063.694016,9421.42087359,21983.3153717,32468.4302613
12.0,0.0,1150.806888,9227.20904541,21530.1544393,31908.1703727
13.0,0.0,1070.571348,9398.95614564,21930.8976732,32400.4251668
14.0,0.0,1029.307356,9110.91678765,21258.8058378,31399.0299815
15.0,0.0,930.732264,8987.41408152,20970.6328569,30888.7792024
16.0,0.551657908661,777.138516,8737.28192382,20386.9911556,29901.9632533
17.0,0.0,646.469208,9075.54746733,21176.2774238,30898.2940991
18.0,0.0,451.611468,10746.8038866,25075.8757354,36274.29109
19.0,0.0,343.8666,12115.9845557,28270.6306299,40730.4817856
20.0,0.0,314.064828,12411.8169649,28960.9062514,41686.7880443
21.0,0.0,252.16884,11900.1104597,27766.9244059,39919.2037056
22.0,0.0,181.103076,11359.7286477,26506.0335113,38046.865235
23.0,0.0,126.08442,10717.7635873,25008.115037,35851.9630443
24.0,0.0,139.839084,10029.1675261,23401.3908941,33570.3975042
25.0,0.0,149.00886,9529.05277515,22234.4564754,31912.5181105
26.0,0.0,114.6222,8956.18018632,20897.7537681,29968.5561544
27.0,0.0,144.423972,8716.7441859,20339.0697671,29200.237925
28.0,0.0,165.055968,8655.44673687,20196.042386,29016.5450909
29.0,0.0,162.763524,8752.3904475,20422.2443775,29337.398349
30.0,0.0,217.78218,9272.27156304,21635.3003138,31125.3540568
31.0,0.0,401.1777,9127.94028255,21298.5273259,30827.6453085
32.0,0.0,524.969676,9362.73885051,21846.3906512,31734.0991777
33.0,0.0,641.88432,9013.39396488,21031.2525847,30686.5308696
34.0,0.0,882.59094,9524.90507709,22224.7785132,32632.2745303
35.0,5.17145255823,1063.694016,9493.85427933,22152.3266518,32715.0463997
36.0,9.18239292139,1150.806888,9715.7293917,22670.0352473,33545.7539199
37.0,33.2797575883,1070.571348,9640.69863594,22494.9634839,33239.5132254
38.0,37.4047259572,1029.307356,9743.44427751,22734.7033142,33544.8596737
39.0,59.6259930855,930.732264,9800.72857623,22868.3666779,33659.4535112
40.0,56.2160133744,777.138516,9500.17515216,22167.075355,32500.6050366
41.0,31.3928762495,646.469208,9973.55941407,23271.6386328,33923.0601311
42.0,0.13976898806,451.611468,11215.3409388,26169.1288571,37836.2210329
43.0,0.0,343.8666,12512.1387704,29194.9904642,42050.9958346
44.0,0.0,314.064828,12536.1801269,29251.0869627,42101.3319176
45.0,0.0,252.16884,12170.9070212,28398.7830494,40821.8589106
46.0,0.0,181.103076,11662.7436031,27213.0684073,39056.9150864
47.0,0.0,126.08442,11077.9081405,25848.4523279,37052.4448884
48.0,0.0,139.839084,10258.5210754,23936.5491759,34334.9093353
49.0,0.0,149.00886,9618.46757247,22443.0910024,32210.5674349
50.0,0.0,114.6222,9122.93948028,21286.8587873,30524.4204676
51.0,0.0,144.423972,8841.38895915,20629.9075713,29615.7205025
52.0,0.0,165.055968,8835.27230766,20615.6353845,29615.9636602
53.0,0.0,162.763524,8984.77534446,20964.4758037,30112.0146722
54.0,0.0,217.78218,9329.38698609,21768.5696342,31315.7388003
55.0,0.0,401.1777,9338.98225071,21790.958585,31531.1185357
56.0,0.0,524.969676,9297.07024626,21693.1639079,31515.2038302
57.0,0.0,641.88432,9345.08269152,21805.1929469,31792.1599584
58.0,0.0,882.59094,9865.10643447,23018.5816804,33766.2790549
59.0,0.324763041709,1063.694016,10101.7277445,23570.6980706,34736.4445941
60.0,29.6261733691,1150.806888,10066.063965,23487.482585,34733.9796114
61.0,100.99396703,1070.571348,10044.584052,23437.3627879,34653.5121549
62.0,132.129962759,1029.307356,9573.13373187,22337.312041,33071.8830917
63.0,195.961635965,930.732264,9401.14310511,21936.0005786,32463.8375837
64.0,217.594764836,777.138516,9285.17748291,21665.4141268,31945.3248905
65.0,170.634667097,646.469208,9412.68521346,21962.9321647,32192.7212533
66.0,27.9984933754,451.611468,10921.5367548,25483.5857613,36884.7324775
67.0,0.551657908661,343.8666,12272.0510717,28634.7858339,41251.2551635
68.0,0.0,314.064828,12281.5124998,28656.8624994,41252.4398272
69.0,0.0,252.16884,11977.6606786,27947.8749168,40177.7044354
70.0,0.0,181.103076,11641.7792904,27164.1516777,38987.0340441
71.0,0.0,126.08442,11129.7508506,25969.4186514,37225.253922
72.0,0.0,139.839084,10169.2331209,23728.2106154,34037.2828203
73.0,0.0,149.00886,9374.04174066,21872.7640615,31395.8146622
74.0,0.0,114.6222,8994.36920004,20986.8614668,30095.8528668
75.0,0.0,144.423972,8624.34083889,20123.4619574,28892.2267683
76.0,0.0,165.055968,8530.34779566,19904.1448565,28599.5486202
77.0,0.0,162.763524,8651.75406339,20187.4261479,29001.9437353
78.0,0.0,217.78218,8931.75050103,20840.7511691,29990.2838501
79.0,0.0,401.1777,9024.24283665,21056.5666188,30481.9871555
80.0,0.0,524.969676,9281.67415749,21657.2397008,31463.8835343
81.0,0.0,641.88432,8772.71770044,20469.6746344,29884.2766548
82.0,0.0,882.59094,9142.08718557,21331.5367663,31356.2148919
83.0,0.0,1063.694016,8946.34793703,20874.8118531,30884.8538061
84.0,1.71217010374,1150.806888,9562.21663236,22311.8388088,33026.5744993
