hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,206.58456,5324.61251232,12424.0958621,17955.2929344
2.0,0.0,158.9112,4970.3465754,11597.4753426,16726.733118
3.0,0.0,200.228112,4490.61839913,10478.109598,15168.9561091
4.0,0.0,228.832128,4125.37266747,9625.86955743,13980.0743529
5.0,0.0,225.653904,4645.85040681,10840.3176159,15711.8219267
6.0,0.0,301.93128,4934.96381967,11514.9155792,16751.8106789
7.0,0.0,556.1892,5006.13383772,11680.9789547,17243.3019924
8.0,0.0,727.813296,5064.87235644,11818.0354984,17610.7211508
9.0,0.0,889.90272,5802.93487191,13540.1813678,20233.0189597
10.0,0.0,1223.61624,6332.00286009,14774.6733402,22330.2924403
11.0,0.0,1474.695936,6958.28268093,16235.9929222,24668.9715391
12.0,0.0,1595.468448,6388.29838839,14906.0295729,22889.7964093
13.0,0.0,1484.230608,6077.62100763,14181.1156845,21742.9673001
14.0,0.0,1427.022576,5671.34574309,13233.1400672,20331.5083863
15.0,0.0,1290.358944,5363.06366058,12513.815208,19167.2378126
16.0,0.0,1077.417936,5291.68454517,12347.2639387,18716.3664199
17.0,0.0,896.259168,6779.83330128,15819.6110363,23495.7035056
18.0,0.0,626.110128,7687.47104328,17937.4324343,26251.0136056
19.0,0.0,476.7336,8327.69384238,19431.2856322,28235.7130746
20.0,0.0,435.416688,8358.39890478,19502.9307778,28296.7463706
21.0,0.0,349.60464,8015.69009472,18703.2768877,27068.5716224
22.0,0.0,251.079696,6705.70150452,15646.6368439,22603.4180444
23.0,0.0,174.80232,5941.37553267,13863.2095762,19979.3874289
24.0,0.0,193.871664,4708.74589266,10987.0737495,15889.6913062
25.0,0.0,206.58456,3781.95263571,8824.55614999,12813.0933457
26.0,0.0,158.9112,3492.66212961,8149.54496909,11801.1182987
27.0,0.0,200.228112,3687.91984962,8605.14631578,12493.2942774
28.0,0.0,228.832128,3909.71527047,9122.66896443,13261.2163629
29.0,0.0,225.653904,4547.74949154,10611.4154803,15384.8188758
30.0,0.0,301.93128,4896.69767589,11425.6279104,16624.2568663
31.0,0.0,556.1892,5617.0347732,13106.4144708,19279.638444
32.0,0.0,727.813296,5047.13996979,11776.6599295,17551.6131953
33.0,0.0,889.90272,5533.53159297,12911.5737169,19335.0080299
34.0,0.0,1223.61624,5258.6447469,12270.1710761,18752.432063
35.0,0.0,1474.695936,5517.65622771,12874.531198,19866.8833617
36.0,0.0,1595.468448,5395.7323788,12590.0422172,19581.243044
37.0,0.0,1484.230608,4583.74773228,10695.4113753,16763.3897156
38.0,0.0,1427.022576,3983.3315631,9294.4403139,14704.794453
39.0,0.0,1290.358944,4500.65598249,10501.5306258,16292.5455523
40.0,0.0,1077.417936,4999.8786522,11666.3835218,17743.68011
41.0,0.0,896.259168,5544.85117353,12937.9860716,19379.0964131
42.0,0.0,626.110128,8114.79659133,18934.5253798,27675.4320991
43.0,0.0,476.7336,8085.9865875,18867.3020375,27430.022225
44.0,0.0,435.416688,8058.15648327,18802.3651276,27295.9382989
45.0,0.0,349.60464,7412.21616048,17295.1710411,25056.9918416
46.0,0.0,251.079696,6822.59374374,15919.3854021,22993.0588418
47.0,0.0,174.80232,5878.68644379,13716.9350355,19770.4237993
48.0,0.0,193.871664,4977.02284737,11613.0533105,16783.9478219
49.0,0.0,206.58456,3842.98593171,8966.96717399,13016.5376657
50.0,0.0,158.9112,3538.6585158,8256.8698702,11954.439586
51.0,0.0,200.228112,3716.5063437,8671.8481353,12588.582591
52.0,0.0,228.832128,3919.08205233,9144.52478877,13292.4389691
53.0,0.0,225.653904,4366.80117159,10189.2027337,14781.6578093
54.0,0.0,301.93128,5155.92071661,12030.4816721,17488.3336687
55.0,0.0,556.1892,5389.82051943,12576.2478787,18522.2575981
56.0,0.0,727.813296,4922.2190604,11485.1778076,17135.210164
57.0,0.0,889.90272,5172.91530459,12070.1357107,18132.9537353
58.0,0.0,1223.61624,5091.16418427,11879.3830966,18194.1635209
59.0,0.0,1474.695936,5076.23339571,11844.54459,18395.4739217
60.0,0.0,1595.468448,5062.69659408,11812.9587195,18471.1237616
61.0,0.0,1484.230608,4675.06409781,10908.4828949,17067.7776007
62.0,0.0,1427.022576,4380.92276658,10222.153122,16030.0984646
63.0,0.0,1290.358944,4941.65245164,11530.5223872,17762.5337828
64.0,0.0,1077.417936,4761.77411862,11110.8062768,16949.9983314
65.0,0.0,896.259168,5720.48180487,13347.790878,19964.5318509
66.0,0.0,626.110128,7363.85807073,17182.3354984,25172.3036971
67.0,0.0,476.7336,7453.26673002,17390.9557034,25320.9560334
68.0,0.0,435.416688,7673.69003862,17905.2767568,26014.3834834
69.0,0.0,349.60464,6980.8484196,16288.6463124,23619.099372
70.0,0.0,251.079696,6482.39569209,15125.5899482,21859.0653363
71.0,0.0,174.80232,5792.50819998,13515.8524666,19483.1629866
72.0,0.0,193.871664,4896.90461301,11426.1107637,16516.8870407
73.0,0.0,206.58456,4312.60056297,10062.7346469,14581.9197699
74.0,0.0,158.9112,3861.94726389,9011.21028241,13032.0687463
75.0,0.0,200.228112,3765.00085926,8785.00200494,12750.2309762
76.0,0.0,228.832128,3682.37105622,8592.19913118,12503.4023154
77.0,0.0,225.653904,4347.17713788,10143.4133217,14716.2443636
78.0,0.0,301.93128,4787.57418585,11171.0064336,16260.5118995
79.0,0.0,556.1892,4834.58117976,11280.6894194,16671.4597992
80.0,0.0,727.813296,5509.67416113,12855.906376,19093.3938331
81.0,0.0,889.90272,5884.99770027,13731.6613006,20506.5617209
82.0,0.0,1223.61624,5475.12522702,12775.2921964,19474.0336634
83.0,0.0,1474.695936,5537.246568,12920.241992,19932.184496
84.0,0.0,1595.468448,5459.14347039,12738.0014309,19792.6133493
85.0,0.0,1484.230608,4487.36999682,10470.5299926,16442.1305974
86.0,0.0,1427.022576,4784.38806282,11163.5721466,17374.9827854
87.0,0.0,1290.358944,5281.14554658,12322.672942,18894.1774326
88.0,0.0,1077.417936,4811.64225012,11227.1652503,17116.2254364
89.0,0.0,896.259168,6272.73804591,14636.3887738,21805.3859877
90.0,0.0,626.110128,7495.01881347,17488.3772314,25609.5061729
91.0,0.0,476.7336,7823.76964221,18255.4624985,26555.9657407
92.0,0.0,435.416688,7849.00673739,18314.3490539,26598.7724793
93.0,0.0,349.60464,7272.12356739,16968.2883239,24590.0165313
94.0,0.0,251.079696,6775.5239802,15809.5559538,22836.15963
95.0,0.0,174.80232,5704.52013603,13310.5469841,19189.8694401
96.0,0.0,193.871664,5209.46921415,12155.4281664,17558.7690445
97.0,0.0,206.58456,4017.54693429,9374.27618001,13598.4076743
98.0,0.0,158.9112,3752.58310629,8756.02724801,12667.5215543
99.0,0.0,200.228112,3459.05461632,8071.12743808,11730.4101664
100.0,0.0,228.832128,3604.85203161,8411.32140709,12245.0055667
101.0,0.0,225.653904,4208.55743034,9819.96733746,14254.1786718
102.0,0.0,301.93128,4288.62699105,10006.7963125,14597.3545835
103.0,0.0,556.1892,4648.82432178,10847.2567508,16052.2702726
104.0,0.0,727.813296,5908.36405923,13786.1828049,20422.3601601
105.0,0.0,889.90272,6383.74273434,14895.3997135,22169.0451678
106.0,0.0,1223.61624,5902.24759194,13771.9110479,20897.7748798
107.0,0.0,1474.695936,5364.33654495,12516.7852715,19355.8177525
108.0,0.0,1595.468448,5586.9764574,13036.2784006,20218.723306
109.0,0.0,1484.230608,5255.03697468,12261.7529409,19001.0205236
110.0,0.0,1427.022576,5341.99386648,12464.6523551,19233.6687976
111.0,2.04274783571,1290.358944,5728.66660026,13366.8887339,20387.957026
112.0,52.6007567695,1077.417936,5070.28647474,11830.6684411,18030.9736086
113.0,0.0,896.259168,5880.97139334,13722.2665845,20499.4971458
114.0,0.0,626.110128,7110.77399958,16591.805999,24328.6901266
115.0,0.0,476.7336,7959.01037703,18571.0242131,27006.7681901
116.0,0.0,435.416688,7711.26305982,17992.9471396,26139.6268874
117.0,0.0,349.60464,6607.74148428,15418.0634633,22375.4095876
118.0,0.0,251.079696,6030.32572677,14070.7600291,20352.1654519
119.0,0.0,174.80232,5566.29030993,12988.0107232,18729.1033531
120.0,0.0,193.871664,4420.46464941,10314.4175153,14928.7538287
121.0,0.0,206.58456,3862.73992593,9013.05982717,13082.3843131
122.0,0.0,158.9112,3630.7234884,8471.6881396,12261.322828
123.0,0.0,200.228112,3670.92871911,8565.50034459,12436.6571757
124.0,0.0,228.832128,3656.97581412,8532.94356628,12418.7515084
125.0,0.0,225.653904,4428.22916241,10332.5347123,14986.4177787
126.0,0.0,301.93128,4963.62251403,11581.7858661,16847.3396601
127.0,0.0,556.1892,5874.07736571,13706.18052,20136.4470857
128.0,0.0,727.813296,4959.79689495,11572.8594216,17260.4696125
129.0,0.0,889.90272,4855.7587662,11330.1037878,17075.765274
130.0,0.0,1223.61624,4444.26419352,10369.9497849,16037.8302184
131.0,0.0,1474.695936,3794.54861973,8853.94677937,14123.1913351
132.0,0.0,1595.468448,4508.55469851,10519.9609632,16623.9841097
133.0,0.0,1484.230608,4495.84149531,10490.2968224,16470.3689257
134.0,0.0,1427.022576,4298.15840958,10029.036289,15754.2172746
