hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,99.96987,732.271684971,1708.6339316,2540.87548657
2.0,0.0,76.8999,711.342778341,1659.79981613,2448.04249447
3.0,0.0,96.893874,758.465647209,1769.75317682,2625.11269803
4.0,0.0,110.735856,671.794824105,1567.52125625,2350.05193635
5.0,0.0,109.197858,657.299702523,1533.69930589,2300.19686641
6.0,0.0,146.10981,695.737215312,1623.38683573,2465.23386104
7.0,0.0,269.14965,576.306922986,1344.71615363,2190.17272662
8.0,0.0,352.201542,710.754823347,1658.42792114,2721.38428649
9.0,0.0,430.63944,689.802097452,1609.53822739,2729.97976484
10.0,0.0,592.12923,571.214660352,1332.83420749,2496.17809784
11.0,0.0,713.631072,540.905869002,1262.11369434,2516.65063534
12.0,0.0,772.074996,572.508215412,1335.85250263,2680.43571404
13.0,0.0,718.245066,580.027847058,1353.3983098,2651.67122286
14.0,0.0,690.561102,405.150922557,945.352152633,2041.06417719
15.0,0.0,624.427188,363.03957675,847.09234575,1834.5591105
16.0,0.0,521.381322,493.934249562,1152.51324898,2167.82882054
17.0,0.0,433.715436,693.490967205,1618.14559015,2745.35199335
18.0,0.0,302.985606,969.322507596,2261.75251772,3534.06063132
19.0,0.0,230.6997,966.540674364,2255.26157352,3452.50194788
20.0,0.0,210.705726,1057.02878117,2466.40048939,3734.13499656
21.0,0.0,169.17978,1033.03337754,2410.41121427,3612.62437181
22.0,0.0,121.501842,1044.46647905,2437.08845112,3603.05677217
23.0,0.0,84.58989,951.433195221,2220.01078885,3256.03387407
24.0,0.0,93.817878,764.545945536,1783.94053958,2642.30436312
25.0,0.0,99.96987,707.516187057,1650.87110313,2458.35716019
26.0,0.0,76.8999,584.470876749,1363.76537908,2025.13615583
27.0,0.0,96.893874,604.259641494,1409.93916349,2111.09267898
28.0,0.0,110.735856,591.339490182,1379.79214376,2081.86748994
29.0,0.0,109.197858,583.549034145,1361.61441301,2054.36130515
30.0,0.0,146.10981,722.555617803,1685.96310821,2554.62853601
31.0,0.0,269.14965,726.902790444,1696.10651104,2692.15895148
32.0,0.0,352.201542,488.986891485,1140.96941347,1982.15784695
33.0,0.0,430.63944,604.189421193,1409.77531612,2444.60417731
34.0,0.0,592.12923,588.702706365,1373.63964819,2554.47158455
35.0,6.19031705317,713.631072,450.684480276,1051.59712064,2222.10298997
36.0,10.3311372441,772.074996,338.163422676,789.047986244,1909.61754216
37.0,14.253545231,718.245066,365.05693914,851.79952466,1949.35507503
38.0,14.370824374,690.561102,398.615796489,930.103525141,2033.651248
39.0,20.5286498441,624.427188,484.015746447,1129.37007504,2258.34165933
40.0,18.8428008435,521.381322,444.794771895,1037.85446776,2022.87336249
41.0,11.9949160359,433.715436,627.557334636,1464.30044748,2537.56813416
42.0,0.167305866302,302.985606,873.170490111,2037.39781026,3213.72121224
43.0,0.0,230.6997,931.675521465,2173.90955008,3336.28477155
44.0,0.0,210.705726,1026.38142255,2394.88998596,3631.97713451
45.0,0.0,169.17978,943.646183919,2201.84109581,3314.66705973
46.0,0.0,121.501842,947.252461842,2210.2557443,3279.01004814
47.0,0.0,84.58989,908.111074557,2118.92584063,3111.62680519
48.0,0.0,93.817878,893.996409522,2085.99162222,3073.80590974
49.0,0.0,99.96987,704.937490902,1644.85414544,2449.76150634
50.0,0.0,76.8999,592.206972132,1381.81626831,2050.92314044
51.0,0.0,96.893874,522.25713228,1218.59997532,1837.7509816
52.0,0.0,110.735856,467.046343158,1089.7748007,1667.55699986
53.0,0.0,109.197858,515.471514729,1202.7668677,1827.43624043
54.0,0.0,146.10981,571.444016817,1333.36937257,2050.92319939
55.0,0.0,269.14965,774.86649495,1808.02182155,2852.0379665
56.0,0.0,352.201542,620.500467183,1447.83442343,2420.53643261
57.0,0.0,430.63944,572.213576814,1335.16501257,2338.01802938
58.0,0.0,592.12923,602.674692036,1406.24094808,2601.04487012
59.0,0.156881053589,713.631072,406.150858383,947.685336227,2067.62414766
60.0,12.4886333782,772.074996,480.313796244,1120.73219124,2385.60961686
61.0,63.6920161317,718.245066,450.753937056,1051.75918646,2284.45020565
62.0,30.5030088755,690.561102,368.077751133,858.848085977,1947.98994799
63.0,38.3302931474,624.427188,370.344579357,864.137351833,1897.23941234
64.0,47.5580574866,521.381322,408.853449315,953.991381735,1931.78421054
65.0,18.1962183387,433.715436,646.191799227,1507.78086486,2605.88431843
66.0,0.167305866302,302.985606,926.46734403,2161.75713607,3391.37739197
67.0,0.0,230.6997,907.78844964,2118.17304916,3256.6611988
68.0,0.0,210.705726,986.137289226,2300.98700819,3497.83002342
69.0,0.0,169.17978,850.711273398,1984.99297126,3004.88402466
70.0,0.0,121.501842,847.526536956,1977.56191956,2946.59029852
71.0,0.0,84.58989,846.738133062,1975.72231048,2907.05033354
72.0,0.0,93.817878,745.979318157,1740.61840903,2580.41560519
