hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,206.70741,4445.74714974,10373.4100161,15025.8645758
2.0,0.0,159.0057,4093.59522222,9551.72218518,13804.3231074
3.0,0.0,200.347182,3751.50081489,8753.50190141,12705.3498983
4.0,0.0,228.968208,3530.71977552,8238.34614288,11998.0341264
5.0,0.0,225.788094,3597.18033393,8393.42077917,12216.3892071
6.0,0.0,302.11083,3819.47578527,8912.11016563,13033.6967809
7.0,0.0,556.51995,3966.95622519,9256.23119211,13779.7073673
8.0,0.0,728.246106,4488.64779168,10473.5115139,15690.4054116
9.0,0.0,890.43192,5052.92479656,11790.1578586,17733.5145752
10.0,0.0,1224.34389,4446.35695251,10374.8328892,16045.5337317
11.0,0.0,1475.572896,4748.58994224,11080.0431986,17304.2060368
12.0,0.0,1596.417228,5690.57720322,13278.0134742,20565.0079054
13.0,0.0,1485.113238,4633.42844385,10811.3330357,16929.8747175
14.0,0.0,1427.871186,4400.39470116,10267.587636,16095.8535232
15.0,0.0,1291.126284,4279.23693045,9984.88617105,15555.2493855
16.0,0.0,1078.058646,4937.4962868,11520.8246692,17536.379602
17.0,0.0,896.792148,5623.5366639,13121.5855491,19641.914361
18.0,0.0,626.482458,6402.00490614,14938.0114477,21966.4988118
19.0,0.0,477.0171,6828.85652655,15933.9985619,23239.8721885
20.0,0.0,435.675618,6530.69173677,15238.2807191,22204.6480739
21.0,0.0,349.81254,6126.51962112,14295.2124493,20771.5446104
22.0,0.0,251.229006,6250.84419021,14585.3031105,21087.3763067
23.0,0.0,174.90627,5201.75459112,12137.4273793,17514.0882404
24.0,0.0,193.986954,4469.98735257,10429.9704893,15093.9447959
25.0,0.0,206.70741,3613.69077822,8431.94514918,12252.3433374
26.0,0.0,159.0057,3344.44837317,7803.71287073,11307.1669439
27.0,0.0,200.347182,3111.57911448,7260.35126712,10572.2775636
28.0,0.0,228.968208,3092.87250504,7216.70251176,10538.5432248
29.0,0.0,225.788094,3621.94239297,8451.19891693,12298.9294039
30.0,0.0,302.11083,3810.55282275,8891.28991975,13003.9535725
31.0,0.0,556.51995,4606.87664709,10749.3788432,15912.7754403
32.0,0.0,728.246106,4246.52044137,9908.54769653,14883.3142439
33.0,0.0,890.43192,4429.63905987,10335.824473,15655.8954529
34.0,0.0,1224.34389,4503.45765225,10508.0678552,16235.8693975
35.0,0.0,1475.572896,4465.84166886,10420.2972273,16361.7117922
36.0,0.0,1596.417228,4237.42615317,9887.32769073,15721.1710719
37.0,0.0,1485.113238,4075.80103512,9510.20241528,15071.1166884
38.0,0.0,1427.871186,3863.86313667,9015.68065223,14307.4149749
