hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,183.70989,6514.5850167,15200.6983723,21898.993279
2.0,0.0,141.3153,6319.28906481,14745.0078179,21205.6121827
3.0,0.0,178.057278,5454.70625484,12727.647928,18360.4114608
4.0,0.0,203.494032,5429.38029777,12668.5540281,18301.4283579
5.0,0.0,200.667726,5171.33895663,12066.4575655,17438.4642481
6.0,0.0,268.49907,4882.72807245,11393.0321691,16544.2593115
7.0,0.0,494.60355,6056.1473424,14131.0104656,20681.761358
8.0,0.0,647.224074,6003.27266448,14007.6362171,20658.1329556
9.0,0.0,791.36568,5942.07681615,13864.8459044,20598.2884005
10.0,0.0,1088.12781,6513.08755818,15197.2043024,22798.4196706
11.0,0.0,1311.405984,6716.23792686,15671.2218293,23698.8657402
12.0,0.0,1418.805612,6704.68761642,15644.271105,23767.7643334
13.0,0.0,1319.884902,6404.61576006,14944.1034401,22668.6041022
14.0,0.0,1269.011394,6847.896933,15978.426177,24095.334504
15.0,0.0,1147.480236,5937.28196703,13853.6579231,20938.4201261
16.0,0.0,958.117734,5969.23548945,13928.2161421,20855.5693655
17.0,0.0,797.018292,6758.61224427,15770.0952366,23325.7257729
18.0,0.0,556.782282,8358.1833279,19502.4277651,28417.393375
19.0,0.0,423.9459,8548.09495446,19945.5548937,28917.5957482
20.0,0.0,387.203922,8925.65841537,20826.5363025,30139.3986399
21.0,0.0,310.89366,8026.00478088,18727.3444887,27064.2429296
22.0,0.0,223.278174,8229.01194489,19201.0278714,27653.3179903
23.0,0.0,155.44683,7846.14371478,18307.6686678,26309.2592126
24.0,0.0,172.404666,7313.95311786,17065.8906083,24552.2483922
25.0,0.0,183.70989,5830.45837806,13604.4028821,19618.5711502
26.0,0.0,141.3153,4792.430136,11182.336984,16116.08242
27.0,0.0,178.057278,4478.2730712,10449.3038328,15105.634182
28.0,0.0,203.494032,4420.16797992,10313.7252865,14937.3872984
29.0,0.0,200.667726,4920.54561606,11481.2731041,16602.4864462
30.0,0.0,268.49907,5227.98755514,12198.6376287,17695.1242538
31.0,0.0,494.60355,6144.85406142,14337.99281,20977.4504214
32.0,0.0,647.224074,6823.26261729,15920.946107,23391.4327983
33.0,0.0,791.36568,6667.12594914,15556.6272147,23015.1188438
34.0,0.0,1088.12781,6667.3736424,15557.2051656,23312.706618
35.0,0.0,1311.405984,6248.00526741,14578.6789573,22138.0902087
36.0,0.0,1418.805612,5536.10488845,12917.5780731,19872.4885735
37.0,0.0,1319.884902,6744.21791967,15736.5084792,23800.6113009
38.0,0.0,1269.011394,6099.0867051,14231.2023119,21599.300411
