hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,149.02888,1836.75710253,4285.76657257,6271.5525551
2.0,0.0,114.6376,1605.17445578,3745.40706348,5465.21911926
3.0,0.0,144.443376,1545.62596108,3606.46057584,5296.52991292
4.0,0.0,165.078144,1540.63159627,3594.80705796,5300.51679823
5.0,0.0,162.785392,1386.09498325,3234.22162758,4783.10200283
6.0,0.0,217.81144,1325.42125169,3092.64958728,4635.88227897
7.0,0.0,401.2316,1201.84609122,2804.30754617,4407.38523739
8.0,0.0,525.040208,1245.58228352,2906.35866155,4676.98115307
9.0,0.0,641.97056,1315.85712404,3070.33328942,5028.16097346
10.0,0.0,882.70952,1226.79721819,2862.52684245,4972.03358065
11.0,0.0,1063.836928,1281.95458448,2991.22736379,5337.01887627
12.0,0.0,1150.961504,1204.37112959,2810.19930237,5165.53193596
13.0,0.0,1070.715184,1365.83960802,3186.95908537,5623.51387739
14.0,0.0,1029.445648,1141.27316876,2662.9707271,4833.68954386
15.0,0.0,930.857312,977.91841113,2281.80962597,4190.5853491
16.0,0.0,777.242928,933.30461613,2177.71077097,3888.2583151
17.0,0.0,646.556064,1130.15282739,2637.0232639,4413.73215529
18.0,0.0,451.672144,1707.35487996,3983.82805325,6142.85507721
19.0,0.0,343.9128,2352.62581885,5489.46024397,8185.99886282
20.0,0.0,314.107024,2323.60436484,5421.74351797,8059.45490681
21.0,0.0,252.20272,2230.20437087,5203.81019871,7686.21728958
22.0,0.0,181.127408,2184.53188856,5097.24107331,7462.90036987
23.0,0.0,126.10136,1957.36238639,4567.17890158,6650.64264797
24.0,0.0,139.857872,1603.95705982,3742.5664729,5486.38140472
25.0,0.0,149.02888,1464.56768096,3417.32458892,5030.92114988
26.0,0.0,114.6376,1326.56141329,3095.30996434,4536.50897763
27.0,0.0,144.443376,1293.32848594,3017.76646718,4455.53832912
28.0,0.0,165.078144,1401.50924385,3270.18823565,4836.7756235
29.0,0.0,162.785392,1309.08070049,3054.52163447,4526.38772696
30.0,0.0,217.81144,1399.30706592,3265.04982047,4882.16832639
31.0,0.0,401.2316,1373.63293041,3205.1435043,4980.00803471
32.0,0.0,525.040208,1196.07969614,2790.85262433,4511.97252847
33.0,0.0,641.97056,1034.75978571,2414.4395,4091.16984571
34.0,0.0,882.70952,997.595905188,2327.72377877,4208.02920396
35.0,29.7553733338,1063.836928,896.631418086,2092.13997553,4082.36369495
36.0,49.6593054962,1150.961504,889.508282667,2075.51932622,4165.64841839
37.0,51.8177072422,1070.715184,1104.9003705,2578.1008645,4805.53412624
38.0,57.4578277578,1029.445648,959.464652418,2238.75085564,4285.11898382
39.0,71.4707434853,930.857312,870.46375083,2031.08208527,3903.87389159
40.0,66.1908233006,777.242928,733.113313485,1710.59773147,3287.14479625
41.0,40.9610169718,646.556064,1122.93670241,2620.18563896,4430.63942234
42.0,0.804199279291,451.672144,1792.56910763,4182.66125113,6427.70670204
43.0,0.0,343.9128,2139.14214476,4991.3316711,7474.38661586
44.0,0.0,314.107024,2182.83734813,5093.28714563,7590.23151775
45.0,0.0,252.20272,2051.90108968,4787.76920926,7091.87301895
46.0,0.0,181.127408,2013.82259205,4698.91938146,6893.86938151
47.0,0.0,126.10136,1940.61620706,4528.10448313,6594.82205019
48.0,0.0,139.857872,1662.93694532,3880.18620574,5682.98102306
49.0,0.0,149.02888,1493.73554459,3485.38293738,5128.14736197
50.0,0.0,114.6376,1500.18846272,3500.43974633,5115.26580905
51.0,0.0,144.443376,1310.0746146,3056.8407674,4511.358758
52.0,0.0,165.078144,1194.94177045,2788.19746437,4148.21737882
53.0,0.0,162.785392,1270.43553595,2964.34958388,4397.57051183
54.0,0.0,217.81144,1240.49391426,2894.48579995,4352.79115421
55.0,0.0,401.2316,1318.51752377,3076.54088879,4796.29001256
56.0,0.0,525.040208,1266.46894137,2955.09419653,4746.6033459
57.0,0.0,641.97056,990.501939741,2311.17119273,3943.64369247
58.0,0.0,882.70952,1170.39378697,2730.91883626,4784.02214323
59.0,0.302855233461,1063.836928,828.123861225,1932.28900953,3824.55265398
60.0,48.4105858658,1150.961504,817.821335208,1908.24978215,3925.44320723
61.0,222.165893682,1070.715184,781.892096694,1824.41489229,3899.18806666
62.0,103.160404343,1029.445648,1219.3328062,2845.10988113,5197.04873967
63.0,138.857161614,930.857312,1489.12119054,3474.61611125,6033.4517754
64.0,176.076491489,777.242928,1358.29470789,3169.35431842,5480.9684458
65.0,84.899359995,646.556064,1532.39267417,3575.58290639,5839.43100456
66.0,0.804199279291,451.672144,2032.93189113,4743.50774596,7228.91598037
67.0,0.0,343.9128,2353.3024019,5491.03893776,8188.25413966
68.0,0.0,314.107024,2304.48701999,5377.13637998,7995.73042397
69.0,0.0,252.20272,2247.64863391,5244.51347914,7744.36483305
70.0,0.0,181.127408,2204.46969807,5143.76262883,7529.3597349
71.0,0.0,126.10136,2001.52837217,4670.2328684,6797.86260057
72.0,0.0,139.857872,1733.51026549,4044.85728614,5918.22542363
73.0,0.0,149.02888,1700.579093,3968.01788366,5817.62585666
74.0,0.0,114.6376,1575.36240509,3675.84561189,5365.84561698
75.0,0.0,144.443376,1430.33464301,3337.44750035,4912.22551936
76.0,0.0,165.078144,1542.37982287,3598.88625335,5306.34422022
77.0,0.0,162.785392,1314.23333624,3066.54445124,4543.56317948
78.0,0.0,217.81144,1332.96616747,3110.25439075,4661.03199822
79.0,0.0,401.2316,1415.68245615,3303.25906435,5120.1731205
80.0,0.0,525.040208,1452.88574805,3390.06674545,5367.9927015
81.0,0.0,641.97056,1212.71132336,2829.65975452,4684.34163788
82.0,0.0,882.70952,1041.48456611,2430.13065426,4354.32474037
83.0,0.0,1063.836928,1083.2990996,2527.69789908,4674.83392668
84.0,9.85144117131,1150.961504,1166.37230471,2721.53537767,5048.72062755
85.0,58.6951562724,1070.715184,1052.96573429,2456.92004666,4639.29612122
86.0,85.0307442779,1029.445648,915.452739114,2136.05639127,4165.98552266
87.0,89.9504641318,930.857312,945.408175833,2205.95241028,4172.16836224
88.0,76.453813769,777.242928,1015.18107308,2368.75583718,4237.63365202
89.0,43.0011277772,646.556064,1191.71781604,2780.67490409,4661.94991191
90.0,0.804199279291,451.672144,1964.88418858,4584.72977335,7002.09030521
91.0,0.0,343.9128,2109.06692771,4921.15616466,7374.13589237
92.0,0.0,314.107024,2208.1894351,5152.44201523,7674.73847433
93.0,0.0,252.20272,2452.55875721,5722.63710015,8427.39857736
94.0,0.0,181.127408,2252.13188053,5254.97438791,7688.23367644
95.0,0.0,126.10136,2106.60636395,4915.41484921,7148.12257316
96.0,0.0,139.857872,2108.18405213,4919.09612164,7167.13804577
97.0,0.0,149.02888,1623.38081344,3787.88856469,5560.29825813
98.0,0.0,114.6376,1605.5425007,3746.26583497,5466.44593567
99.0,0.0,144.443376,1593.84032783,3718.96076494,5457.24446877
100.0,0.0,165.078144,1534.00688433,3579.34939677,5278.4344251
101.0,0.0,162.785392,1543.15960741,3600.70575061,5306.65075002
102.0,0.0,217.81144,1433.16748125,3344.05745625,4995.0363775
103.0,0.0,401.2316,1486.25586677,3467.93035579,5355.41782256
104.0,0.0,525.040208,1629.82516206,3802.92537814,5957.7907482
105.0,0.0,641.97056,1368.8472824,3193.97699228,5204.79483468
106.0,0.0,882.70952,1527.77088779,3564.79873818,5975.27914597
107.0,0.0,1063.836928,1412.19518671,3295.12210233,5771.15421704
