hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,99.98989,1722.94299144,4020.20031335,5843.13319479
2.0,0.0,76.9153,1559.64362466,3639.16845753,5275.72738219
3.0,0.0,96.913278,1300.77046772,3035.13109135,4432.81483707
4.0,0.0,110.758032,1215.43315882,2836.01070391,4162.20189473
5.0,0.0,109.219726,1269.03849782,2961.08982826,4339.34805208
6.0,0.0,146.13907,1180.44902464,2754.38105748,4080.96915212
7.0,0.0,269.20355,1167.31235225,2723.72882191,4160.24472416
8.0,0.0,352.272074,1093.87225461,2552.3685941,3998.51292271
9.0,0.0,430.72568,1060.72039449,2475.0142538,3966.46032829
10.0,0.0,592.24781,1030.02727741,2403.39698063,4025.67206804
11.0,0.0,713.773984,1317.20380434,3073.47554347,5104.45333181
12.0,0.0,772.229612,1344.02788625,3136.06506792,5252.32256617
13.0,0.0,718.388902,1386.34813039,3234.81230424,5339.54933663
14.0,0.0,690.699394,1287.48156987,3004.12366303,4982.3046269
15.0,0.0,624.552236,1196.76892217,2792.46081839,4613.78197656
16.0,0.0,521.485734,1134.40467966,2646.94425255,4302.83466621
17.0,0.0,433.802292,1289.48161087,3008.79042536,4732.07432823
18.0,0.0,303.046282,1646.15616007,3841.03104016,5790.23348223
19.0,0.0,230.7459,1963.55337527,4581.62454231,6775.92381758
20.0,0.0,210.747922,2040.72942204,4761.70198477,7013.17932881
21.0,0.0,169.21366,1979.27993789,4618.31985508,6766.81345297
22.0,0.0,121.526174,1897.47252071,4427.43588167,6446.43457638
23.0,0.0,84.60683,1740.25671215,4060.59899502,5885.46253717
24.0,0.0,93.836666,1486.88947733,3469.40878045,5050.13492378
25.0,0.0,99.98989,1290.59869273,3011.3969497,4401.98553243
26.0,0.0,76.9153,1163.63382712,2715.14559662,3955.69472375
27.0,0.0,96.913278,997.248514371,2326.9132002,3421.07499257
28.0,0.0,110.758032,1019.30002266,2378.36671953,3508.42477419
29.0,0.0,109.219726,1040.53464155,2427.9141636,3577.66853115
30.0,0.0,146.13907,1096.98971982,2559.64267957,3802.77146939
31.0,0.0,269.20355,1091.63368317,2547.14526074,3907.98249391
32.0,0.0,352.272074,1053.13353074,2457.31157172,3862.71717646
33.0,0.0,430.72568,1122.96621556,2620.25450296,4173.94639852
34.0,0.0,592.24781,1308.66560486,3053.55307801,4954.46649287
35.0,30.0318803592,713.773984,1315.99538237,3070.65589219,5130.45713891
36.0,50.1207733022,772.229612,1192.59668394,2782.72559587,4797.67266511
37.0,40.9894583281,718.388902,1080.42724972,2520.99691601,4360.80252606
38.0,50.1207733022,690.699394,1047.05256369,2443.1226486,4230.99537959
39.0,55.0741498898,624.552236,942.27094926,2198.63221494,3820.52955009
40.0,51.2902029031,521.485734,951.338134359,2219.78898017,3743.90305143
41.0,30.0318803592,433.802292,1207.09671387,2816.55899902,4487.48988525
42.0,0.81167244214,303.046282,1675.32217699,3909.08507965,5888.26521108
43.0,0.0,230.7459,1861.62634394,4343.79480252,6436.16704646
44.0,0.0,210.747922,2057.49200182,4800.81467093,7069.05459475
45.0,0.0,169.21366,2019.57102113,4712.33238263,6901.11706376
46.0,0.0,121.526174,1942.04999251,4531.44998251,6595.02614902
47.0,0.0,84.60683,1733.13665055,4043.98551794,5861.72899849
48.0,0.0,93.836666,1420.16610844,3313.7209197,4827.72369414
49.0,0.0,99.98989,1272.39470672,2968.92098236,4341.30557908
50.0,0.0,76.9153,1187.85677657,2771.66581199,4036.43788856
51.0,0.0,96.913278,1077.55156299,2514.28698032,3688.75182131
52.0,0.0,110.758032,1064.2961293,2483.35763504,3658.41179635
53.0,0.0,109.219726,1054.26100483,2459.94234461,3623.42307544
54.0,0.0,146.13907,1179.56823784,2752.32588828,4078.03319612
55.0,0.0,269.20355,1247.24825282,2910.24592326,4426.69772608
56.0,0.0,352.272074,1196.41645693,2791.63839949,4340.32693042
