hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,124.05393,13200.1608334,30800.375278,44124.5900415
2.0,0.0,95.4261,12604.9462273,29411.541197,42111.9135243
3.0,0.0,120.236886,12288.9163166,28674.138072,41083.2912746
4.0,0.0,137.413584,11505.4779728,26846.11527,38489.0068268
5.0,0.0,135.505062,11543.4037517,26934.6087541,38613.5175678
6.0,0.0,181.30959,11548.7774823,26947.1474586,38677.2345309
7.0,0.0,333.99135,11657.6539315,27201.1925068,39192.8377883
8.0,0.0,437.051538,13193.150052,30784.016788,44414.218378
9.0,0.0,534.38616,14219.4546271,33178.7274633,47932.5682504
10.0,0.0,734.78097,13212.9041567,30830.1096988,44777.7948255
11.0,0.0,885.554208,13381.9480109,31224.5453587,45492.0475776
12.0,0.0,958.078044,12596.0321357,29390.7416499,42944.8518295
13.0,0.0,891.279774,11968.1857586,27925.7667701,40785.2323027
14.0,0.0,856.926378,10924.887993,25491.405317,37273.219688
15.0,0.0,774.859932,11219.7959031,26179.523774,38174.1796091
16.0,0.0,646.988958,11761.6364466,27443.8183755,39852.4437801
17.0,0.0,538.203204,12216.592178,28505.3817486,41260.1771305
18.0,0.0,375.978834,15345.2728648,35805.6366845,51526.8883833
19.0,0.0,286.2783,15693.0314245,36617.0733237,52596.3830482
20.0,0.0,261.467514,15705.1517565,36645.3540985,52611.973369
21.0,0.0,209.93742,16434.8593002,38348.0050338,54992.801754
22.0,0.0,150.773238,15862.4238295,37012.3222689,53025.5193365
23.0,0.0,104.96871,15268.1553881,35625.6959055,50998.8200036
24.0,0.0,116.419842,13653.6383316,31858.4894405,45628.5476141
25.0,0.0,124.05393,12994.0445072,30319.4371836,43437.5356208
26.0,0.0,95.4261,11625.3932412,27125.9175628,38846.736904
27.0,0.0,120.236886,12017.5494142,28040.9486332,40178.7349334
28.0,0.0,137.413584,12132.0881269,28308.2056293,40577.7073402
29.0,0.0,135.505062,12741.8206931,29730.9149506,42608.2407057
30.0,0.0,181.30959,12567.2596687,29323.6058937,42072.1751524
31.0,0.0,333.99135,13371.9876313,31201.304473,44907.2834543
32.0,0.0,437.051538,15465.8184685,36086.9097599,51989.7797664
33.0,0.0,534.38616,15738.6466545,36723.5088606,52996.5416751
34.0,0.0,734.78097,13533.3043124,31577.7100622,45845.7953446
35.0,0.0,885.554208,13953.2146444,32557.500837,47396.2696895
36.0,0.0,958.078044,13132.029905,30641.4031118,44731.5110608
37.0,0.0,891.279774,12164.9573482,28384.9004792,41441.1376014
38.0,0.0,856.926378,10427.9855626,24331.9663127,35616.8782533
39.0,0.0,774.859932,10578.8489228,24683.9808198,36037.6896746
40.0,0.0,646.988958,11583.6648329,27028.5512768,39259.2050677
41.0,0.0,538.203204,12878.1665138,30049.055199,43465.4249168
42.0,0.0,375.978834,15660.0236475,36540.0551775,52576.057659
43.0,0.0,286.2783,15779.9707634,36819.9317813,52886.1808447
44.0,0.0,261.467514,15269.1904664,35628.1110884,51158.7690688
45.0,0.0,209.93742,15021.5437677,35050.2687912,50281.7499789
46.0,0.0,150.773238,14789.379757,34508.5527662,49448.7057612
47.0,0.0,104.96871,13043.4208531,30434.6486572,43583.0382203
48.0,0.0,116.419842,12063.7497071,28148.7493165,40328.9188656
49.0,0.0,124.05393,12205.0450639,28478.4384824,40807.5374763
50.0,0.0,95.4261,11347.252175,26476.9217418,37919.6000168
51.0,0.0,120.236886,11300.9369316,26368.8528404,37790.026658
52.0,0.0,137.413584,11201.3777516,26136.5480872,37475.3394228
53.0,0.0,135.505062,11042.2999163,25765.3664713,36943.1714496
54.0,0.0,181.30959,12208.4196284,28486.3124662,40876.0416846
55.0,0.0,333.99135,13798.9633044,32197.5810437,46330.5356981
56.0,0.0,437.051538,14885.7759247,34733.4771577,50056.3046205
57.0,0.0,534.38616,15263.2795578,35614.3189682,51411.984686
58.0,0.0,734.78097,12975.3000427,30275.7000996,43985.7811123
59.0,0.0,885.554208,12025.6854266,28059.9326621,40971.1722967
60.0,0.0,958.078044,12520.6330233,29214.8103876,42693.5214549
61.0,0.0,891.279774,11360.7001633,26508.3003812,38760.2803185
62.0,0.0,856.926378,10480.7319055,24455.0411127,35792.6993962
63.0,0.0,774.859932,9839.79592692,22959.5238295,33574.1796884
64.0,0.0,646.988958,9622.16539365,22451.7192519,32720.8736035
65.0,0.0,538.203204,9469.84688745,22096.3094041,32104.3594955
66.0,0.0,375.978834,13216.4614492,30838.4100481,44430.8503313
67.0,0.0,286.2783,15186.634082,35435.4795247,50908.3919067
68.0,0.0,261.467514,15121.3535553,35283.1582957,50665.979365
69.0,0.0,209.93742,14292.7873572,33349.8371669,47852.5619441
70.0,0.0,150.773238,14358.5785241,33503.3498897,48012.7016518
71.0,0.0,104.96871,13618.4876274,31776.4711305,45499.9274679
72.0,0.0,116.419842,12780.203321,29820.4744156,42717.0975785
73.0,0.0,124.05393,11531.7783331,26907.4827773,38563.3150404
74.0,0.0,95.4261,10449.0336381,24381.078489,34925.5382271
75.0,0.0,120.236886,10613.4292054,24764.6681459,35498.3342373
76.0,0.0,137.413584,10985.3416602,25632.4638738,36755.219118
77.0,0.0,135.505062,11387.8839475,26571.7292107,38095.1182202
78.0,0.0,181.30959,12196.7332426,28459.0442326,40837.0870652
79.0,0.0,333.99135,12901.4120163,30103.2947047,43338.698071
80.0,0.0,437.051538,13756.6893092,32098.9417215,46292.6825687
81.0,0.0,534.38616,15325.3400493,35759.1267817,51618.852991
82.0,0.0,734.78097,12417.4292227,28974.0015198,42126.2117125
83.0,0.0,885.554208,12871.2040192,30032.8093781,43789.5676053
84.0,0.0,958.078044,12068.9183072,28160.8093834,41187.8057346
85.0,0.0,891.279774,10966.3847917,25588.2311807,37445.8957464
86.0,0.0,856.926378,10215.2746146,23835.6407673,34907.8417599
87.0,0.0,774.859932,10694.5779509,24954.0152187,36423.4531016
88.0,0.0,646.988958,11156.4930026,26031.8170062,37835.2989668
89.0,0.0,538.203204,10922.8490812,25486.647856,36947.7001412
90.0,0.0,375.978834,14416.5369804,33638.5862876,48431.102102
91.0,0.0,286.2783,15132.1039696,35308.2425958,50726.6248654
92.0,0.0,261.467514,14710.9192972,34325.4783602,49297.8651714
93.0,0.0,209.93742,15377.6194916,35881.1121472,51468.6690588
94.0,0.0,150.773238,16346.0139731,38140.6992707,54637.4864818
95.0,0.0,104.96871,13809.6829999,32222.5936663,46137.2453762
96.0,0.0,116.419842,12285.092015,28665.2147018,41066.7265588
97.0,0.0,124.05393,12366.8052329,28855.8788769,41346.7380398
98.0,0.0,95.4261,11424.1827822,26656.4264919,38176.0353741
99.0,0.0,120.236886,10936.5936775,25518.7185808,36575.5491443
100.0,0.0,137.413584,11147.0001532,26009.6670243,37294.0807615
101.0,0.0,135.505062,11195.6972339,26123.2935459,37454.4958418
102.0,0.0,181.30959,12295.4415791,28689.3636845,41166.1148536
103.0,0.0,333.99135,12586.2990128,29368.03103,42288.3213928
104.0,0.0,437.051538,13848.2421969,32312.5651261,46597.858861
105.0,0.0,534.38616,14882.0517321,34724.787375,50141.2252671
106.0,0.0,734.78097,13739.7002476,32059.3005778,46533.7817954
107.0,0.0,885.554208,14010.6029151,32691.4068019,47587.563925
108.0,0.0,958.078044,13572.6389731,31669.4909371,46200.2079542
109.0,0.0,891.279774,12634.1772154,29479.7468358,43005.2038252
110.0,0.0,856.926378,11946.7637979,27875.782195,40679.4723709
111.0,0.0,774.859932,11535.2715887,26915.6337071,39225.7652278
112.0,0.0,646.988958,11412.3030746,26628.7071741,38687.9992067
113.0,0.0,538.203204,11381.8015897,26557.5370425,38477.5418362
114.0,0.0,375.978834,15238.0649735,35555.4849381,51169.5287456
115.0,0.0,286.2783,15834.7423563,36947.7321648,53068.7528211
116.0,0.0,261.467514,15007.0506615,35016.4515436,50284.9697191
117.0,0.0,209.93742,16081.7957279,37524.1900317,53815.9231796
118.0,0.0,150.773238,15302.3923945,35705.5822538,51158.7478863
119.0,0.0,104.96871,14060.2063212,32807.1480829,46972.3231141
120.0,0.0,116.419842,13272.359668,30968.8392253,44357.6187353
121.0,0.0,124.05393,11915.7450562,27803.405131,39843.2041172
122.0,0.0,95.4261,11347.3983343,26477.26278,37920.0872143
123.0,0.0,120.236886,11063.7077479,25815.3180784,36999.2627123
124.0,0.0,137.413584,11134.8498707,25981.3163649,37253.5798196
125.0,0.0,135.505062,11709.8028885,27322.8734066,39168.1813571
126.0,0.0,181.30959,12032.9967461,28076.9924077,40291.2987438
127.0,0.0,333.99135,13875.2393723,32375.5585355,46584.7892578
128.0,0.0,437.051538,14864.2523855,34683.2555661,49984.5594896
129.0,0.0,534.38616,15989.8245151,37309.5905353,53833.8012105
130.0,0.0,734.78097,13331.9222752,31107.818642,45174.5218872
131.0,0.0,885.554208,12885.4068861,30065.949401,43836.9104951
132.0,0.0,958.078044,13157.6967415,30701.2923969,44817.0671824
133.0,0.0,891.279774,12376.7453653,28879.0725191,42147.0976585
134.0,0.0,856.926378,11723.8696421,27355.6958316,39936.4918517
135.0,0.0,774.859932,12274.9488651,28641.5473519,41691.356149
136.0,0.0,646.988958,12972.2786999,30268.6502997,43887.9179576
137.0,0.0,538.203204,13234.9373229,30881.5204202,44654.6609471
138.0,0.0,375.978834,15977.8598953,37281.6730891,53635.5118184
139.0,0.0,286.2783,17297.0275947,40359.7310543,57943.036949
140.0,0.0,261.467514,15085.3094116,35199.0552936,50545.8322192
141.0,0.0,209.93742,15344.1617313,35803.0440396,51357.1431909
142.0,0.0,150.773238,15176.6001122,35412.0669284,50739.4402785
143.0,0.0,104.96871,13459.2630037,31404.9470086,44969.1787223
144.0,0.0,116.419842,12153.3008484,28357.7019797,40627.4226701
145.0,0.0,124.05393,12283.7486464,28662.080175,41069.8827514
146.0,0.0,95.4261,11354.0454031,26492.7726072,37942.2441103
147.0,0.0,120.236886,11257.45773,26267.40137,37645.095986
148.0,0.0,137.413584,11171.3324922,26066.4424818,37375.188558
149.0,0.0,135.505062,11554.2449557,26959.9048967,38649.6549145
150.0,0.0,181.30959,12795.2299812,29855.5366229,42832.0761941
151.0,0.0,333.99135,14661.2075998,34209.4843996,49204.6833494
152.0,0.0,437.051538,14586.4290568,34035.0011325,49058.4817273
153.0,0.0,534.38616,14842.912825,34633.4632583,50010.7622433
154.0,0.0,734.78097,13162.5173415,30712.5404634,44609.8387749
155.0,0.0,885.554208,12486.0553126,29134.1290627,42505.7385833
156.0,0.0,958.078044,11777.1780754,27480.0821758,40215.3382952
157.0,0.0,891.279774,10766.3626711,25121.5128991,36779.1553442
158.0,0.0,856.926378,10170.1077731,23730.2514705,34757.2856215
159.0,0.0,774.859932,10179.4583489,23752.0694807,34706.3877615
160.0,19.0968041885,646.988958,9375.05242785,21875.1223316,31916.2605217
161.0,0.0,538.203204,10594.2171941,24719.8401197,35852.2605178
162.0,0.0,375.978834,14532.116072,33908.2708346,48816.3657406
163.0,0.0,286.2783,16404.6427186,38277.4996767,54968.4206953
164.0,0.0,261.467514,15813.4176375,36897.9744874,52972.8596389
165.0,0.0,209.93742,15402.4729201,35939.1034802,51551.5138203
166.0,0.0,150.773238,15806.7752811,36882.4756559,52840.024175
167.0,0.0,104.96871,14230.3039227,33204.0424862,47539.3151189
168.0,0.0,116.419842,12262.3038804,28612.0423877,40990.7661101
169.0,0.0,124.05393,11621.4756337,27116.7764786,38862.3060423
170.0,0.0,95.4261,10917.1753838,25473.4092288,36486.0107125
171.0,0.0,120.236886,10991.6893627,25647.2751795,36759.2014282
172.0,0.0,137.413584,11327.8118638,26431.5610154,37896.7864632
173.0,0.0,135.505062,11856.7564894,27665.7651418,39658.0266932
174.0,0.0,181.30959,12219.2227039,28511.5196424,40912.0519363
175.0,0.0,333.99135,14174.9166873,33074.8056038,47583.7136411
176.0,0.0,437.051538,15261.1065422,35609.2485984,51307.4066785
177.0,0.0,534.38616,13844.6133255,32304.0977596,46683.0972451
178.0,0.0,734.78097,12657.3845943,29533.8973868,42926.0629511
179.0,0.0,885.554208,12108.3353091,28252.7823879,41246.671905
180.0,0.0,958.078044,11721.2689822,27349.627625,40028.9746512
181.0,0.0,891.279774,10515.6677714,24536.5581334,35943.5056788
182.0,0.0,856.926378,9755.49208926,22762.8148749,33375.2333422
183.0,0.0,774.859932,10133.5505256,23644.9512265,34553.3616841
184.0,19.0968041885,646.988958,10264.6085606,23950.753308,34881.4476308
185.0,19.0968041885,538.203204,12021.9235201,28051.1548802,40630.3784085
186.0,0.0,375.978834,14079.0223751,32851.0522086,47306.0534177
187.0,0.0,286.2783,15210.6868119,35491.6025612,50988.5676731
188.0,0.0,261.467514,16365.1179949,38185.2753214,54811.8608303
189.0,0.0,209.93742,15409.5076287,35955.5178002,51574.9628489
190.0,0.0,150.773238,14710.7714956,34325.1334898,49186.6782235
191.0,0.0,104.96871,13801.7459167,32204.0738057,46110.7884324
192.0,0.0,116.419842,12057.5601803,28134.3070873,40308.2871096
193.0,0.0,124.05393,11424.8088212,26657.8872494,38206.7500006
194.0,0.0,95.4261,10982.0319654,25624.7412525,36702.1993179
195.0,0.0,120.236886,11060.4159872,25807.6373036,36988.2901768
196.0,0.0,137.413584,11028.5031243,25733.1739567,36899.090665
197.0,0.0,135.505062,11601.270108,27069.6302521,38806.4054221
198.0,0.0,181.30959,12964.9907809,30251.6451555,43397.9455264
199.0,0.0,333.99135,14587.9945215,34038.6538836,48960.6397551
200.0,0.0,437.051538,15011.7334306,35027.3780047,50476.1629733
201.0,0.0,534.38616,13828.5358073,32266.5835502,46629.5055175
202.0,0.0,734.78097,11802.1305243,27538.3045566,40075.2160509
203.0,0.0,885.554208,11871.9640167,27701.2493722,40458.7675969
204.0,0.0,958.078044,11476.7064166,26778.9816387,39213.7660993
205.0,0.0,891.279774,10748.0065134,25078.6818647,36717.9681521
206.0,0.0,856.926378,10221.847385,23850.9772316,34929.7509945
207.0,0.0,774.859932,9482.14315602,22125.0006974,32382.0037854
208.0,0.0,646.988958,9922.61070942,23152.758322,33722.3579894
209.0,0.0,538.203204,10642.867326,24833.3570939,36014.4276239
210.0,0.0,375.978834,14083.5787311,32861.6837058,47321.2412709
211.0,0.0,286.2783,15685.2150816,36598.8351904,52570.328572
212.0,0.0,261.467514,15156.5715815,35365.3336902,50783.3727857
213.0,0.0,209.93742,15683.8676184,36595.6911097,52489.4961481
214.0,0.0,150.773238,14474.762424,33774.445656,48399.981318
215.0,0.0,104.96871,12730.3794982,29704.2188292,42539.5670374
216.0,0.0,116.419842,11870.8449068,27698.6381158,39685.9028646
217.0,0.0,124.05393,12161.5340885,28376.9128733,40662.5008918
218.0,0.0,95.4261,10988.1261709,25638.9610655,36722.5133364
219.0,0.0,120.236886,10872.9699174,25370.2631407,36363.4699441
220.0,0.0,137.413584,11264.2580059,26283.2686805,37684.9402704
221.0,0.0,135.505062,11297.3160461,26360.4041076,37793.2252157
222.0,0.0,181.30959,13013.572847,30365.0033097,43559.8857467
223.0,0.0,333.99135,13577.303259,31680.3742709,45591.6688799
224.0,0.0,437.051538,15599.4143842,36398.6335632,52435.0994854
