hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,183.72627,11469.5508115,26762.2852269,38415.5623084
2.0,0.0,141.3279,11005.9659203,25680.5871474,36827.8809677
3.0,0.0,178.073154,10118.0384814,23608.7564567,33904.8680921
4.0,0.0,203.512176,9734.88045033,22714.7210508,32653.1136771
5.0,0.0,200.685618,10160.579014,23708.0176993,34069.2823313
6.0,0.0,268.52301,9976.24088376,23277.8953954,33522.6592892
7.0,0.0,494.64765,10127.8903254,23631.7440925,34254.2820679
8.0,0.0,647.281782,10764.91394,25118.1325268,36530.3282488
9.0,0.0,791.43624,11454.7299465,26727.7032084,38973.8693949
10.0,0.0,1088.22483,12098.2190707,28229.1778316,41415.6217323
11.0,0.0,1311.522912,12033.6275016,28078.4641705,41423.6145841
12.0,0.0,1418.932116,12306.5286634,28715.233548,42440.6943274
13.0,0.0,1320.002586,12163.2978614,28381.0283432,41864.3287906
14.0,0.0,1269.124542,11433.9469572,26679.2095667,39382.2810659
15.0,0.0,1147.582548,11527.3406222,26897.1281184,39572.0512886
16.0,0.0,958.203162,11033.9236043,25745.8217435,37737.9485098
17.0,0.0,797.089356,12157.4334092,28367.3446214,41321.8673866
18.0,0.0,556.831926,14419.7447858,33646.071167,48622.6478788
19.0,0.0,423.9837,15391.6748267,35913.9079289,51729.5664556
20.0,0.0,387.238446,15252.8132659,35589.8976205,51229.9493324
21.0,0.0,310.92138,14960.1625223,34907.0458853,50178.1297875
22.0,0.0,223.298082,14771.2047102,34466.1443238,49460.647116
23.0,0.0,155.46069,13072.378688,30502.2169388,43730.0563168
24.0,0.0,172.420038,12239.4855621,28558.7996448,40970.7052449
25.0,0.0,183.72627,11106.8272468,25915.9302425,37206.4837593
26.0,0.0,141.3279,10075.1039194,23508.575812,33725.0076314
27.0,0.0,178.073154,9344.50221009,21803.8384902,31326.4138543
28.0,0.0,203.512176,9029.72778207,21069.3648248,30302.6047829
29.0,0.0,200.685618,9538.4952168,22256.4888392,31995.669674
30.0,0.0,268.52301,10138.1152984,23655.602363,34062.2406714
31.0,0.0,494.64765,11039.4672643,25758.7569501,37292.8718644
32.0,0.0,647.281782,11544.3106896,26936.7249423,39128.3174139
33.0,0.0,791.43624,11139.3501867,25991.8171022,37922.6035289
34.0,0.0,1088.22483,11092.83189,25883.2744101,38064.3311301
35.0,0.0,1311.522912,10791.1464984,25179.3418295,37282.0112399
36.0,0.0,1418.932116,10865.8220962,25353.5848913,37638.3391035
37.0,0.0,1320.002586,10451.0817862,24385.8575011,36156.9418733
38.0,0.0,1269.124542,11215.739408,26170.0586187,38654.9225687
39.0,0.0,1147.582548,10026.8320336,23395.9414118,34570.3559934
40.0,0.0,958.203162,10201.834999,23804.2816643,34964.3198253
41.0,0.0,797.089356,12199.3963939,28465.2582524,41461.7440023
42.0,0.0,556.831926,13762.7210971,32113.0158932,46432.5689163
43.0,0.0,423.9837,15160.8886845,35375.4069304,50960.2793149
44.0,0.0,387.238446,15361.8965271,35844.42523,51593.5602031
45.0,0.0,310.92138,15947.9597502,37211.9060838,53470.787214
46.0,0.0,223.298082,14843.2170396,34634.1730924,49700.688214
47.0,0.0,155.46069,12842.4188051,29965.6438786,42963.5233737
48.0,0.0,172.420038,11423.0817668,26653.8574558,38249.3592605
49.0,0.0,183.72627,10467.4984814,24424.1631234,35075.3878748
50.0,0.0,141.3279,9185.17582542,21432.076926,30758.5806514
51.0,0.0,178.073154,8690.60317158,20278.074067,29146.7503926
52.0,0.0,203.512176,8774.05164381,20472.7871689,29450.3509887
53.0,0.0,200.685618,9467.59876335,22091.0637811,31759.3481625
54.0,0.0,268.52301,10060.3319313,23474.1078397,33802.962781
55.0,0.0,494.64765,10534.0904609,24579.5444087,35608.2825196
56.0,0.0,647.281782,11415.1885113,26635.4398597,38697.910153
57.0,0.0,791.43624,11762.4476421,27445.711165,39999.5950471
58.0,0.0,1088.22483,12026.1215599,28060.9503065,41175.2966964
59.0,0.0,1311.522912,12405.601763,28946.4041138,42663.5287888
60.0,0.0,1418.932116,11430.2168112,26670.5058929,39519.6548201
61.0,0.0,1320.002586,10974.0152398,25606.0355597,37900.0533855
62.0,0.0,1269.124542,11059.7237219,25806.0220178,38134.8702817
63.0,0.0,1147.582548,11592.2115296,27048.493569,39788.2876466
64.0,0.0,958.203162,10912.7330433,25463.0437676,37333.9799729
65.0,0.0,797.089356,12217.6849906,28507.9316446,41522.7059912
66.0,0.0,556.831926,14019.0087728,32711.0204699,47286.8611687
67.0,0.0,423.9837,15463.1675497,36080.7242827,51967.8755324
68.0,0.0,387.238446,15247.4979485,35577.4952131,51212.2316076
69.0,0.0,310.92138,15818.6288776,36910.1340477,53039.6843053
70.0,0.0,223.298082,15202.6994532,35472.9653909,50898.9629261
71.0,0.0,155.46069,13572.6488684,31669.5140263,45397.6235847
72.0,0.0,172.420038,12071.6953013,28167.2890365,40411.4043758
73.0,0.0,183.72627,10237.5343394,23887.5801254,34308.8407348
74.0,0.0,141.3279,9492.78704436,22149.8364368,31783.9513812
75.0,0.0,178.073154,8902.49608614,20772.4908677,29853.0601078
76.0,0.0,203.512176,8548.84914033,19947.3146608,28699.6759771
77.0,0.0,200.685618,9023.33959215,21054.4590483,30278.4842585
78.0,0.0,268.52301,9638.75229963,22490.4220325,32397.6973421
79.0,0.0,494.64765,9836.93206407,22952.8414828,33284.4211969
80.0,0.0,647.281782,9974.7715608,23274.4669752,33896.520318
81.0,0.0,791.43624,11186.47252,26101.7692134,38079.6779734
82.0,0.0,1088.22483,11807.6483846,27551.1795641,40447.0527787
83.0,0.0,1311.522912,12601.2633677,29402.947858,43315.7341377
84.0,0.0,1418.932116,13038.4069862,30422.9496345,44880.2887367
85.0,0.0,1320.002586,12989.2310395,30308.205759,44617.4393845
86.0,0.0,1269.124542,12248.514634,28579.8674793,42097.5066553
