hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,148.99885,5628.03879804,13132.0905288,18909.1281768
2.0,0.0,114.6145,5036.09588649,11750.8904018,16901.6007883
3.0,0.0,144.41427,4721.35425036,11016.4932508,15882.2617712
4.0,0.0,165.04488,4138.5367653,9656.5857857,13960.167431
5.0,0.0,162.75259,4124.79014928,9624.51034832,13912.0530876
6.0,0.0,217.76755,4439.53223469,10358.9085476,15016.2083323
7.0,0.0,401.15075,4765.82100096,11120.2490022,16287.2207532
8.0,0.0,524.93441,5414.12613375,12632.9609787,18572.0215225
9.0,0.0,641.8412,5891.93142,13747.83998,20281.6126
10.0,0.0,882.53165,6571.7839008,15334.1624352,22788.477986
11.0,0.0,1063.62256,7998.3632199,18662.8475131,27724.833293
12.0,0.0,1150.72958,7061.16687837,16476.0560495,24687.9525079
13.0,0.0,1070.49943,6018.92730069,14044.1637016,21133.5904323
14.0,0.0,1029.23821,5254.35311328,12260.1572643,18543.7485876
15.0,0.0,930.66974,4375.6569603,10209.8662407,15516.192941
16.0,1.45420434755,777.08631,4350.84957888,10151.9823507,15281.3724439
17.0,0.0,646.42578,5380.90395855,12555.4425699,18582.7723085
18.0,0.0,451.58113,8897.34690291,20760.4761068,30109.4041397
19.0,0.0,343.8435,9016.31096709,21038.0589232,30398.2133903
20.0,0.0,314.04373,8963.06003133,20913.8067398,30190.9105011
21.0,0.0,252.1519,7970.22858414,18597.2000297,26819.5805138
22.0,0.0,181.09091,7319.30273574,17078.3730501,24578.7666958
23.0,0.0,126.07595,6499.58082216,15165.688585,21791.3453572
24.0,0.0,139.82969,5010.95150049,11692.2201678,16843.0013583
25.0,0.0,148.99885,4228.56787875,9866.65838375,14244.2251125
26.0,0.0,114.6145,3946.96051074,9209.57452506,13271.1495358
27.0,0.0,144.41427,3879.54342003,9052.26798007,13076.2256701
28.0,0.0,165.04488,3853.1832954,8990.7610226,13008.989198
29.0,0.0,162.75259,3989.79332745,9309.51776405,13462.0636815
30.0,0.0,217.76755,4734.23101971,11046.539046,15998.5376157
31.0,0.0,401.15075,4763.41553841,11114.6362563,16279.2025447
32.0,0.0,524.93441,5301.42843366,12369.9996785,18196.3625222
33.0,0.0,641.8412,5847.79586097,13644.8570089,20134.4940699
34.0,0.0,882.53165,5964.29569413,13916.689953,20763.5172971
35.0,98.0358188515,1063.62256,5479.93546269,12786.5160796,19428.1099212
36.0,165.068037161,1150.72958,4708.55637507,10986.6315418,17010.9855341
37.0,195.339156624,1070.49943,4083.60035226,9528.40082194,14877.8397608
38.0,234.18316565,1029.23821,3444.54232869,8037.26543361,12745.2291379
39.0,286.893079872,930.66974,3259.9012764,7606.4363116,12083.9004079
40.0,271.965877161,777.08631,3369.05336004,7861.12450676,12279.230054
41.0,159.569330827,646.42578,4513.02558381,10530.3930289,15849.4137235
42.0,2.64961672572,451.58113,6620.23423959,15447.2132257,22521.678212
43.0,0.0,343.8435,7914.35521311,18466.8288306,26725.0275437
44.0,0.0,314.04373,7936.36288146,18518.1800567,26768.5866682
45.0,0.0,252.1519,7964.25030186,18583.2507043,26799.6529062
46.0,0.0,181.09091,7367.0379771,17189.7552799,24737.884167
47.0,0.0,126.07595,6424.37867694,14990.2169129,21540.6715398
48.0,0.0,139.82969,4889.64824544,11409.1792394,16438.6571748
49.0,0.0,148.99885,3961.07205804,9242.50146876,13352.5723768
50.0,0.0,114.6145,3650.78145555,8518.49006295,12283.8860185
51.0,0.0,144.41427,3421.25703012,7982.93307028,11548.6043704
52.0,0.0,165.04488,3543.2179407,8267.5085283,11975.771349
53.0,0.0,162.75259,3948.71134761,9213.65981109,13325.1237487
54.0,0.0,217.76755,4303.1477154,10040.6780026,14561.593268
55.0,0.0,401.15075,4774.70386323,11140.9756809,16316.8302941
56.0,0.0,524.93441,5010.15329268,11690.3576829,17225.4453856
57.0,0.0,641.8412,5224.62669312,12190.7956173,18057.2635104
58.0,0.0,882.53165,5751.27652974,13419.6452361,20053.4534158
59.0,0.651020270968,1063.62256,5768.19948744,13459.1321374,20291.6052051
60.0,188.015178575,1150.72958,6060.86175936,14142.0107718,21541.6172898
61.0,593.170488788,1070.49943,5389.79744979,12576.1940495,19629.6614181
62.0,458.030338942,1029.23821,4713.45021918,10998.0505114,17198.7692795
63.0,666.228675698,930.66974,3744.82711509,8737.92993521,14079.655466
64.0,751.646328858,777.08631,3857.62741599,9001.13063731,14387.4906922
65.0,533.13638062,646.42578,5096.24977785,11891.2494817,18167.0614201
66.0,76.0869362768,451.58113,7680.38090322,17920.8887742,26128.9377437
67.0,1.45420434755,343.8435,8629.64315727,20135.8340336,29110.7748952
68.0,0.0,314.04373,8360.36807277,19507.5255031,28181.9373059
69.0,0.0,252.1519,8091.01396992,18879.0325965,27222.1984664
70.0,0.0,181.09091,7205.73422241,16813.3798523,24200.2049847
71.0,0.0,126.07595,6273.3787428,14637.8837332,21037.338426
72.0,0.0,139.82969,5508.03257625,12852.0760113,18499.9382775
73.0,0.0,148.99885,4401.13065672,10269.3048657,14819.4343724
74.0,0.0,114.6145,3936.78244098,9185.82569562,13237.2226366
75.0,0.0,144.41427,3839.84944653,8959.64870857,12943.9124251
76.0,0.0,165.04488,3979.94539365,9286.53925185,13431.5295255
77.0,0.0,162.75259,3968.04941322,9258.78196418,13389.5839674
78.0,0.0,217.76755,4496.43669486,10491.6856213,15205.8898662
