hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,124.02936,1670.44569556,3897.70662297,5692.18167853
2.0,0.0,95.4072,1410.25299255,3290.59031596,4796.25050851
3.0,0.0,120.213072,1327.82419146,3098.25644675,4546.29371021
4.0,0.0,137.386368,1247.45180102,2910.72086904,4295.55903806
5.0,0.0,135.478224,1337.18055513,3120.08796198,4592.74674111
6.0,0.0,181.27368,1448.96682373,3380.9225887,5011.16309243
7.0,0.0,333.9252,1810.38234645,4224.22547506,6368.53302151
8.0,0.0,436.964976,2483.76338436,5795.44789685,8716.17625721
9.0,0.0,534.28032,2597.20691134,6060.14945978,9191.63669112
10.0,0.0,734.63544,2690.97579087,6278.94351204,9704.55474291
11.0,0.0,885.378816,2873.24497839,6704.23828291,10462.8620773
12.0,0.0,957.888288,2182.11373481,5091.59871456,8231.60073737
13.0,0.0,891.103248,2341.02964791,5462.40251178,8694.53540769
14.0,0.0,856.756656,2512.17171212,5861.73399495,9230.66236307
15.0,0.0,774.706464,2348.5945097,5480.05385597,8603.35482967
16.0,0.0,646.860816,2438.10216165,5688.90504386,8773.86802151
17.0,0.0,538.096608,2091.54700811,4880.27635226,7509.91996837
18.0,0.0,375.904368,2777.4377335,6480.68804482,9634.03014632
19.0,0.0,286.2216,2922.80597832,6819.88061608,10028.9081944
20.0,0.0,261.415728,2987.15818776,6970.03577144,10218.6096872
21.0,0.0,209.89584,2869.68747988,6695.93745306,9775.52077294
22.0,0.0,150.743376,2411.38638796,5626.56823856,8188.69800252
23.0,0.0,104.94792,2354.46416062,5493.74970812,7953.16178874
24.0,0.0,116.396784,1800.03751633,4200.08753809,6116.52183842
25.0,0.0,124.02936,1476.7670733,3445.78983769,5046.58627099
26.0,0.0,95.4072,1427.4679393,3330.75852503,4853.63366433
27.0,0.0,120.213072,1385.26120009,3232.27613353,4737.75040562
28.0,0.0,137.386368,1374.89745647,3208.09406509,4720.37788956
29.0,0.0,135.478224,1488.83603836,3473.95075618,5098.26501855
30.0,0.0,181.27368,1552.51380094,3622.53220218,5356.31968312
31.0,0.0,333.9252,1959.99740673,4573.32728236,6867.24988909
32.0,0.0,436.964976,2505.59770507,5846.39464516,8788.95732623
33.0,0.0,534.28032,2094.49695797,4887.15956859,7515.93684656
34.0,0.0,734.63544,1876.05120724,4377.4528169,6988.13946414
35.0,0.0,885.378816,1763.73956639,4115.39232158,6764.51070397
36.0,0.0,957.888288,1794.82829403,4187.93268607,6940.6492681
37.0,0.0,891.103248,1692.05023859,3948.11722339,6531.27070998
38.0,0.0,856.756656,1579.84083506,3686.29528182,6122.89277288
39.0,0.0,774.706464,1489.24135216,3474.89648839,5738.84430455
40.0,0.0,646.860816,1465.21752654,3418.84089525,5530.91923779
41.0,0.0,538.096608,1861.02501906,4342.39171113,6741.51333819
42.0,0.0,375.904368,2609.34517737,6088.47208054,9073.72162591
43.0,0.0,286.2216,3370.86131799,7865.34307531,11522.4259933
44.0,0.0,261.415728,3275.74938747,7643.41523743,11180.5803529
45.0,0.0,209.89584,2960.91413199,6908.79964131,10079.6096133
46.0,0.0,150.743376,2925.74051455,6826.72786728,9903.21175783
