hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,206.65827,5886.2013492,13734.4698148,19827.329434
2.0,0.0,158.9679,5612.31735312,13095.4071573,18866.6924104
3.0,0.0,200.299554,5101.91802486,11904.4753913,17206.6929702
4.0,0.0,228.913776,4925.7453336,11493.4057784,16648.064888
5.0,0.0,225.734418,4972.29403401,11602.0194127,16800.0478647
6.0,0.0,302.03901,5406.16737306,12614.3905371,18322.5969202
7.0,0.0,556.38765,5757.95906235,13435.2378122,19749.5845245
8.0,0.0,728.072982,6052.83734781,14123.2871449,20904.1974747
9.0,0.0,890.22024,6456.55353096,15065.2915722,22412.0653432
10.0,0.0,1224.05283,6967.09804194,16256.5620979,24447.7129698
11.0,0.0,1475.222112,7468.52622015,17426.5611803,26370.3095125
12.0,0.0,1596.037716,7729.47304578,18035.4371068,27360.9478686
13.0,0.0,1484.760186,6773.95353837,15805.8915895,24064.6053139
14.0,0.0,1427.531742,6340.09697895,14793.5596175,22561.1883385
15.0,0.0,1290.819348,6407.23384887,14950.212314,22648.2655109
16.0,0.0,1077.802362,6292.93050831,14683.5045194,22054.2373897
17.0,0.0,896.578956,7224.18353103,16856.4282391,24977.1907261
18.0,0.0,626.333526,9720.27662613,22680.645461,33027.2556131
19.0,0.0,476.9037,9561.05383896,22309.1256242,32347.0831632
20.0,0.0,435.572046,8812.94852955,20563.5465689,29812.0671445
21.0,0.0,349.72938,9463.21495329,22080.834891,31893.7792243
22.0,0.0,251.169282,7985.98945611,18633.9753976,26871.1341357
23.0,0.0,174.86469,6774.36388857,15806.8490733,22756.0776519
24.0,0.0,193.940838,5486.71486095,12802.3346756,18482.9903745
25.0,0.0,206.65827,4951.6219467,11553.7845423,16712.064759
26.0,0.0,158.9679,4802.43293958,11205.676859,16167.0776986
27.0,0.0,200.299554,4382.28724878,10225.3369138,14807.9237166
28.0,0.0,228.913776,4285.56682362,9999.65592178,14514.1365214
29.0,0.0,225.734418,4632.74403348,10809.7360781,15668.2145296
30.0,0.0,302.03901,5253.7400973,12258.7268937,17814.506001
31.0,0.0,556.38765,6308.07116457,14718.8327173,21583.2915319
32.0,0.0,728.072982,6432.15137313,15008.353204,22168.5775591
33.0,0.0,890.22024,6311.90074614,14727.7684077,21929.8893938
34.0,0.0,1224.05283,6133.29726147,14311.0269434,21668.3770349
35.0,0.0,1475.222112,6079.03656672,14184.4186557,21738.6773344
36.0,0.0,1596.037716,5823.7331211,13588.7106159,21008.481453
37.0,0.0,1484.760186,5366.79826935,12522.5292951,19374.0877505
38.0,0.0,1427.531742,4936.95577677,11519.5634791,17884.0509979
39.0,0.0,1290.819348,4599.20593749,10731.4805208,16621.5058063
40.0,0.0,1077.802362,5790.3364371,13510.7850199,20378.923819
41.0,0.0,896.578956,6085.49555865,14199.4896368,21181.5641515
42.0,0.0,626.333526,8214.51312864,19167.1973002,28008.0439548
43.0,0.0,476.9037,8931.27103593,20839.6324172,30247.8071531
44.0,0.0,435.572046,9168.96137127,21394.2431996,30998.7766169
45.0,0.0,349.72938,8969.47682613,20928.779261,30247.9854671
46.0,0.0,251.169282,7555.48593564,17629.4671832,25436.1224008
47.0,0.0,174.86469,6539.72939517,15259.3685887,21973.9626739
48.0,0.0,193.940838,5140.98627987,11995.634653,17330.5617709
49.0,0.0,206.65827,4599.63008595,10732.4702006,15538.7585565
50.0,0.0,158.9679,4364.69432808,10184.2867655,14707.9489936
51.0,0.0,200.299554,4305.0995706,10045.2323314,14550.631456
52.0,0.0,228.913776,4004.04466065,9342.77087485,13575.7293115
53.0,0.0,225.734418,4522.18934571,10551.77514,15299.6989037
54.0,0.0,302.03901,5417.9360979,12641.8508951,18361.826003
55.0,0.0,556.38765,6673.38753993,15571.2375932,22801.0127831
56.0,0.0,728.072982,6742.90366062,15733.4418748,23204.4185174
57.0,0.0,890.22024,6532.00264752,15241.3395109,22663.5623984
58.0,0.0,1224.05283,6484.78538514,15131.1658987,22840.0041138
59.0,0.0,1475.222112,6868.71354477,16026.9982711,24370.9339279
60.0,0.0,1596.037716,6393.4151862,14917.9687678,22907.42167
61.0,0.0,1484.760186,6110.98562388,14258.9664557,21854.7122656
62.0,0.0,1427.531742,5977.01242191,13946.3623178,21350.9064817
