hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,124.06212,2519.13357024,5877.97833056,8521.1740208
2.0,0.0,95.4324,2185.9758564,5100.61033161,7382.01858801
3.0,0.0,120.244824,1864.95059892,4351.55139747,6336.74682039
4.0,0.0,137.422656,1802.18965079,4205.10918519,6144.72149198
5.0,0.0,135.514008,1905.23015319,4445.53702412,6486.28118531
6.0,0.0,181.32156,1852.17781186,4321.74822768,6355.24759954
7.0,0.0,334.0134,2034.86007504,4748.00684177,7116.88031681
8.0,0.0,437.080392,2523.52108144,5888.2158567,8848.81733014
9.0,0.0,534.42144,3108.27609906,7252.64423114,10895.3417702
10.0,0.0,734.82948,3164.02761273,7382.73109637,11281.5881891
11.0,0.0,885.612672,3307.66973547,7717.89604943,11911.1784569
12.0,0.0,958.141296,3508.12078719,8185.61517011,12651.8772533
13.0,0.0,891.338616,2963.43087123,6914.67203287,10769.4415201
14.0,0.0,856.982952,2543.31550053,5934.40283456,9334.70128709
15.0,0.0,774.911088,2432.30030771,5675.36738466,8882.57878037
16.0,0.0,647.031672,2540.10633823,5926.91478919,9114.05279942
17.0,0.0,538.238736,3459.57040143,8072.33093667,12070.1400741
18.0,0.0,376.003656,4046.07110808,9440.83258552,13862.9073496
19.0,0.0,286.2972,4044.05890836,9436.13745284,13766.4935612
20.0,0.0,261.484776,3779.57678901,8819.01250769,12860.0740727
21.0,0.0,209.95128,3817.78077882,8908.15515058,12935.8872094
22.0,0.0,150.783192,3729.61832454,8702.44275726,12582.8442738
23.0,0.0,104.97564,3006.15869328,7014.37028432,10125.5046176
24.0,0.0,116.427528,2338.05259254,5455.45604926,7909.9361698
25.0,0.0,124.06212,1794.76797979,4187.79195285,6106.62205264
26.0,0.0,95.4324,1615.41004708,3769.29010984,5480.13255692
27.0,0.0,120.244824,1536.52987111,3585.23636593,5242.01106104
28.0,0.0,137.422656,1647.10356851,3843.24165985,5627.76788436
29.0,0.0,135.514008,1661.08218058,3875.85842136,5672.45460994
30.0,0.0,181.32156,2133.01874918,4977.0437481,7291.38405728
31.0,0.0,334.0134,2500.45213708,5834.38831985,8668.85385693
32.0,0.0,437.080392,2790.15484465,6510.36130419,9737.59654084
33.0,0.0,534.42144,3157.01756637,7366.37432153,11057.8133279
34.0,0.0,734.82948,3070.58606721,7164.70082349,10970.1163707
35.0,0.0,885.612672,3214.49524212,7500.48889828,11600.5968124
36.0,0.0,958.141296,3086.07157737,7200.83368053,11245.0465539
