hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,183.75084,7362.04685847,17178.1093364,24723.9070349
2.0,0.0,141.3468,7343.16474045,17134.051061,24618.5626015
3.0,0.0,178.096968,6852.82251786,15989.9192083,23020.8386942
4.0,0.0,203.539392,6419.74558317,14979.4063607,21602.6913359
5.0,0.0,200.712456,5984.18202966,13963.0914025,20147.9858882
6.0,0.0,268.55892,6215.42273652,14502.6530519,20986.6347084
7.0,0.0,494.7138,6082.69570728,14192.9566503,20770.3661576
8.0,0.0,647.368344,5948.14219515,13878.9984553,20474.5089945
9.0,0.0,791.54208,6068.34356859,14159.4683267,21019.3539753
10.0,0.0,1088.37036,6118.05066567,14275.4515532,21481.8725789
11.0,0.0,1311.698304,7150.79013897,16685.1769909,25147.6654339
12.0,0.0,1419.121872,8082.47356212,18859.1049783,28360.7004124
13.0,0.0,1320.179112,7263.27666138,16947.6455432,25531.1013166
14.0,0.0,1269.294264,7510.1528139,17523.6898991,26303.136977
15.0,0.0,1147.736016,6530.02485636,15236.7246648,22914.4855372
16.0,0.0,958.331304,7055.47272837,16462.7696995,24476.5737319
17.0,0.0,797.195952,7848.99668754,18314.3256043,26960.5182438
18.0,0.0,556.906392,9854.28653085,22993.3352387,33404.5281615
19.0,0.0,424.0404,9721.01044341,22682.3577013,32827.4085447
20.0,0.0,387.290232,9151.41357936,21353.2983518,30892.0021632
21.0,0.0,310.96296,9117.28739076,21273.6705784,30701.9209292
22.0,0.0,223.327944,8478.26530587,19782.619047,28484.2122969
23.0,0.0,155.48148,7796.07900387,18190.851009,26142.4114929
24.0,0.0,172.443096,7388.71315947,17240.3307054,24801.4869609
25.0,0.0,183.75084,6443.97904845,15035.951113,21663.6810015
26.0,0.0,141.3468,5986.07846778,13967.5164248,20094.9416926
27.0,0.0,178.096968,5954.9710188,13894.9323772,20028.000364
28.0,0.0,203.539392,5574.76716948,13007.7900621,18786.0966236
29.0,0.0,200.712456,5465.16429006,12752.0500101,18417.9267562
30.0,0.0,268.55892,5892.63132294,13749.4730869,19910.6633298
31.0,0.0,494.7138,6023.90369316,14055.775284,20574.3927772
32.0,0.0,647.368344,6419.36212995,14978.5116365,22045.2421105
33.0,0.0,791.54208,6741.39629589,15729.9246904,23262.8630663
34.0,0.0,1088.37036,6479.88647583,15119.7351103,22687.9919461
35.0,0.0,1311.698304,6358.55536194,14836.6291779,22506.8828438
36.0,0.0,1419.121872,6727.36472946,15697.1843687,23843.6709702
37.0,0.0,1320.179112,6731.71619931,15707.3377984,23759.2331097
38.0,0.0,1269.294264,7546.22950245,17607.8688391,26423.3926055
39.0,0.0,1147.736016,6797.51771292,15860.8746635,23806.1283924
40.0,0.0,958.331304,6837.83039502,15954.9375884,23751.0992874
41.0,0.0,797.195952,8207.63745996,19151.1540732,28155.9874852
42.0,0.0,556.906392,9487.47913833,22137.4513228,32181.8368531
43.0,0.0,424.0404,9660.38829297,22540.9060169,32625.3347099
44.0,0.0,387.290232,9896.04695646,23090.7762317,33374.1134202
45.0,0.0,310.96296,9500.55365112,22167.9585193,31979.4751304
46.0,0.0,223.327944,9390.12404355,21910.289435,31523.7414225
47.0,0.0,155.48148,7904.4186117,18443.6434273,26503.543519
48.0,0.0,172.443096,7389.34701156,17241.8096936,24803.5998012
49.0,0.0,183.75084,6545.17219704,15272.0684598,22000.9914968
50.0,0.0,141.3468,5674.76781195,13241.1248945,19057.2395065
51.0,0.0,178.096968,5278.92758091,12317.4976888,17774.5222377
52.0,0.0,203.539392,5274.45965046,12307.0725177,17785.0715602
53.0,0.0,200.712456,5235.20989032,12215.4897441,17651.4120904
54.0,0.0,268.55892,5521.22523882,12882.8588906,18672.6430494
55.0,0.0,494.7138,5841.9613581,13631.2431689,19967.918327
56.0,0.0,647.368344,6673.02349095,15570.3881456,22890.7799805
57.0,0.0,791.54208,6292.54866195,14682.6135446,21766.7042865
58.0,0.0,1088.37036,5772.14150544,13468.3301794,20328.8420448
59.0,0.0,1311.698304,5916.62653614,13805.4619177,21033.7867578
60.0,0.0,1419.121872,6095.65522854,14223.1955333,21737.9726338
61.0,0.0,1320.179112,5958.31849251,13902.7431492,21181.2407537
62.0,0.0,1269.294264,5919.3751995,13811.8754655,21000.544929
63.0,0.0,1147.736016,6301.32555966,14703.0929725,22152.1545482
64.0,0.0,958.331304,6064.59038262,14150.7108928,21173.6325794
65.0,0.0,797.195952,7056.78759405,16465.8377194,24319.8212655
66.0,0.0,556.906392,9538.52945967,22256.5687392,32352.0045909
67.0,0.0,424.0404,9617.83985484,22441.626328,32483.5065828
68.0,0.0,387.290232,9521.67248046,22217.2357877,32126.1985002
69.0,0.0,310.96296,9918.82908063,23143.9345215,33373.7265621
70.0,0.0,223.327944,8447.80915884,19711.554704,28382.6918068
71.0,0.0,155.48148,7915.43513973,18469.3486594,26540.2652791
72.0,0.0,172.443096,7432.58733051,17342.7037712,24947.7341977
73.0,0.0,183.75084,6665.84513829,15553.638656,22403.2346343
74.0,0.0,141.3468,6158.96385981,14370.9156729,20671.2263327
75.0,0.0,178.096968,5354.42293695,12493.6535196,18026.1734245
76.0,0.0,203.539392,5076.80938908,11845.8885745,17126.2373556
77.0,0.0,200.712456,4976.50449501,11611.8438217,16789.0607727
78.0,0.0,268.55892,5073.27035433,11837.6308268,17179.4601011
79.0,0.0,494.7138,5255.00985015,12261.6896503,18011.4133005
80.0,0.0,647.368344,6027.32014263,14063.7469995,20738.4354861
81.0,0.0,791.54208,6741.44986083,15730.0496753,23263.0416161
82.0,0.0,1088.37036,6723.28568205,15687.6665915,23499.3226335
83.0,0.0,1311.698304,7165.08752118,16718.5375494,25195.3233746
84.0,0.0,1419.121872,6480.78733521,15121.8371155,23021.7463227
85.0,0.0,1320.179112,6273.81162234,14638.8937855,22232.8845198
86.0,0.0,1269.294264,6585.97974582,15367.2860736,23222.5600834
87.0,0.0,1147.736016,7016.80689846,16372.5494297,24537.0923442
88.0,0.0,958.331304,6775.30222095,15809.0385156,23542.6720405
89.0,0.0,797.195952,7062.36033867,16478.8407902,24338.3970809
90.0,0.0,556.906392,8753.90589474,20425.7804211,29736.5927078
91.0,0.0,424.0404,9413.69484132,21965.2879631,31803.0232044
92.0,0.0,387.290232,9198.3230985,21462.7538965,31048.367227
93.0,0.0,310.96296,8982.59828334,20959.3959945,30252.9572378
94.0,0.0,223.327944,8563.4469933,19981.3763177,28768.151255
95.0,0.0,155.48148,8203.99853994,19142.6632599,27502.1432798
96.0,0.0,172.443096,7776.30925461,18144.7215941,26093.4739447
97.0,0.0,183.75084,7034.70688653,16414.3160686,23632.7737951
98.0,0.0,141.3468,6344.78072742,14804.488364,21290.6158914
99.0,0.0,178.096968,5763.91817577,13449.1424101,19391.1575539
100.0,0.0,203.539392,5449.89830586,12716.4293803,18369.8670782
101.0,0.0,200.712456,5509.68570444,12855.9333104,18566.3314708
102.0,0.0,268.55892,5481.12293418,12789.2868464,18538.9687006
103.0,0.0,494.7138,5913.94820886,13799.2124873,20207.8744962
104.0,0.0,647.368344,6033.16765143,14077.3911867,20757.9271821
105.0,0.0,791.54208,6831.01494801,15939.0348787,23561.5919067
106.0,0.0,1088.37036,7288.12825023,17005.6325839,25382.1311941
107.0,0.0,1311.698304,6878.89437072,16050.7535317,24241.3462064
108.0,0.0,1419.121872,6619.15903407,15444.7044128,23482.9853189
109.0,0.0,1320.179112,7048.14677313,16445.675804,24814.0016891
110.0,0.0,1269.294264,6758.92778922,15770.8315082,23799.0535614
111.0,2.20075829634,1147.736016,7136.51329026,16651.8643439,24938.3144085
112.0,56.6695261309,958.331304,7452.26932689,17388.6284294,25855.8985864
113.0,0.0,797.195952,7711.62760347,17993.7977414,26502.6212969
114.0,0.0,556.906392,9407.00785224,21949.6849886,31913.5992328
115.0,0.0,424.0404,9961.06183926,23242.4776249,33627.5798642
116.0,0.0,387.290232,8814.84704199,20567.9764313,29770.1137053
117.0,0.0,310.96296,9331.50261792,21773.5061085,31415.9716864
118.0,0.0,223.327944,8822.77731321,20586.4803975,29632.5856547
119.0,0.0,155.48148,7775.13063837,18141.9714895,26072.5836079
120.0,0.0,172.443096,7041.95142354,16431.2199883,23645.6145078
121.0,0.0,183.75084,6752.7453684,15756.4058596,22692.902068
122.0,0.0,141.3468,6176.04215652,14410.7650319,20728.1539884
123.0,0.0,178.096968,5651.79777408,13187.5281395,19017.4228816
124.0,0.0,203.539392,5586.15418854,13034.3597733,18824.0533538
125.0,0.0,200.712456,5426.34308082,12661.4671886,18288.5227254
126.0,0.0,268.55892,6007.81385517,14018.2323287,20294.6051039
127.0,0.0,494.7138,6293.0006919,14683.6682811,21471.382773
128.0,0.0,647.368344,6621.05208252,15449.1215259,22717.5419524
129.0,0.0,791.54208,7127.83628049,16631.6179878,24550.9963483
130.0,0.0,1088.37036,7416.16637433,17304.3882068,25808.9249411
