hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,149.0489,4550.89276338,10618.7497812,15318.6914446
2.0,0.0,114.653,4041.04166637,9429.09722153,13584.7918879
3.0,0.0,144.46278,3987.3248679,9303.7580251,13435.545673
4.0,0.0,165.10032,3903.47504418,9108.10843642,13176.6838006
5.0,0.0,162.80726,3712.08188832,8661.52440608,12536.4135544
6.0,0.0,217.8407,3995.07649848,9321.84516312,13534.7623616
7.0,0.0,401.2855,4221.250131,9849.583639,14472.11927
8.0,0.0,525.11074,4113.94803297,9599.21207693,14238.2708499
9.0,0.0,642.0568,4022.45429328,9385.72668432,14050.2377776
10.0,0.0,882.8281,4565.33684778,10652.4526448,16100.6175926
11.0,0.0,1063.97984,4639.78826055,10826.172608,16529.9407085
12.0,0.0,1151.11612,4174.40843082,9740.28633858,15065.8108894
13.0,0.0,1070.85902,3647.24156553,8510.23031957,13228.3309051
14.0,0.0,1029.58394,3186.17860884,7434.41675396,11650.1793028
15.0,0.0,930.98236,3056.56940697,7131.99528293,11119.5470499
16.0,0.6559421733,777.34734,3223.56267402,7521.64623938,11523.2121956
17.0,0.0,646.64292,3918.01846092,9142.04307548,13706.7044564
18.0,0.0,451.73282,5727.37055082,13363.8646186,19542.9679894
19.0,0.0,343.959,6106.50169107,14248.5039458,20698.9646369
20.0,0.0,314.14922,5760.51542181,13441.2026509,19515.8672927
21.0,0.0,252.2366,5607.42277506,13083.9864751,18943.6458502
22.0,0.0,181.15174,5396.27543838,12591.3093562,18168.7365346
23.0,0.0,126.1183,4510.89008457,10525.4101973,15162.4185819
24.0,0.0,139.87666,3844.26036786,8969.94085834,12954.0778862
25.0,0.0,149.0489,3763.25978487,8780.93949803,12693.2481829
26.0,0.0,114.653,3431.57679975,8007.01253275,11553.2423325
27.0,0.0,144.46278,3426.42831255,7994.99939595,11565.8904885
28.0,0.0,165.10032,3276.0498057,7644.1162133,11085.266339
29.0,0.0,162.80726,3380.95724469,7888.90023761,11432.6647423
30.0,0.0,217.8407,3755.18586669,8762.10035561,12735.1269223
31.0,0.0,401.2855,4080.77284569,9521.80330661,14003.8616523
32.0,0.0,525.11074,4209.90434931,9823.11014839,14558.1252377
33.0,0.0,642.0568,3746.64348546,8742.16813274,13130.8684182
34.0,0.0,882.8281,3410.74131573,7958.39640337,12251.9658191
35.0,72.0574917733,1063.97984,3196.80121347,7459.20283143,11792.0413767
