hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,99.94985,1637.89180148,3821.74753678,5559.58918826
2.0,0.0,76.8845,1485.30656408,3465.7153162,5027.90638028
3.0,0.0,96.87447,1431.69743195,3340.62734121,4869.19924315
4.0,0.0,110.71368,1467.80651572,3424.88187002,5003.40206575
5.0,0.0,109.17599,1391.5072363,3246.85021805,4747.53344435
6.0,0.0,146.08055,1256.49050942,2931.81118866,4334.38224808
7.0,0.0,269.09575,1322.24686765,3085.24269118,4676.58530883
8.0,0.0,352.13101,1425.81205995,3326.89480654,5104.83787649
9.0,0.0,430.5532,1342.19335259,3131.78448939,4904.53104198
10.0,0.0,592.01065,1299.39777517,3031.92814207,4923.33656724
11.0,0.0,713.48816,1326.32910698,3094.76791629,5134.58518327
12.0,0.0,771.92038,1332.20175502,3108.47076171,5212.59289673
13.0,0.0,718.10123,1207.87496143,2818.37491001,4744.35110144
14.0,0.0,690.42281,1153.40477758,2691.27781436,4535.10540195
15.0,0.0,624.30214,1182.38694954,2758.90288225,4565.59197179
16.0,0.0,521.27691,1277.28471578,2980.33100349,4778.89262927
17.0,0.0,433.62858,1507.80175643,3518.20409834,5459.63443477
18.0,0.0,302.92493,1849.08936955,4314.54186227,6466.55616182
19.0,0.0,230.6535,2147.78181726,5011.49090695,7389.92622421
20.0,0.0,210.66353,2268.66565383,5293.55319228,7772.88237611
21.0,0.0,169.1459,2360.54033843,5507.92745635,8037.61369478
22.0,0.0,121.47751,1981.1697936,4622.72951839,6725.37682199
23.0,0.0,84.57295,1737.98550896,4055.2995209,5877.85797985
24.0,0.0,93.79909,1655.55070193,3862.95163784,5612.30142977
25.0,0.0,99.94985,1319.39496261,3078.58824609,4497.9330587
26.0,0.0,76.8845,1198.43725867,2796.35360356,4071.67536223
27.0,0.0,96.87447,1119.69718117,2612.62675605,3829.19840722
28.0,0.0,110.71368,1058.70151564,2470.30353651,3639.71873215
29.0,0.0,109.17599,1063.69325889,2481.95093741,3654.8201863
30.0,0.0,146.08055,1138.52880482,2656.56721125,3941.17656607
31.0,0.0,269.09575,1187.1892684,2770.10829294,4226.39331135
32.0,0.0,352.13101,1122.61614188,2619.43766438,4094.18481626
33.0,0.0,430.5532,1071.47959846,2500.11906307,4002.15186153
34.0,0.0,592.01065,1312.51035523,3062.52416219,4967.04516742
35.0,32.7512670943,713.48816,1193.39137173,2784.57986737,4724.21066619
36.0,54.6592092723,771.92038,1099.43883709,2565.35728653,4491.37571289
37.0,51.0122037186,718.10123,960.228354153,2240.53282636,3969.87461423
38.0,59.0514285163,690.42281,1091.38208323,2546.55819422,4387.41451597
39.0,75.2616391615,624.30214,908.00248827,2118.67247263,3726.23874006
40.0,68.7468654604,521.27691,975.987721926,2277.30468449,3843.31618188
41.0,39.0624170761,433.62858,1260.24066185,2940.56154431,4673.49320323
42.0,0.885169380928,302.92493,1831.2213007,4272.84970162,6407.8811017
43.0,0.0,230.6535,1957.22971286,4566.86933,6754.75254286
44.0,0.0,210.66353,1975.52978751,4609.56950419,6795.7628217
45.0,0.0,169.1459,1988.86631813,4640.68807563,6798.70029376
46.0,0.0,121.47751,1861.8892336,4344.40821172,6327.77495532
47.0,0.0,84.57295,1644.55632692,3837.29809614,5566.42737306
48.0,0.0,93.79909,1491.17359506,3479.40505513,5064.37774019
49.0,0.0,99.94985,1402.56654718,3272.65527676,4775.17167394
50.0,0.0,76.8845,1168.34843053,2726.1463379,3971.37926843
51.0,0.0,96.87447,1082.77004852,2526.46344654,3706.10796506
52.0,0.0,110.71368,1151.70324007,2687.30756016,3949.72448023
53.0,0.0,109.17599,1141.82151218,2664.25019509,3915.24769727
54.0,0.0,146.08055,1170.15627582,2730.36464358,4046.6014694
55.0,0.0,269.09575,1362.59328657,3179.38433532,4811.07337189
56.0,0.0,352.13101,1308.02128998,3052.04967661,4712.20197659
57.0,0.0,430.5532,1339.88531181,3126.39906089,4896.8375727
58.0,0.0,592.01065,1237.68149899,2887.92349764,4717.61564663
59.0,0.170571621129,713.48816,1222.42440077,2852.3236018,4788.40673419
60.0,49.0932729809,771.92038,1045.34696233,2439.14291212,4305.50352743
61.0,139.844800746,718.10123,943.976220204,2202.61118048,4004.53343143
62.0,104.703211611,690.42281,921.491655255,2150.1471956,3866.76487246
63.0,130.934094695,624.30214,1054.41149542,2460.29348931,4269.94121943
64.0,146.99464487,521.27691,1229.83464961,2869.61418243,4767.72038691
65.0,68.9328604442,433.62858,1470.50289526,3431.17342227,5404.23775797
66.0,0.885169380928,302.92493,1803.99082903,4209.3119344,6317.11286281
67.0,0.0,230.6535,2067.45335905,4824.05783779,7122.16469684
68.0,0.0,210.66353,2139.23120158,4991.53947036,7341.43420195
69.0,0.0,169.1459,2328.18600088,5432.43400205,7929.76590293
70.0,0.0,121.47751,2095.75828979,4890.10267617,7107.33847596
71.0,0.0,84.57295,1806.02716344,4214.06338137,6104.66349481
72.0,0.0,93.79909,1510.57736903,3524.68052775,5129.05698678
73.0,0.0,99.94985,1308.96655502,3054.25529504,4463.17170006
74.0,0.0,76.8845,1165.52768458,2719.56459736,3961.97678194
75.0,0.0,96.87447,1054.81820876,2461.2424871,3612.93516586
76.0,0.0,110.71368,1032.54483125,2409.27127292,3552.52978417
77.0,0.0,109.17599,1018.90192548,2377.43782613,3505.51574161
78.0,0.0,146.08055,1067.7517261,2491.42069424,3705.25297034
79.0,0.0,269.09575,1116.58318228,2605.36075866,3991.03969094
80.0,0.0,352.13101,1306.14068797,3047.66160525,4705.93330322
81.0,0.0,430.5532,1351.16863713,3152.72681996,4934.44865709
82.0,0.0,592.01065,1287.04832692,3003.11276282,4882.17173975
83.0,0.0,713.48816,1188.67427362,2773.57330512,4675.73573874
84.0,10.8433249164,771.92038,1148.80980225,2680.55620526,4612.12971243
85.0,64.5252178375,718.10123,1236.30743626,2884.71735127,4903.65123537
86.0,93.0730245108,690.42281,1135.48106895,2649.45582756,4568.43273102
87.0,98.0633471152,624.30214,1111.95928914,2594.57167467,4428.89645093
88.0,82.8561736221,521.27691,1169.77502302,2729.47505372,4503.38316036
89.0,50.2999338523,433.62858,1249.95988103,2916.57305575,4650.46145063
90.0,0.885169380928,302.92493,1910.78411465,4458.49626751,6673.09048154
91.0,0.0,230.6535,1983.13910917,4627.32458806,6841.11719723
92.0,0.0,210.66353,1852.56828846,4322.65933975,6385.89115821
93.0,0.0,169.1459,2050.94146859,4785.53009336,7005.61746195
94.0,0.0,121.47751,1815.72734937,4236.69714852,6173.90200789
95.0,0.0,84.57295,1618.48509514,3776.46522198,5479.52326712
96.0,0.0,93.79909,1451.42557129,3386.65966634,4931.88432763
97.0,0.0,99.94985,1336.31991116,3118.07979271,4554.34955387
98.0,0.0,76.8845,1235.96282014,2883.913247,4196.76056714
99.0,0.0,96.87447,1164.5739166,2717.33913872,3978.78752532
100.0,0.0,110.71368,1139.4796255,2658.78579284,3908.97909834
101.0,0.0,109.17599,1021.46638707,2383.42156984,3514.06394691
102.0,0.0,146.08055,1090.31835707,2544.07616651,3780.47507358
103.0,0.0,269.09575,1040.07898602,2426.85096739,3736.02570341
104.0,0.0,352.13101,1071.75584905,2500.76364779,3924.65050684
105.0,0.0,430.5532,1173.59915911,2738.39803792,4342.55039703
106.0,0.0,592.01065,1222.85089983,2853.31876628,4668.18031611
107.0,0.0,713.48816,1476.49944701,3445.16537636,5635.15298337
108.0,0.0,771.92038,1402.10095848,3271.56890311,5445.59024159
109.0,30.4814940331,718.10123,1418.24894039,3309.24752758,5476.079192
110.0,62.1006925732,690.42281,1235.37868028,2882.55025399,4870.45243684
111.0,80.3065575635,624.30214,1131.94243931,2641.19902506,4477.75016193
112.0,62.1701931575,521.27691,1377.65163493,3214.52048149,5175.61921958
113.0,20.9920485923,433.62858,1542.34839275,3598.81291642,5595.78193776
114.0,0.0,302.92493,1864.33115852,4350.10603654,6517.36212506
115.0,0.0,230.6535,2048.86633258,4780.68810934,7060.20794192
116.0,0.0,210.66353,2130.8072144,4971.88350026,7313.35424466
117.0,0.0,169.1459,2270.43320506,5297.67747849,7737.25658355
