hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,183.76722,2457.07561103,5733.17642574,8374.01925677
2.0,0.0,141.3594,2547.81343518,5944.89801541,8634.07085059
3.0,0.0,178.112844,2510.3920604,5857.58147427,8546.08637867
4.0,0.0,203.557536,2292.06994321,5348.16320081,7843.79068002
5.0,0.0,200.730348,2136.16159791,4984.3770618,7321.26900771
6.0,0.0,268.58286,2267.80760516,5291.55107872,7827.94154388
7.0,0.0,494.7579,2265.40896199,5285.95424464,8046.12110663
8.0,0.0,647.426052,2322.47150593,5419.10018049,8388.99773842
9.0,0.0,791.61264,2578.69648491,6016.9584648,9387.26758971
10.0,0.0,1088.46738,2717.64512268,6341.17195292,10147.2844556
11.0,0.0,1311.815232,2722.41655479,6352.30529451,10386.5370813
12.0,0.0,1419.248376,2941.08504714,6862.53177666,11222.8651998
13.0,0.0,1320.296796,2961.08690856,6909.20278664,11190.5864912
14.0,0.0,1269.407412,3211.31061222,7493.05809518,11973.7761194
15.0,0.0,1147.838328,2329.40146371,5435.270082,8912.50987371
16.0,0.0,958.416732,2589.28242958,6041.65900234,9589.35816392
17.0,0.0,797.267016,2942.7946554,6866.5208626,10606.582534
18.0,0.0,556.956036,3781.68793887,8823.93852403,13162.5824989
19.0,0.0,424.0782,3980.7275172,9288.3642068,13693.169924
20.0,0.0,387.324756,3863.14821012,9014.01249028,13264.4854564
21.0,0.0,310.99068,3855.99150558,8997.31351302,13164.2956986
22.0,0.0,223.347852,3439.69198737,8025.94797053,11688.9878099
23.0,0.0,155.49534,3199.21417044,7464.83306436,10819.5425748
24.0,0.0,172.458468,2757.93217581,6435.17507689,9365.5657207
25.0,0.0,183.76722,2376.70936579,5545.65518686,8106.13177265
26.0,0.0,141.3594,2269.11209998,5294.59489996,7705.06639995
27.0,0.0,178.112844,2141.37967106,4996.5525658,7316.04508085
28.0,0.0,203.557536,2224.36688365,5190.18939517,7618.11381482
29.0,0.0,200.730348,2565.66512557,5986.55195965,8752.94743322
30.0,0.0,268.58286,2502.15876867,5838.37046023,8609.1120889
31.0,0.0,494.7579,2524.0852442,5889.53223647,8908.37538067
32.0,0.0,647.426052,2556.69207126,5965.61483295,9169.73295621
33.0,0.0,791.61264,2567.11678037,5989.93915419,9348.66857455
34.0,0.0,1088.46738,2473.21371511,5770.83200191,9332.51309702
35.0,0.0,1311.815232,2373.98063293,5539.28814351,9225.08400845
36.0,0.0,1419.248376,2314.72170518,5401.01731208,9134.98739326
37.0,0.0,1320.296796,2601.34382796,6069.80226525,9991.44288921
38.0,0.0,1269.407412,2700.84390219,6301.96910511,10272.2204193
39.0,0.0,1147.838328,2942.06502363,6864.81838847,10954.7217401
40.0,0.0,958.416732,2697.14684539,6293.34263924,9948.90621663
41.0,0.0,797.267016,2929.77402252,6836.13938588,10563.1804244
42.0,0.0,556.956036,4343.9308503,10135.8386507,15036.725537
43.0,0.0,424.0782,4328.6216985,10100.1172965,14852.817195
44.0,0.0,387.324756,3811.83280263,8894.27653947,13093.4340981
45.0,0.0,310.99068,3490.80032199,8145.20075131,11946.9917533
46.0,0.0,223.347852,3399.44840262,7932.04627278,11554.8425274
47.0,0.0,155.49534,3226.63011252,7528.80359588,10910.9290484
48.0,0.0,172.458468,2904.56973769,6777.32938793,9854.35759362
