hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,183.77541,5297.92885245,12361.833989,17843.5382515
2.0,0.0,141.3657,5011.45032108,11693.3840825,16846.2001036
3.0,0.0,178.120782,4503.22840314,10507.5329407,15188.8821258
4.0,0.0,203.566608,4261.875024,9944.375056,14409.816688
5.0,0.0,200.739294,4068.82045083,9493.91438527,13763.4741301
6.0,0.0,268.59483,3864.90122079,9018.10284851,13151.5988993
7.0,0.0,494.77995,4116.64806063,9605.51214147,14216.9401521
8.0,0.0,647.454906,4174.58657808,9740.70201552,14562.7434996
9.0,0.0,791.64792,4565.36043774,10652.5076881,16009.5160458
10.0,0.0,1088.51589,4457.64004365,10401.1601018,15947.3160355
11.0,0.0,1311.873696,4901.49438276,11436.8202264,17650.1883052
12.0,0.0,1419.311628,4625.11612725,10791.9376302,16836.3653855
13.0,0.0,1320.355638,4769.42473074,11128.6577051,17218.4380738
14.0,0.0,1269.463986,4883.20870275,11394.1536397,17546.8263285
15.0,0.0,1147.889484,4891.4501757,11413.3837433,17452.723403
16.0,0.0,958.459446,5544.22758765,12936.5310378,19439.2180715
17.0,0.0,797.302548,5845.05661137,13638.4654265,20280.8245859
18.0,0.0,556.980858,6728.50550553,15699.8461796,22985.3325431
19.0,0.0,424.0971,6794.12932638,15852.9684282,23071.1948546
20.0,0.0,387.342018,7145.13166989,16671.9738964,24204.4475843
21.0,0.0,311.00454,6748.90441239,15747.4436289,22807.3525813
22.0,0.0,223.357806,6563.6069169,15315.0828061,22102.047529
23.0,0.0,155.50227,5964.34885143,13916.8139867,20036.6651081
24.0,0.0,172.466154,5211.69130743,12160.6130507,17544.7705121
25.0,0.0,183.77541,4597.55795757,10727.6352343,15508.9686019
26.0,0.0,141.3657,4298.22862611,10029.2001276,14468.7944537
27.0,0.0,178.120782,3952.21083534,9221.82528246,13352.1568998
28.0,0.0,203.566608,3823.3168464,8921.0726416,12947.956096
29.0,0.0,200.739294,3809.45877741,8888.73714729,12898.9352187
30.0,0.0,268.59483,4120.75354917,9615.09161473,14004.4399939
31.0,0.0,494.77995,4572.13447575,10668.3137768,15735.2282025
32.0,0.0,647.454906,4442.37342846,10365.5379997,15455.3663342
33.0,0.0,791.64792,4617.53789304,10774.2550838,16183.4408968
34.0,0.0,1088.51589,4212.08668089,9828.20225541,15128.8048263
35.0,0.0,1311.873696,3975.30217359,9275.70507171,14562.8809413
36.0,0.0,1419.311628,4678.80085998,10917.2020066,17015.3144946
37.0,0.0,1320.355638,5255.94662061,12263.8754481,18840.1777067
38.0,0.0,1269.463986,5177.79007329,12081.510171,18528.7642303
39.0,0.0,1147.889484,4513.29246273,10531.0157464,16192.1976931
40.0,0.0,958.459446,4727.13946737,11029.9920905,16715.5910039
41.0,0.0,797.302548,5028.43159725,11733.0070603,17558.7412055
42.0,0.0,556.980858,6024.47109264,14057.0992162,20638.5511668
