hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,124.01298,2900.98249112,6768.95914594,9793.95461706
2.0,0.0,95.3946,2878.75690802,6717.09945205,9691.25096007
3.0,0.0,120.197196,2878.9222401,6717.48522689,9716.60466299
4.0,0.0,137.368224,2475.200334,5775.467446,8388.036004
5.0,0.0,135.460332,2043.88064396,4769.0548359,6948.39581186
6.0,0.0,181.24974,2261.90513631,5277.7786514,7720.93352771
7.0,0.0,333.8811,2648.0366407,6178.75216163,9160.66990233
8.0,0.0,436.907268,3168.57182892,7393.33426748,10998.8133644
9.0,0.0,534.20976,3409.55960406,7955.63907614,11899.4084402
10.0,0.0,734.53842,4005.121614,9345.283766,14084.9438
11.0,0.0,885.261888,3639.7727157,8492.8030033,13017.837607
12.0,0.0,957.761784,3201.6718551,7470.5676619,11630.001301
13.0,0.0,890.985564,3444.63071283,8037.47166327,12373.0879401
14.0,0.0,856.643508,3621.49172403,8450.14735607,12928.2825881
15.0,0.0,774.604152,3401.31143151,7936.39334019,12112.3089237
16.0,0.0,646.775388,2883.69510723,6728.62191687,10259.0924121
17.0,0.0,538.025544,3972.93491964,9270.18147916,13781.1419428
18.0,0.0,375.854724,5797.60595961,13527.7472391,19701.2079227
19.0,0.0,286.1838,5446.25743425,12707.9340133,18440.3752475
20.0,0.0,261.381204,4684.78272957,10931.1597023,15877.3236359
21.0,0.0,209.86812,4825.1315346,11258.6402474,16293.639902
22.0,0.0,150.723468,4726.89616671,11029.424389,15907.0440237
23.0,0.0,104.93406,3600.21265908,8400.49620452,12105.6429236
24.0,0.0,116.381412,2981.53757283,6956.92100327,10054.8399881
25.0,0.0,124.01298,2410.46336185,5624.41451097,8158.89085282
26.0,0.0,95.3946,2476.87378555,5779.3721663,8351.64055185
27.0,0.0,120.197196,2287.69427856,5337.95331664,7745.8447912
28.0,0.0,137.368224,2026.14547382,4727.67277224,6891.18647005
29.0,0.0,135.460332,2152.53030214,5022.57070501,7310.56133915
30.0,0.0,181.24974,2463.87104101,5749.03242901,8394.15321002
31.0,0.0,333.8811,3164.9001525,7384.7670225,10883.548275
32.0,0.0,436.907268,3690.96968088,8612.26258872,12740.1395376
33.0,0.0,534.20976,3677.53939521,8580.92525549,12792.6744107
34.0,0.0,734.53842,4209.21699888,9821.50633072,14765.2617496
35.0,0.0,885.261888,3946.70641305,9208.98163045,14040.9499315
36.0,0.0,957.761784,3429.02416476,8001.05638444,12387.8423332
37.0,0.0,890.985564,2638.85741491,6157.33396812,9687.17694703
38.0,0.0,856.643508,2532.31931001,5908.74505669,9297.7078747
39.0,0.0,774.604152,2741.09745013,6395.89405031,9911.59565244
40.0,0.0,646.775388,3454.7687655,8061.1271195,12162.671273
41.0,0.0,538.025544,3652.61549436,8522.76948684,12713.4105252
42.0,0.0,375.854724,5618.14098537,13108.9956325,19102.9913419
43.0,0.0,286.1838,5505.06917625,12845.1614113,18636.4143875
