hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,124.07031,2331.52580368,5440.22687525,7895.82298893
2.0,0.0,95.4387,2022.74037052,4719.72753123,6837.90660175
3.0,0.0,120.252762,1791.42615804,4179.99436877,6091.67328881
4.0,0.0,137.431728,1748.44771589,4079.71133707,5965.59078095
5.0,0.0,135.522954,1747.72736957,4078.030529,5961.28085257
6.0,0.0,181.33353,1917.81803457,4474.90874733,6574.0603119
7.0,0.0,334.03545,2388.96797456,5574.2586073,8297.26203186
8.0,0.0,437.109246,2854.96518481,6661.58543121,9953.65986202
9.0,0.0,534.45672,3235.78392621,7550.16249449,11320.4031407
10.0,0.0,734.87799,3152.79953223,7356.53224187,11244.2097641
11.0,0.0,885.671136,2955.05682522,6895.13259218,10735.8605534
12.0,0.0,958.204548,2507.59901898,5851.06437762,9316.8679446
13.0,0.0,891.397458,2867.44308228,6690.70052532,10449.5410656
14.0,0.0,857.039526,2769.07784265,6461.18163285,10087.2990015
15.0,0.0,774.962244,2731.37359529,6373.20505567,9879.54089496
16.0,0.0,647.074386,2909.97191058,6789.93445802,10346.9807546
17.0,0.0,538.274268,2613.53668052,6098.25225454,9250.06320306
18.0,0.0,376.028478,3802.0864752,8871.5351088,13049.650062
19.0,0.0,286.3161,4091.90345517,9547.77472873,13925.9942839
20.0,0.0,261.502038,3987.11508654,9303.26853526,13551.8856598
21.0,0.0,209.96514,3964.29475641,9250.02109829,13424.2809947
22.0,0.0,150.793146,3638.04736902,8488.77719438,12277.6177094
23.0,0.0,104.98257,2549.6341081,5949.14625222,8603.76293032
24.0,0.0,116.435214,1897.27702762,4426.97973112,6440.69197274
25.0,0.0,124.07031,1717.0069804,4006.34962093,5847.42691133
26.0,0.0,95.4387,1610.20839289,3757.15291674,5462.80000963
27.0,0.0,120.252762,1566.52999074,3655.23664505,5342.01939779
28.0,0.0,137.431728,1605.90709661,3747.11655876,5490.45538337
29.0,0.0,135.522954,1966.66660016,4588.8887337,6691.07828786
30.0,0.0,181.33353,2084.47372927,4863.77203497,7129.57929424
31.0,0.0,334.03545,2659.10812807,6204.58563216,9197.72921023
32.0,0.0,437.109246,3045.94632048,7107.20808112,10590.2636476
33.0,0.0,534.45672,3242.38735221,7565.57048849,11342.4145607
34.0,0.0,734.87799,2797.92310836,6528.48725284,10061.2883512
35.0,0.0,885.671136,2451.69823795,5720.6292219,9057.99859585
36.0,0.0,958.204548,2677.60003904,6247.73342443,9883.53801147
37.0,0.0,891.397458,2197.68662843,5127.93546635,8217.01955278
38.0,0.0,857.039526,2044.71077892,4770.99181749,7672.74212241
39.0,0.0,774.962244,1656.7228125,3865.68656251,6297.37161901
40.0,0.0,647.074386,1833.17110465,4277.39924418,6757.64473483
41.0,0.0,538.274268,2214.16191267,5166.37779622,7918.81397689
42.0,0.0,376.028478,3302.44263573,7705.69948337,11384.1705971
43.0,0.0,286.3161,3653.12709225,8523.96321525,12463.4064075
44.0,0.0,261.502038,3992.68720824,9316.27015256,13570.4593988
45.0,0.0,209.96514,4195.33770252,9789.12130588,14194.4241484
46.0,0.0,150.793146,3653.2757826,8524.3101594,12328.379088
