 07/01/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
CO2,5222,5193,5170,5088,5159,5133,5040,5022,4991,4973,4967,4975,4933,4881,4905,4861,4818,4791,4769,4683,4620,4593,4573,4605,4556,4526,4492,4415,4359,4343,4321,4308,4297,4315,4340,4322,4293,4275,4281,4274,4302,4318,4325,4324,4334,4332,4337,4363,4373,4396,4482,4531,4571,4590,4597,4568,4610,4568,4580,4654,4733,4812,4959,5086,5150,5120,5155,5193,5225,5227,5242,5246,5292,5325,5406,5410,5404,5381,5363,5301,5237,5149,5041,4856,4708,4653,4605,4581,4474,4297,4236,4041,3828,3820,3828,3655,3524,3451,3494,3427,3321,3263,3197,3140,3125,3084,3032,3007,3009,3024,3038,3046,3078,3148,3122,3107,3069,3317,3386,3420,3432,3418,3408,3419,3486,3531,3457,3390,3400,3434,3448,3457,3436,3499,3586,3556,3568,3584,3626,3646,3468,3440,3493,3519,3509,3471,3417,3410,3404,3368,3370,3410,3428,3473,3493,3526,3529,3493,3544,3569,3563,3604,3576,3544,3563,3611,3667,3702,3693,3745,3768,3808,3840,3656,3650,3693,3690,3742,3756,3789,3848,3902,4007,4048,4089,4139,4136,4166,4217,4275,4312,4310,4323,4386,4379,4447,4476,4549,4561,4648,4725,4853,4937,4984,4993,5058,4974,4988,5044,5119,5163,5271,5418,5567,5663,5755,5947,6134,6207,6217,6286,6352,6424,6601,6787,6970,7135,7253,7461,7663,7820,7934,8104,8231,8293,8422,8523,8558,8622,8692,8719,8727,8799,8836,8717,8780,8844,8811,8715,8719,8678,8616,8571,8516,8393,8253,8188,8137,8029,7983,7902,7818,7728,7643,7513,7448,7385,7306,7265,7191,7118,7073,6935,6832,6774,6674,6520,6561,6608,6502,6387,6297,6250,6183,6083,5978,5876,5801
