 09/16/2019,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50
CO2,8196,8124,8102,8048,8072,8081,8017,7980,7948,7918,7868,7817,7788,7725,7766,7733,7625,7495,7364,7307,7335,7384,7386,7339,7309,7245,7238,7197,7183,7171,7159,7151,7125,7100,7110,7091,7089,7081,7108,7132,7135,7155,7197,7230,7268,7263,7273,7276,7285,7194,7151,7165,7193,7239,7220,7215,7296,7321,7376,7448,7498,7597,7731,7857,7925,7945,7975,7987,8052,8116,8178,8241,8315,8392,8551,8603,8726,8833,8883,8904,9004,9013,9007,9012,8992,8960,9064,9090,9015,8981,8917,8879,8788,8649,8429,8171,8001,7923,8072,7914,7846,7675,7611,7563,7416,7322,7241,7148,7215,7127,7009,6935,6756,6624,6401,6164,6270,6319,6340,6297,6234,6251,6149,6122,6117,6113,6113,6113,6113,6113,5866,5885,6019,5919,6052,6154,6098,6218,6224,6355,6526,6689,6644,6603,6595,6693,6696,6718,6782,6802,6846,6793,6532,6565,6522,6558,6407,6468,6585,6649,6788,6964,7087,7161,7295,7296,7341,7363,7261,7323,7301,7264,7128,7260,7470,7477,7607,7818,7996,7989,8010,7950,7952,8012,7951,7737,7696,7822,7947,8078,8093,8107,8209,8172,8168,8274,8298,8074,7839,7818,7877,7846,7943,8070,8187,8220,8272,8338,8451,8611,8554,8865,9103,9276,9474,9665,9777,9870,9897,10065,10193,10289,10373,10415,10417,10415,10437,10552,10571,10612,10671,10784,10819,10853,10860,10878,10889,10853,10845,10813,10769,10680,10657,10526,10470,10369,10312,10259,10198,10170,10161,10052,10003,9946,9827,9742,9750,9631,9569,9555,9494,9433,9366,9283,9299,9199,9062,8999,8874,8737,8653,8606,8545,8452,8408,8352,8301,8191,8116,8022,7922,7851,7833,7767,7737,7657,7560
