Supply 11/15/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,1961,1949,1978,1983,2004,2027,2036,2056,2064,2086,2106,2095,2109,2107,2109,2098,2115,2095,2073,2043,2044,2031,2036,2092,2122,2138,2132,2082,2065,2013,2003,2005,2010,2012,2031,2047,2095,2123,2128,2115,2107,2092,2077,2059,2074,2079,2082,2044,2041,2020,2024,2028,2033,2040,2040,2021,2023,2011,2002,1986,1964,1955,1950,1926,1911,1868,1849,1850,1848,1834,1860,1855,1856,1845,1865,1870,1877,1852,1871,1922,2039,2214,2351,2524,2879,3205,3488,3664,3797,4122,4447,4596,4693,4959,5309,5477,5712,6008,6623,6929,6939,7266,7407,7527,7690,7928,8168,8248,8282,8321,8377,8444,8387,8471,8501,8429,8210,8332,8343,8260,7987,7587,7642,7753,8019,8215,8191,8020,7995,7939,7841,7884,8136,8357,8409,8419,8408,8465,8603,8636,8636,8508,8403,8360,8475,8296,8248,8283,8290,8256,8259,8124,8345,8559,8501,8368,8238,8239,8353,8339,8198,8028,7896,7844,7592,7262,7172,7148,7107,6885,6736,6761,6732,6695,6673,6649,6645,6632,6490,6319,6138,5855,5582,5323,5095,4918,4659,4356,4149,3901,3624,3391,3215,3041,2874,2729,2521,2331,2127,2005,1954,1932,1950,1982,2013,2006,1989,1981,1987,1997,1989,2041,2080,2139,2188,2224,2256,2270,2320,2355,2364,2300,2271,2236,2194,2160,2132,2127,2121,2079,1987,1988,1955,1905,1838,1845,1831,1835,1842,1870,1852,1802,1790,1780,1764,1739,1739,1734,1737,1728,1727,1735,1716,1740,1748,1736,1776,1801,1812,1811,1807,1806,1811,1812,1809,1821,1813,1824,1839,1842,1842,1830,1838,1840,1845,1851,1857,1853,1824,1802,1815,1820,1814,1790,1801,1789,1780,1748,
Natural gas,9139,9387,9486,9488,9452,9387,9385,9425,9728,9713,9669,9669,9694,9733,9742,9747,9731,9729,9728,9757,9746,9718,9692,9915,10023,10014,9977,9966,10003,9996,9997,9982,9995,9989,9985,9966,9958,9945,9817,9790,9819,9811,9777,9751,9780,9769,9813,9834,9897,9998,10036,10042,10090,10168,10188,10030,10023,9886,9900,9836,9848,9639,9540,9507,9637,9764,9899,9761,9621,9635,9725,9691,9718,9849,9982,9985,10085,10126,10149,10281,10351,10340,10302,10287,10245,10080,10032,9863,9758,9590,9362,9235,9258,9145,9047,9166,9140,9004,8769,8638,8484,8510,8334,8108,8085,7972,7935,7889,7893,7865,7933,7913,7911,7937,7887,7832,7786,7729,7783,7820,7811,7917,7915,8053,7909,7695,7795,7779,7799,7762,7757,7798,7701,7972,8146,8067,8079,8152,8101,8001,8003,7909,7910,7981,7990,8095,8184,8163,8176,8270,8318,8302,8268,8307,8133,8111,8143,8140,8126,8253,8221,8351,8494,8528,8629,8843,8967,9056,9068,9287,9318,9308,9209,8992,8976,8964,8990,9049,8879,8771,8839,8847,9000,9157,9369,9488,9739,9858,10079,10394,10511,10679,10663,10792,10615,10713,10828,10923,11131,11339,11418,11487,11584,11661,11725,11640,11662,11796,11877,11891,12018,12087,12088,12096,12043,11913,11880,11698,11567,11482,11323,11296,11282,11216,11202,11196,11203,11246,11170,10918,10750,10895,10934,10930,10880,10864,10831,10953,11009,10954,11019,10891,11082,10957,10950,10961,10956,10940,10924,10962,10970,10940,11122,11225,11295,11214,11136,10981,10865,10758,10711,10741,10655,10650,10637,10810,10914,10894,10541,10376,10251,10205,10197,10143,10039,9935,9969,9756,9634,9543,9483,9411,9309,9280,9223,9247,9179,9139
Large hydro,1361,1379,1400,1405,1381,1363,1356,1229,1048,1043,1029,1027,995,912,900,895,907,903,894,891,884,888,862,589,576,545,531,520,525,516,521,517,517,507,492,492,492,524,532,538,550,554,559,565,568,571,572,561,583,647,687,725,733,738,737,755,766,1055,1062,1084,1137,1350,1408,1394,1398,1444,1505,1743,1835,1846,1855,1858,1821,1762,1794,1806,1825,1834,1832,1824,1829,1826,1827,1822,1777,1791,1866,1870,1823,1800,1773,1760,1796,1784,1534,1395,1341,1128,1007,953,945,934,954,950,996,983,989,993,986,844,797,753,719,709,687,696,713,731,698,709,705,811,913,850,803,786,734,671,689,697,747,774,760,547,393,368,358,375,346,343,317,317,310,334,331,413,450,413,382,378,370,370,371,335,345,380,417,408,376,420,417,424,493,503,484,488,488,515,523,606,592,566,876,871,881,866,867,881,1221,1203,1354,1423,1478,1484,1484,1552,1606,1615,1611,1683,1758,1756,1803,2204,2428,2499,2579,2589,2595,2597,2595,2597,2601,2605,2573,2618,2626,2608,2549,2476,2449,2447,2464,2440,2470,2495,2454,2489,2521,2504,2487,2535,2557,2570,2572,2563,2551,2549,2523,2415,2405,2368,2316,2293,2294,2318,2310,2312,2347,2317,2264,2077,2076,2083,2063,2059,1987,2025,2035,2047,2077,2019,1998,2101,2080,2060,2066,2061,2045,2050,2054,2050,2041,2020,1950,1803,1769,1759,1759,1747,1737,1737,1737,1736,1725,1716,1700,1705,1724,1717,1686,1685,1655,1648,1665,1642,1686,1678
Imports,7421,7144,7006,6942,6919,6909,6821,6876,6989,6892,6866,6791,6687,6709,6676,6617,6570,6547,6502,6451,6422,6398,6391,6649,6582,6510,6542,6552,6505,6527,6528,6484,6429,6394,6408,6398,6326,6252,6372,6375,6373,6358,6419,6440,6434,6423,6353,6412,6370,6275,6292,6270,6241,6225,6199,6387,6484,6144,6079,6215,6274,6454,6653,6850,6849,6836,6807,6660,6659,6722,6780,6946,7085,7332,7543,7708,7737,7753,7832,7797,7738,7646,7562,7532,7361,7472,7286,7301,7372,7291,7220,7195,7059,6858,6764,6967,6731,6730,6528,6464,6543,6162,6231,6272,6070,5851,5590,5522,5412,5474,5489,5420,5448,5323,5269,5370,5571,5492,5374,5373,5574,5912,5703,5586,5505,5551,5400,5509,5497,5516,5578,5530,5401,5271,5335,5395,5412,5291,5184,5272,5304,5496,5523,5486,5348,5428,5394,5457,5487,5463,5407,5594,5426,5401,5674,5697,5734,5779,5853,5811,5937,6113,6138,6162,6349,6486,6512,6500,6595,6568,6667,6727,6516,6583,6669,6723,6780,6770,6578,6815,6921,7063,7151,7333,7419,7520,7542,7767,7784,7835,7880,8010,8256,8074,8118,8203,8261,8452,8502,8581,8669,8763,8862,8985,9127,9347,9490,9566,9653,9791,9767,9749,9707,9609,9589,9582,9567,9613,9597,9612,9672,9709,9671,9741,9753,9705,9673,9621,9658,9946,10086,10024,10001,10056,10042,10086,10060,9863,9672,9618,9556,9820,9671,9717,9668,9618,9618,9576,9519,9390,9262,9265,9031,8844,8724,8715,8686,8685,8713,8711,8631,8497,8523,8434,8319,8143,8013,7925,8143,8184,8198,8117,7983,7914,7885,7853,7679,7770,7771,7744,7787,7771,7671,7654,7534,7463,7448,7374
Batteries,7,41,45,31,5,4,4,-13,-7,-7,-7,-6,-4,-4,-5,-5,-5,-5,1,1,1,1,-10,-11,-11,-9,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-10,-12,-6,-7,-6,-7,-12,-7,-6,-3,2,3,2,-1,-3,-10,-4,-3,-4,4,6,-6,2,-6,-15,-18,-17,-17,-15,-15,-15,-14,-1,0,1,6,1,-5,5,6,23,23,11,17,15,14,10,17,-6,-7,0,5,9,4,0,0,0,0,0,0,0,2,-2,-10,15,1,-13,-11,-5,-4,-4,5,2,2,10,7,-10,-7,-6,2,3,0,3,19,40,21,4,-32,-44,-44,-29,15,24,5,-5,-12,-31,-58,-22,-16,-20,-20,-20,-21,-21,5,36,20,-11,-16,-4,-3,-13,-12,-13,-2,-22,-45,-36,37,68,65,10,10,14,54,67,29,6,18,8,-22,-26,-7,-7,-32,30,-2,6,4,-9,23,28,-9,-17,-4,-4,-19,-5,-7,-22,-36,-6,-23,-9,-9,-26,-15,-9,-10,-1,0,0,1,4,5,7,6,6,18,16,16,12,10,0,4,10,0,6,11,2,5,-2,-3,-2,1,1,2,5,5,2,0,0,36,38,-3,-2,-2,-5,1,0,1,-1,-5,-1,3,33,-10,0,0,0,-9,-2,-4,-4,-17,-23,-43,-48,-20,-15,-11,-7,2,9,6,-24,-11,-8,-8,-8,-16,-15,-4,-10,-8,-7,-15,-6,-10,-10,-14,-12,-16,-66,-40,-7,7,15,-2,-18,-23
Nuclear,1116,1116,1116,1117,1117,1115,1115,1116,1116,1116,1115,1116,1116,1115,1115,1115,1115,1115,1115,1115,1115,1115,1116,1115,1114,1114,1114,1114,1115,1115,1114,1115,1115,1115,1115,1115,1115,1116,1116,1117,1116,1116,1116,1116,1117,1117,1116,1116,1116,1117,1116,1117,1117,1117,1118,1119,1119,1119,1119,1119,1119,1118,1118,1118,1118,1118,1119,1118,1118,1119,1118,1119,1118,1119,1120,1119,1119,1118,1119,1118,1119,1119,1119,1119,1120,1118,1118,1119,1118,1118,1118,1119,1119,1119,1118,1120,1120,1120,1119,1120,1120,1119,1121,1120,1119,1119,1120,1120,1120,1120,1119,1120,1120,1120,1120,1119,1121,1120,1121,1120,1119,1119,1119,1118,1119,1119,1119,1119,1118,1117,1118,1118,1119,1117,1117,1117,1117,1118,1116,1115,1116,1116,1115,1116,1115,1115,1115,1115,1115,1114,1116,1114,1114,1115,1115,1115,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1113,1113,1114,1113,1113,1113,1113,1113,1113,1113,1112,1113,1112,1113,1111,1112,1113,1112,1112,1112,1112,1112,1112,1112,1113,1112,1113,1112,1112,1112,1112,1112,1112,1113,1112,1112,1112,1112,1113,1112,1112,1111,1113,1113,1113,1113,1113,1113,1114,1114,1113,1114,1114,1113,1114,1114,1116,1115,1115,1115,1114,1115,1114,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1114,1114,1115,1115,1114,1114,1115,1115,1115,1114,1115,1114,1116,1115,1115,1115,1116,1115,1116,1117,1117,1117,1117,1117,1118,1118,1118,1118,1119,1119,1118,1118,1119,1119,1119,1119,1119,1119,1120,1119,1119,1119,1119,1119,1120,1120,1120
Coal,14,14,14,15,15,14,14,16,16,16,15,16,16,15,16,15,15,15,16,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,15,15,15,15,15,15,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,16,14,15,15,15,15,15,15,15,14,15,14,14,14,15,16,15,15,16,15,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,14,15,16,15,14,14,14,14,14,14,14,14,15,15,15,14,15,16,16,15,15,15,15,15,15,15,15,14,15,16,16,16,16,16,17,17,17,16,15,15,14,16,15,16,16,16,17,17,17,17,15,15,15,15,15,14,14,15,15,15,15,15,15,14,15,14,14,14,14,14,14,14,14,14,15,14,14,14,14,15,14,14,14,14,14,15,14,14,13,13,12,12,12,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12,12,12,12,13,13,12,12,12,12,12,13,12,12,12,12,13,12,13,13,13,13,12,13,13,13,13,13,12,13,14,15,15,13,12,14,14,14,15,15,15,15,14,14,14,14,14,14,14,14,14,13,12,12,12,13,12,12,13,13,13,14,13,15,14,15,16,15,14,14
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
