Supply 01/04/2020,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,1594,1597,1606,1610,1626,1641,1631,1670,1670,1664,1692,1705,1714,1726,1755,1788,1818,1811,1833,1858,1881,1884,1870,1852,1826,1792,1766,1759,1767,1777,1786,1771,1749,1770,1743,1700,1702,1710,1732,1727,1720,1708,1700,1686,1712,1722,1737,1751,1785,1795,1799,1786,1796,1813,1826,1823,1841,1843,1846,1846,1868,1894,1934,1965,1991,1993,2032,2029,2046,2029,2036,2080,2166,2228,2266,2276,2367,2469,2573,2580,2570,2612,2698,2692,2682,2766,2933,3117,3317,3513,3740,3979,4264,4617,4897,5229,5637,5938,6269,6544,6802,7238,7853,8362,8711,8963,9193,9361,9259,9449,9769,9907,9905,10059,10265,10284,10344,10400,10433,10361,10176,10101,10250,10334,10285,10188,10123,10154,10151,10168,10277,10218,10176,10205,10122,10067,10032,10096,10193,10113,10122,10163,10094,10126,10102,10022,10090,10093,10122,10133,9987,9648,9829,10038,10400,10034,9538,9729,10205,10285,10074,10160,10210,10214,10173,10182,9987,9851,9710,9755,9634,9514,9436,9180,9274,9176,9145,9170,8917,8959,9033,8769,8562,8296,7932,7573,7100,6854,6524,6244,5977,5600,5262,4834,4514,4217,3954,3753,3636,3442,3354,3279,3300,3352,3362,3369,3375,3353,3283,3250,3221,3212,3238,3262,3289,3302,3284,3284,3307,3284,3294,3286,3298,3294,3260,3259,3223,3206,3208,3278,3286,3298,3267,3284,3255,3218,3194,3180,3164,3153,3135,3111,3098,3080,3051,3001,2994,2983,2990,2960,2935,2891,2854,2828,2824,2760,2738,2720,2720,2677,2669,2622,2591,2546,2534,2499,2435,2350,2305,2273,2243,2181,2153,2155,2177,2155,2138,2139,2132,2113,2166,2204,2223,2250,2285,2328,2368,2464,
Natural gas,7750,7887,7842,7697,7517,7350,7173,7055,7032,7068,7071,6933,6944,6864,6788,6850,6779,6676,6618,6620,6709,6776,6794,6686,6614,6554,6424,6278,6096,6018,5996,5950,5933,5913,5967,5906,5915,5885,5845,5864,5879,5868,5880,5873,5877,5881,5882,5893,5894,5910,5879,5862,5826,5769,5757,5744,5758,5755,5790,5800,5744,5842,5804,5765,5792,5777,5768,5808,5913,5936,6032,5950,5765,5785,5899,5787,5782,5766,5748,5774,5804,5602,5638,5784,5896,5920,5854,5808,5756,5735,5683,5557,5312,5222,4945,4766,4588,4432,4463,4200,4067,3884,3603,3498,3552,3533,3497,3521,3497,3362,3071,3052,2971,2993,2913,2909,3080,3015,2940,2958,3075,2898,3052,3166,3229,3230,3274,3175,3150,3185,3132,3183,3177,3158,3141,3181,3141,3052,3086,3155,3064,3064,3097,3092,3052,3071,3003,3097,3132,3115,3076,3158,3109,3086,3146,3442,3534,3482,3413,3357,3512,3540,3549,3574,3626,3589,3616,3585,3527,3513,3554,3589,3487,3394,3409,3620,3738,3884,3986,4063,4136,4480,4693,4926,4966,4789,4769,4889,5210,5598,5913,5952,5918,5994,5746,5700,5824,5948,6203,6440,6537,6752,7028,7077,6949,6900,6637,6646,6711,6829,7011,7058,7035,6940,7119,7166,7170,7133,7114,7183,7144,7098,7056,7046,6991,7010,7143,7101,7049,7008,7182,7169,7171,7168,7157,7163,7160,7169,7164,7117,7113,7351,7522,7510,7661,7810,7799,7767,7787,7742,7744,7771,7815,7892,7970,7922,7896,7917,7874,7862,7822,7769,7828,7786,7791,7867,7969,7969,7937,7924,7890,7843,7829,7805,7741,7647,7434,7344,7373,7320,7217,7136,6974,6981,6908,6879,6777,6800
Large hydro,1880,1742,1667,1659,1670,1798,1838,1726,1681,1619,1652,1558,1502,1503,1433,1469,1457,1452,1461,1424,1325,1334,1385,1431,1423,1403,1416,1407,1410,1412,1408,1420,1472,1430,1409,1405,1407,1422,1408,1412,1423,1419,1430,1429,1429,1418,1412,1403,1400,1477,1522,1536,1544,1540,1543,1539,1540,1539,1555,1605,1650,1780,1868,1878,1887,1913,1901,1896,1902,1911,1989,2019,1902,1710,1793,1820,1823,1819,1805,1836,1993,2078,2009,1868,1842,1928,1877,1755,1666,1651,1619,1609,1552,1564,1571,1624,1590,1454,1441,1470,1443,1429,1335,1285,1388,1416,1425,1396,1310,1321,1209,1023,929,1121,1088,962,1100,1210,1198,1218,1372,1350,944,902,965,1020,1044,993,900,882,849,842,942,963,1002,1051,1107,913,809,876,918,862,894,913,907,799,667,689,798,852,866,912,948,846,721,506,692,783,704,478,490,648,522,525,591,602,660,752,861,751,678,646,935,991,948,906,841,813,875,977,924,881,916,978,1450,1526,1428,1350,1230,1201,1241,1254,1437,2058,2381,2485,2440,2403,2383,2403,2429,2468,2496,2496,2522,2780,2761,2977,3186,3205,3098,3188,3127,3117,3153,3162,3158,3211,3230,3228,3231,3219,3222,3222,3225,3232,3222,3184,3065,2722,2642,2656,2655,2656,2647,2653,2644,2651,2648,2659,2677,2579,2568,2572,2565,2563,2557,2555,2553,2547,2544,2527,2484,2276,2216,2180,2159,2146,2094,2115,2139,2120,2135,2145,2110,2038,2044,2065,2050,2046,2015,2001,2005,1982,1959,1963,1871,1808,1833,1792,1770,1711,1682,1714,1691,1683,1659,1603
Imports,8144,8046,8152,8237,8314,8252,8266,8368,8380,8315,8240,8285,8326,8319,8318,8161,8161,8167,8129,8063,8000,7910,7790,7822,7830,7917,8031,8149,8296,8330,8303,8339,8291,8279,8267,8303,8324,8302,8310,8313,8269,8270,8235,8241,8246,8188,8201,8170,8160,8139,8152,8193,8241,8278,8296,8344,8340,8362,8346,8343,8352,8290,8252,8233,8263,8284,8287,8313,8307,8315,8244,8258,8540,8867,8869,8932,8972,8934,8930,8940,8950,8995,8894,8928,8959,8865,8834,8848,8816,8693,8546,8417,8446,8265,8172,7924,7674,7665,7508,7371,7234,6981,6697,6403,5837,5452,5117,4857,5043,4934,4925,5000,5082,4692,4442,4478,4101,3850,3782,3733,3669,3793,4035,3971,3931,3837,3796,3794,3850,3812,3746,3735,3601,3467,3502,3402,3361,3501,3548,3485,3438,3433,3410,3341,3239,3466,3663,3473,3249,3176,3278,3477,3340,3281,3142,3604,3850,3593,3367,3568,3648,3422,3537,3514,3469,3478,3642,3804,3911,3979,4176,4335,4119,4347,4331,4428,4531,4515,4657,4523,4472,4450,4464,4559,4329,4656,5298,5683,5975,6116,6327,6640,7062,6931,7231,7433,7789,8078,8146,8227,8336,8319,8342,8507,8721,8805,9201,9570,9561,9705,9791,9855,9916,9942,9903,9881,9847,9822,9720,9701,9777,9758,9734,9743,9727,9713,9710,9650,9710,9921,9941,9874,9843,9840,9825,9832,9827,9791,9765,9763,9699,9514,9353,9308,9295,9259,9241,9269,9237,9258,9239,9206,9152,9234,9220,9246,9283,9244,9232,9181,9130,9116,9049,8979,8894,8792,8667,8617,8637,8574,8558,8556,8488,8466,8430,8413,8567,8644,8545,8598,8590,8563,8540,8404,8351,8258,8180,8075
Batteries,-1,19,26,8,47,46,-3,8,8,4,7,7,7,-3,-7,-4,-15,0,0,-10,-31,-13,-6,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,-1,0,0,-1,0,0,0,0,-4,-30,0,5,4,5,2,3,8,30,28,5,5,29,8,7,3,-4,1,-9,-6,-17,-32,-18,-6,2,-15,13,0,0,-3,-36,-8,0,-8,0,0,14,19,-18,-32,-14,-4,-32,-23,28,8,8,13,38,-7,21,6,18,48,49,25,24,23,5,13,13,7,10,45,23,-27,-17,10,15,10,9,15,-4,-23,-74,0,16,24,24,76,24,-2,-74,38,83,46,-79,-79,59,-23,-48,-36,-7,-3,6,61,33,-17,0,0,0,41,0,-41,-44,-74,-2,11,-54,-23,0,29,87,67,58,25,-16,-33,-74,-16,-9,0,0,-1,-4,-3,-9,-5,-2,-2,-1,-8,-13,-13,-8,27,2,0,-4,-1,-2,-5,0,0,-1,0,0,0,0,0,0,0,2,6,0,0,0,-1,0,0,0,0,0,0,0,0,0,6,4,0,12,0,0,0,0,0,0,0,0,0,-5,-14,-8,-14,-14,-14,-14,-7,0,-3,-1,0,0,2,3,3,3,3,3,3,3,-13,-11,3,7,3,3,-48,-51,-32,-17,-1,3,-14,-17,-14
Nuclear,2268,2268,2268,2268,2268,2268,2269,2266,2268,2268,2268,2268,2267,2268,2267,2267,2268,2267,2268,2269,2268,2267,2267,2267,2267,2268,2268,2268,2268,2266,2269,2269,2268,2268,2268,2269,2269,2270,2270,2268,2268,2269,2268,2270,2269,2270,2270,2270,2270,2270,2270,2270,2268,2269,2270,2270,2270,2271,2271,2272,2271,2271,2270,2270,2271,2270,2270,2272,2271,2272,2271,2271,2272,2271,2272,2271,2270,2271,2271,2271,2271,2272,2271,2272,2271,2271,2271,2271,2271,2271,2271,2272,2273,2272,2273,2272,2273,2273,2273,2273,2273,2273,2271,2272,2272,2271,2273,2272,2271,2271,2271,2272,2273,2272,2272,2272,2271,2272,2272,2273,2271,2272,2271,2272,2272,2271,2272,2272,2270,2272,2272,2272,2272,2273,2272,2272,2273,2272,2272,2272,2271,2272,2271,2271,2272,2272,2272,2272,2272,2272,2271,2271,2271,2272,2271,2272,2271,2271,2271,2270,2271,2271,2271,2272,2273,2272,2272,2270,2271,2272,2272,2272,2272,2272,2272,2272,2272,2272,2273,2271,2271,2270,2272,2271,2271,2271,2272,2272,2271,2272,2271,2272,2271,2272,2271,2272,2271,2272,2272,2272,2272,2272,2271,2273,2273,2272,2272,2272,2271,2272,2272,2272,2272,2272,2272,2272,2271,2271,2271,2271,2271,2272,2272,2271,2271,2272,2271,2272,2272,2272,2270,2271,2271,2271,2272,2271,2271,2272,2272,2272,2272,2272,2272,2272,2272,2272,2272,2271,2272,2272,2272,2272,2272,2273,2272,2272,2272,2272,2272,2273,2272,2272,2272,2272,2271,2271,2272,2271,2271,2273,2272,2272,2272,2272,2272,2272,2272,2273,2272,2273,2272,2273,2272,2272,2274,2273,2273,2273
Coal,7,7,7,6,6,6,6,6,6,6,7,6,6,6,6,7,7,7,7,7,7,7,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,4,4,5,5,8,10,9,9,8,7,8,7,10,10,10,9,9,10,10,10,10,11,11,11,10,11,12,13,13,13,12,11,12,11,11,12,11,11,11,10,10,10,9,10,10,10,10,10,10,11,10,10,11,11,11,11,11,12,11,12,14,15,15,15,15,15,15,15,16,16,15,15,15,15,15,15,15,15,15,14,15,15,15,16,15,15,15,15,15,14,14,14,14,16,16,16,16,16,16,16,16,16,15,15,15,16,15,15,14,8,8,15,18,14,14,14,13,14,14,14,14,13,14,14,15,15,15,15,15,15,15,15,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,15,15,14,14,14,14,14,13,13,12,12,11,11,11,11,11,10,12,12,13,15,15,15,15,14,14,14,14,14,13,13,15,15,14,15,14,14,14,14,14,13,12,12,12,12,13,13,14,13,13,13,12,13,12,11,12,13,12,12,12,13,13,13,13,13,13,13,13
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
