Supply 01/30/2020,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,2223,2185,2215,2233,2262,2260,2271,2284,2217,2246,2306,2336,2291,2270,2263,2241,2188,2227,2215,2198,2182,2154,2104,2114,2106,2161,2201,2297,2303,2362,2377,2385,2410,2430,2379,2402,2420,2415,2371,2344,2323,2315,2272,2304,2294,2276,2297,2315,2318,2267,2225,2245,2215,2199,2198,2218,2229,2205,2179,2159,2168,2198,2186,2148,2117,2093,2070,2053,2041,2035,2059,2071,2094,2080,2082,2082,2078,2135,2176,2177,2149,2163,2187,2233,2331,2463,2633,2827,3127,3461,3733,4086,4457,4756,4966,5232,5504,5867,6175,6380,6613,6874,7138,7410,7535,7876,8055,8028,8304,8274,8192,8276,8694,8872,8856,8634,8686,8755,8683,8827,8925,8598,8442,8619,8583,8718,8858,8845,8892,8849,8715,8694,8552,8706,8906,8848,8768,8689,8639,8733,8661,8458,8402,8510,8578,8401,8293,8334,8434,8487,8533,8568,8529,8526,9163,9314,9400,9122,9027,8894,8830,8901,8821,8827,8748,8588,8454,8280,8412,8704,8659,8628,8588,8539,8436,8535,8354,8076,8080,8138,8106,7857,7636,7510,7277,7350,7135,7090,6915,6371,5956,5705,5289,5156,4814,4372,4289,4133,3782,3410,3078,2880,2550,2413,2277,2189,2019,1957,1942,1923,1936,1960,1973,1965,1981,1970,1963,1961,1961,2003,2020,2020,1977,1977,1960,1950,1935,1954,1952,1948,1977,1970,1981,1953,1978,1973,1973,1943,1958,1977,1965,1992,1989,1985,1971,2029,2061,2084,2097,2137,2157,2157,2174,2174,2202,2205,2202,2182,2191,2195,2191,2172,2172,2168,2170,2155,2159,2166,2157,2185,2217,2212,2197,2211,2242,2244,2230,2264,2262,2262,2223,2271,2269,2260,2250,2267,2250,2243,
Natural gas,7276,7360,7301,7346,7326,7326,7245,7189,7094,6999,7010,6960,6901,6828,6779,6798,6741,6729,6707,6676,6672,6680,6621,6687,6663,6583,6454,6547,6421,6433,6398,6408,6373,6427,6420,6351,6402,6453,6481,6469,6484,6528,6585,6635,6636,6552,6523,6578,6578,6705,6761,6812,6709,6728,6851,6886,6879,6882,6927,6938,6894,6878,6764,6740,6834,6984,7254,7459,7612,7842,8066,8145,8254,8424,8294,8255,8348,8404,8572,8834,8984,9012,9073,9114,9249,9344,9434,9474,9458,9270,9091,8836,8553,8383,8186,7840,7872,7872,8082,8099,7987,7935,7977,7726,7654,7440,7288,7307,7431,7378,7481,7364,7271,7141,7041,6973,6806,6761,6729,6700,6855,7089,7232,7108,7236,7125,7014,6989,6979,7061,7006,6951,6734,6626,6392,6482,6411,6400,6428,6399,6364,6418,6421,6387,6511,6590,6529,6564,6662,6614,6496,6433,6422,6329,6225,6351,6282,6392,6511,6469,6491,6418,6356,6400,6493,6460,6450,6514,6408,6371,6305,6394,6401,6362,6399,6375,6388,6459,6447,6546,6703,6738,6674,6745,6890,6824,6935,6980,7205,7600,7913,7915,7899,7808,7590,7800,7846,8060,8417,8640,8829,9021,9120,9253,9321,9310,8972,8941,9075,9097,9377,9681,9916,10101,10165,10117,10052,10095,10069,10127,10085,10087,10126,9989,9827,9710,9640,9739,9919,10041,10086,10026,10041,9998,9885,9840,9835,9858,9872,9873,9869,9918,9983,10065,10097,10067,10082,9991,9880,9951,9912,9955,9875,9911,9921,9882,9831,9741,9653,9356,9171,9145,9106,9203,9326,9304,9235,9042,8829,8736,8632,8606,8499,8357,8217,7999,7981,8072,7912,7804,7668,7499,7294,7308,7278,7173,7043,7025
Large hydro,1335,1298,1285,1264,1232,1223,1211,1212,1210,1214,1207,1211,1203,1225,1237,1244,1256,1260,1258,1267,1260,1265,1268,1272,1270,1248,1242,1316,1314,1289,1280,1280,1281,1287,1285,1284,1282,1294,1315,1332,1336,1332,1326,1327,1329,1326,1316,1325,1328,1333,1319,1316,1318,1328,1324,1390,1417,1419,1418,1438,1513,1629,1672,1708,1750,1750,1750,1739,1760,1756,1725,1724,1707,2096,2357,2371,2375,2392,2457,2494,2507,2518,2524,2524,2501,2376,2299,2309,2273,2205,2135,2193,2114,2105,2170,2183,2114,1787,1645,1650,1643,1606,1573,1587,1583,1533,1401,1372,1279,1069,1005,929,862,844,842,870,877,845,855,848,814,813,832,823,806,795,793,811,828,841,852,856,861,909,936,944,954,949,950,938,932,949,947,929,909,945,949,907,884,869,881,899,900,915,851,827,836,905,942,895,962,985,964,997,1013,1029,1026,1042,1026,955,927,933,972,1033,1043,1020,1022,1052,1051,1039,1067,1045,1059,1103,1128,1149,1153,1155,1138,1115,1127,1178,1254,1570,1700,1755,1781,1777,1783,1797,1810,1854,1862,1865,2003,2418,2632,2715,2867,2799,2747,2691,2606,2539,2630,2692,2660,2612,2569,2560,2556,2544,2567,2686,2711,2695,2685,2653,2709,2733,2785,2643,2384,2371,2401,2440,2450,2384,2265,2261,2303,2338,2327,2289,2293,2212,2168,2169,2148,2074,1975,2039,2167,2059,2014,2017,1975,1983,1996,1992,1991,1965,1841,1812,1710,1532,1443,1433,1479,1421,1412,1343,1288,1309,1291,1321,1320,1244,1252,1253,1242,1253,1253,1228,1201,1197,1202,1171
Imports,8699,8689,8720,8586,8572,8540,8555,8526,8492,8546,8493,8455,8440,8467,8483,8393,8398,8454,8421,8413,8386,8331,8329,8269,8240,8278,8326,8132,8104,8000,7972,7945,7900,7808,7841,7865,7855,7741,7736,7742,7751,7700,7651,7692,7644,7685,7650,7687,7777,7860,7932,8021,8139,8198,8154,8143,8161,8265,8283,8392,8607,8732,8925,9106,9135,9120,9007,9045,9035,8931,8917,9042,9172,9220,9334,9505,9667,9802,9698,9615,9605,9702,9752,9702,9583,9659,9670,9503,9288,9153,9065,8876,8761,8622,8480,8349,7968,7877,7585,7251,7061,6773,6497,6266,6162,6009,6006,5915,5549,5743,5724,5653,5442,5407,5435,5539,5537,5507,5506,5397,5053,4997,4808,4659,4599,4541,4509,4469,4230,4131,4136,4098,4349,4304,4337,4448,4581,4527,4448,4413,4456,4562,4572,4500,4369,4443,4484,4493,4383,4407,4415,4354,4428,4317,3829,3832,3770,3916,3904,4079,4066,4033,4130,4035,4072,4187,4322,4488,4494,4512,4609,4603,4549,4656,4698,4740,4931,5121,5096,5160,5170,5373,5559,5727,5859,5951,6189,6318,6411,6631,6827,7233,7743,7797,8232,8427,8602,8681,8786,9072,9330,9475,9666,9967,10153,10154,10438,10611,10620,10772,10803,10741,10859,10854,10899,10939,10970,10976,11020,11028,11059,11070,11059,11047,11147,11226,11272,11190,10953,10747,10541,10619,10819,10920,11024,10967,10885,10907,10982,10940,10833,10703,10515,10403,10349,10311,10310,10290,10282,10295,10299,10155,9886,9824,9686,9625,9640,9570,9547,9733,9804,9755,9764,9630,9456,9503,9542,9590,9599,9562,9533,9462,9476,9490,9476,9495,9335,9180,9217,9181,9184,9266,9330,9293,9250,9264,9272,9188
Batteries,-1,40,-2,-1,-15,-39,-37,-27,-3,0,-20,-16,-22,-1,-22,-7,-17,-46,-44,-35,-39,-23,-11,-20,-39,-20,-36,-53,-41,-1,-15,-3,-23,-8,5,0,0,0,0,0,27,0,0,-23,-6,-13,4,-10,-6,-22,0,-11,0,8,5,6,-12,-2,10,-4,-48,-37,9,1,7,7,3,2,7,0,-13,-23,-52,-5,33,33,41,38,34,33,34,35,38,36,29,17,11,6,5,-14,-5,-1,-26,-32,-16,-10,-9,-1,-4,10,15,-13,-22,-5,-5,-57,-58,-8,-56,-3,21,21,-19,-61,-70,16,11,-57,-38,-53,-73,2,1,-12,-49,-52,-69,-11,15,61,124,124,123,108,-8,-7,67,75,49,2,-5,43,65,-4,-39,-42,-6,-23,-88,-91,-71,-19,-21,-1,-60,-72,-80,-75,-83,-48,-34,-46,-33,-9,-31,8,28,47,8,-83,-35,-49,-20,8,10,-8,4,89,47,-29,-81,-51,-5,4,87,-21,-38,-39,-44,5,11,26,0,-7,-37,-6,0,-1,5,5,9,23,13,2,-15,-24,-23,-3,37,49,39,36,25,6,27,32,27,1,-4,-26,-15,-17,-28,31,41,43,54,42,41,25,20,13,54,18,14,14,10,-22,-14,-5,-7,0,0,-6,-6,-12,-29,-27,-23,-61,-69,-43,-8,-28,-4,-6,-30,-4,0,0,0,0,1,0,-46,-62,-2,0,25,0,0,-14,-19,-9,-4,0,0,-3,13,14,1,14,22,-12,-34,-5,0,-12
Nuclear,2280,2279,2278,2279,2279,2279,2279,2279,2279,2278,2277,2277,2277,2276,2276,2276,2276,2276,2276,2277,2277,2278,2276,2278,2277,2278,2277,2276,2277,2276,2278,2277,2277,2277,2276,2275,2274,2275,2275,2274,2275,2274,2274,2274,2275,2275,2273,2274,2273,2273,2273,2273,2272,2273,2273,2273,2273,2274,2273,2273,2273,2273,2273,2273,2274,2273,2272,2273,2273,2274,2273,2273,2273,2275,2275,2274,2274,2273,2274,2275,2275,2274,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2274,2273,2274,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2272,2272,2272,2272,2273,2273,2272,2272,2271,2271,2272,2271,2271,2271,2272,2271,2272,2272,2271,2273,2272,2272,2272,2273,2272,2273,2272,2272,2273,2273,2274,2274,2273,2272,2275,2274,2273,2274,2273,2274,2274,2274,2273,2274,2274,2273,2274,2273,2273,2273,2274,2274,2273,2274,2273,2272,2273,2273,2273,2274,2274,2272,2273,2273,2274,2273,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2274,2273,2274,2273,2274,2274,2274,2273,2273,2274,2273,2273,2273,2274,2273,2275,2274,2274,2273,2274,2275,2273,2274,2273,2272,2272,2273,2273,2273,2272,2272,2274,2272,2272,2272,2272,2273,2274,2273,2271,2273,2273,2273,2274,2272,2272,2271,2272,2272,2272,2272,2272,2272,2273,2273,2272,2273,2273,2272,2272,2271,2273,2272,2272,2273,2272,2272,2272,2271,2272,2272,2271,2271,2271,2271,2271,2272,2271,2272,2272,2271,2271,2271,2271,2271,2272,2272,2272,2272,2271,2273,2273,2273,2271,2274,2274,2273,2274,2274,2274,2274,2275,2274
Coal,15,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,14,15,15,14,14,14,14,15,14,14,14,14,15,15,14,14,14,15,14,15,15,17,17,16,16,16,16,15,16,16,16,16,15,15,15,14,15,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,13,13,12,12,12,11,11,11,11,11,12,12,11,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,12,13,13,12,11,12,11,11,11,11,10,11,11,12,11,11,11,11,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,11,12,11,12,12,12,12,12,12,12,12,11,12,13,13,12,12,12,12,12,12,13,12,12,14,13,13,13,13,13,13,13,13,13,13,13,12,12,12,13,12,13,12,13,13,12,12,13,12,12,11,11,11,11,11,12,13,13,13,13,13,12,11,12,12,12,12,12,12,12,12,11,12,11,11,11,11,11,11,11,11,11,11,11,11,10,11,10,11,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,11,11,11,12,11,12,11,11,12,12,12,12,12,12,12,12,12,12,13,11,12,12,12,12,13,13,13,13,14,13,14,13,12,13,13,13,13
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
