Supply 10/12/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,1969,1969,1970,1971,1976,1982,1986,1993,1993,1994,1994,1993,1995,2001,1996,1996,1993,1991,1990,1990,1988,1988,1987,1988,1987,1986,1984,1986,1982,1981,1982,1982,1980,1975,1972,1973,1972,1973,1973,1967,1965,1964,1960,1962,1965,1968,1967,1966,1967,1971,1977,1979,1984,1986,1989,1990,1989,1989,1987,1990,1993,1993,1991,1988,1991,1994,1996,1990,1992,1988,1989,1992,1993,1996,2002,2004,2005,2004,2001,2003,2002,2000,2004,2013,2061,2151,2275,2440,2652,2906,3227,3575,3986,4389,4728,5142,5678,6202,6631,7083,7503,7907,8311,8707,9132,9444,9762,10082,10299,10472,10630,10579,10565,10602,10657,10448,10568,10803,11092,10869,11026,11357,11461,11491,11503,11593,11607,11792,11872,11871,11755,11837,11886,11740,11698,11730,11785,11747,11754,11815,11811,11799,11870,11912,11931,11889,11834,11822,11705,11597,11627,11737,11714,11757,11835,11965,11889,11834,11868,11948,12033,12096,12041,12144,12167,12170,12169,12162,12151,11992,11920,11915,12086,12106,12085,12052,12025,12001,11966,11907,11894,11881,11821,11762,11632,11495,11370,11340,11277,11185,11086,10989,10845,10736,10555,10312,10162,9971,9696,9387,9067,8741,8328,7933,7491,7005,6646,6177,5703,5218,4768,4308,3876,3461,3043,2766,2518,2346,2213,2126,2060,2023,2002,1999,1993,2000,2007,2014,2019,2013,2008,2010,2023,2034,2038,2037,2040,2042,2048,2047,2044,2040,2028,2030,2022,2021,2020,2025,2027,2031,2037,2046,2059,2059,2051,2043,2035,2038,2043,2049,2056,2060,2067,2072,2069,2062,2061,2060,2064,2069,2069,2069,2069,2069,2067,2067,2062,2049,2047,2047,2051,2054,2065,2066,2062,2059,2054,2055,
Natural gas,9902,9858,9788,9701,9592,9526,9499,9461,9393,9350,9323,9218,9129,9179,9153,9063,8999,9005,9026,9049,9054,9027,8952,8909,8862,8877,8949,8917,8907,8776,8726,8731,8678,8672,8645,8659,8658,8626,8711,8689,8671,8680,8664,8692,8672,8642,8665,8630,8655,8656,8532,8381,8227,8196,8234,8260,8347,8365,8385,8392,8386,8376,8246,8161,8173,8230,8239,8317,8276,8348,8373,8506,8515,8512,8455,8448,8506,8537,8538,8622,8681,8734,8742,8729,8729,8750,8746,8668,8591,8666,8573,8552,8345,8201,8050,7752,7336,7197,7110,7027,6657,6311,6025,5807,5671,5474,5495,5440,5219,5185,5181,5308,5367,5273,5177,5130,5020,4882,4794,4884,4900,4821,4814,4812,4836,4836,4798,4737,4670,4659,4641,4635,4593,4569,4478,4445,4337,4304,4291,4249,4257,4302,4317,4289,4308,4393,4423,4431,4492,4516,4514,4421,4458,4466,4539,4495,4545,4652,4717,4636,4645,4595,4600,4461,4458,4483,4526,4583,4619,4720,4740,4804,4756,4774,4804,4853,4867,4905,4929,4976,5120,5242,5312,5418,5262,5171,5292,5467,5679,5848,5997,6196,6588,6492,6492,6677,6850,6954,7084,7244,7530,7859,8103,8359,8508,8457,8332,8581,9002,9318,9604,10127,10341,10533,10969,11130,11292,11635,11500,11549,11591,11820,11882,11968,12039,12113,12161,12188,12101,12066,12054,12068,11957,11978,11973,11876,11878,11800,11703,11690,11622,11318,11188,11157,11148,11118,11155,11081,11035,11032,10963,10957,10927,10944,10996,10938,10925,10872,10801,10691,10445,10410,10339,10329,10365,10305,10331,10280,10247,10202,10153,10189,10170,10158,10097,10075,10067,10088,10120,10101,10051,9950,9856,9826,9711,9430,9267,9138
Large hydro,2339,2303,2370,2389,2382,2354,2346,2343,2344,2339,2336,2340,2269,2162,2133,2131,2132,2127,2118,2110,2108,2108,2113,2113,2063,1933,1900,1944,1978,1961,1937,1944,1943,1950,1945,1934,1927,1875,1834,1824,1823,1824,1818,1825,1827,1825,1850,1844,1833,1902,1981,2074,2129,2128,2123,2125,2122,2115,2121,2142,2203,2275,2340,2339,2302,2269,2271,2363,2391,2456,2419,2364,2383,2399,2474,2507,2513,2518,2522,2578,2622,2625,2621,2630,2627,2608,2671,2656,2585,2616,2539,2482,2381,2306,2287,2216,1978,1702,1612,1575,1593,1607,1594,1568,1525,1462,1185,1211,1229,1107,1066,1047,1031,1012,1025,1050,1050,1044,1036,1054,1032,998,998,1012,1036,1043,1032,1050,1052,1050,1045,1049,1023,1051,1068,1091,1078,1060,1053,1054,1058,1053,1051,1009,965,932,934,922,884,894,916,912,912,879,889,865,891,878,906,936,964,955,963,946,939,952,939,926,913,974,1001,1040,1008,1012,1018,1027,1023,1048,1066,1068,1064,1146,1198,1232,1574,1613,1641,1611,1565,1569,1588,1577,1732,1931,1944,2018,2045,2064,2093,2135,2131,2146,2158,2216,2314,2735,2963,2998,3053,3145,3139,3237,3266,3261,3314,3342,3316,3398,3452,3420,3352,3404,3454,3454,3470,3539,3566,3565,3557,3583,3580,3582,3570,3508,3412,3354,3333,3348,3330,3303,3300,3364,3396,3411,3307,3247,3245,3244,3229,3219,3183,3194,3179,3136,3166,3154,3148,3119,2992,3041,3127,3111,3077,3064,3038,2870,2854,2835,2787,2761,2732,2707,2710,2708,2702,2696,2636,2544,2508,2494,2477,2459,2449,2471,2480,2418,2376,2388
Imports,6580,6724,6720,6610,6599,6624,6548,6513,6489,6448,6401,6404,6417,6472,6522,6530,6500,6455,6398,6316,6235,6207,6177,6165,6152,6184,6164,6120,6078,6123,6122,6085,6088,6075,6045,6017,5977,6070,6070,6042,6043,6010,6018,5979,5958,5937,5899,5941,5957,5970,6009,6077,6148,6181,6173,6150,6091,6093,6087,6073,6060,6163,6263,6369,6398,6427,6434,6401,6416,6366,6304,6367,6414,6589,6754,6834,6810,6844,6901,6854,6799,6757,6749,6721,6643,6646,6474,6374,6320,6084,5945,5702,5593,5461,5241,5172,5244,5204,5113,4814,4769,4591,4451,4349,4213,4136,4127,4026,3939,3816,3720,3751,3712,3703,3714,3815,3795,3714,3459,3503,3333,3098,3009,2912,2797,2681,2723,2544,2483,2481,2609,2467,2412,2540,2624,2617,2678,2752,2758,2731,2712,2705,2616,2616,2620,2587,2631,2671,2815,2918,2896,2896,2899,2942,2865,2836,2851,2872,2808,2746,2683,2696,2786,2862,2915,2954,2986,2993,3037,3064,3148,3107,3118,3211,3291,3355,3461,3506,3582,3707,3683,3684,3700,3727,3506,3649,3747,3777,3791,3848,3913,3912,3816,3768,3954,4094,4103,4288,4477,4654,4809,4872,5128,5225,5592,5775,6019,6285,6391,6538,6695,6673,6895,7212,7235,7358,7546,7389,7584,7727,7850,7769,7825,7876,7967,7974,7947,7968,8046,8073,8030,7996,8027,8030,8036,8148,8115,8136,8132,8085,8089,8255,8161,8127,8263,8282,8226,8201,8145,8122,8117,8054,7969,7931,7791,7745,7706,7690,7714,7800,7800,7758,7732,7661,7522,7515,7412,7364,7338,7302,7232,7136,6998,6914,6827,6772,6681,6594,6511,6407,6381,6370,6330,6253,6224,6425,6552,6548
Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,11,0,-16,-16,-9,0,0,0,0,0,0,-4,-10,0,0,0,0,0,0,0,0,0,0,0,-4,-5,4,28,30,26,-4,-4,-13,13,16,19,29,51,11,16,16,8,16,12,-17,0,0,0,9,0,0,0,0,0,0,-1,-6,0,-5,-4,-8,-9,-5,-1,-3,-4,-4,-4,29,96,67,-1,24,-5,0,0,0,0,-5,0,50,38,6,60,62,41,8,-64,-51,38,-15,14,42,12,-47,-41,-44,-37,-12,-12,-17,-22,-9,-35,-35,-34,-13,-6,-4,-1,-7,-4,-4,-3,-4,-4,2,19,16,8,9,9,9,9,9,5,1,9,-2,8,-3,-35,-8,-2,6,-2,-11,-5,-21,-9,-30,-41,-4,10,11,7,0,12,4,4,9,4,-1,18,22,-1,19,3,11,16,18,9,9,-4,-20,-23,-28,-2,-2,-2,-29,-22,-22,-47,-37,-54,-60,-64,-47,-47,-47,-41,-34,-32,-31,-24,69,12,3,0,0,25,75,14,85,0,14,11,0,-16,-28,-38,-40,-32,-29,-29,-32,-32,-28,-31,-27,-25,-29,-31,-31,-31,-31,-31,-30,-31,-30,-30,-31,-31,39,76,30,-30,-30,-7,-1,-16,-31,-31,-31,-31,-11,21,1,0,1,3,19,20,3,3,3,3,23,50,21,12,5,0,0,0,0,-2,0,0,0,0,7,0,0,0,0,0,0,0,0
Nuclear,1134,1134,1134,1134,1134,1134,1134,1133,1133,1134,1134,1134,1133,1133,1133,1133,1133,1133,1133,1133,1134,1133,1133,1133,1134,1133,1134,1133,1133,1133,1133,1133,1134,1133,1133,1134,1134,1134,1134,1133,1134,1134,1134,1134,1133,1133,1133,1134,1133,1133,1133,1133,1133,1133,1134,1133,1134,1133,1134,1133,1133,1133,1134,1133,1134,1133,1134,1133,1134,1133,1133,1133,1133,1133,1132,1133,1132,1132,1133,1132,1132,1132,1132,1132,1132,1132,1132,1132,1134,1133,1134,1133,1134,1133,1134,1134,1134,1134,1134,1134,1133,1133,1134,1134,1134,1134,1134,1134,1134,1134,1134,1135,1134,1135,1134,1134,1135,1134,1135,1133,1134,1134,1134,1134,1133,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1135,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1133,1133,1134,1134,1134,1134,1133,1133,1133,1133,1133,1133,1132,1133,1133,1133,1132,1132,1133,1133,1132,1132,1133,1133,1133,1132,1133,1133,1132,1132,1133,1133,1132,1133,1134,1133,1133,1133,1133,1133,1133,1133,1134,1133,1132,1133,1133,1133,1134,1134,1134,1133,1133,1134,1134,1133,1133,1134,1134,1134,1134,1134,1133,1134,1134,1134,1134,1134,1134,1134,1135,1134,1134,1134,1134,1134,1134,1134,1134,1133,1133,1133,1133,1133,1133,1133,1132,1132,1132,1132,1133,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1133,1132,1133,1133,1133,1133,1133,1133,1133,1134,1133,1133,1133,1133,1133,1132,1134,1133,1133,1134,1134,1133,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1133,1134,1134,1133,1134
Coal,17,17,17,17,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,17,17,17,18,18,18,18,18,18,18,19,19,19,19,19,19,18,18,19,19,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,19,18,18,18,18,18,18,18,18,18,19,19,19,19,19,18,17,17,17,16,16,16,16,17,17,16,17,16,16,17,17,17,16,16,16,16,16,16,16,16,17,16,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,19,18,17,17,17,17,16,17,17,17,17,18,18,18,18,18,18,18,17,16,17,17,17,17,17,18,17,17,17,17,17,17,18,18,18,17,17,18,17,17,17,17,17,18,17,18,17,18,17,17,17,18,17,18,17,17,18,18,18,17,17,18,17,18,18,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,16,16,16,15,16,16,16,16,15,16,16,16,16,16,15,15,16,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,14,15,14,15,15,15,15,15,15,15,15,16,16,16,15,15,15,15,15,16,15,15,15,15,15,16,16,16,16
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
