Supply 01/22/2020,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3604,3598,3609,3618,3610,3573,3525,3476,3499,3476,3460,3433,3428,3400,3355,3323,3297,3279,3282,3325,3331,3318,3267,3273,3241,3232,3228,3223,3218,3230,3212,3191,3173,3168,3168,3155,3119,3130,3136,3158,3184,3202,3210,3264,3344,3409,3445,3507,3539,3534,3541,3535,3513,3471,3461,3459,3467,3479,3547,3667,3783,3893,4005,4079,4123,4140,4167,4171,4204,4255,4286,4279,4253,4195,4132,4125,4098,4069,4055,4040,4063,4040,4028,4001,4033,4111,4212,4323,4433,4513,4634,4786,4953,5185,5438,5781,6089,6469,6731,7077,7439,7751,8072,8215,8520,8517,8690,8998,9210,9266,9307,9424,9648,10009,10252,10437,10351,10009,9680,9696,9974,9852,9867,9917,9998,10060,10080,10043,10011,10035,10051,10131,10154,10227,10411,10529,10386,10209,10054,10017,10032,10040,10113,10184,10163,9607,9422,9464,9531,9502,9527,9672,9651,9613,9581,9494,9422,9431,9512,9333,9306,9175,9138,9142,9190,9208,9134,9095,9171,9238,9191,9382,9499,9501,9521,9488,9379,9224,9078,8931,8728,8595,8404,8177,7963,7748,7513,7314,7024,6782,6451,6032,5608,5184,4770,4389,3982,3597,3221,2921,2624,2395,2230,2119,2048,1992,2001,2031,2078,2073,2126,2169,2167,2164,2148,2135,2153,2152,2119,2113,2159,2249,2328,2396,2425,2480,2510,2527,2559,2610,2633,2641,2638,2623,2613,2613,2656,2661,2657,2628,2643,2674,2657,2632,2567,2545,2529,2560,2570,2579,2581,2574,2540,2547,2494,2502,2500,2494,2475,2438,2389,2346,2283,2205,2157,2161,2156,2140,2131,2128,2127,2094,2085,2069,2054,2037,2058,2062,2059,2020,1992,1975,1960,1918,1909,1883,1863,1836,
Natural gas,7233,7098,6994,6844,6588,6565,6634,6539,6481,6546,6571,6555,6472,6344,6263,6181,6149,6162,6165,6192,6189,6181,6164,6152,6175,6201,6218,6215,6215,6205,6195,6230,6169,6101,6069,6055,6022,5954,5939,5936,5944,5995,5986,5903,5939,5933,5855,5856,5857,5828,5874,5840,5892,5979,6124,6237,6333,6364,6371,6382,6294,6342,6295,6146,6013,6075,6212,6369,6511,6603,6699,6620,6546,6736,6723,6719,6897,7000,7070,7197,7314,7394,7580,7719,7833,8012,8058,8196,8210,8194,8193,8142,7999,7836,7741,7753,7673,7849,7985,7921,7873,7889,7811,7938,8270,7978,8021,7944,8014,8046,8193,8174,8115,7888,7864,7836,7814,7821,7642,7645,7690,7632,7585,7575,7569,7580,7531,7485,7499,7528,7453,7423,7405,7421,7359,7391,7661,7820,7945,7958,7849,7721,7526,7518,7545,7685,7644,7614,7548,7575,7576,7549,7599,7494,7468,7398,7396,7404,7352,7283,7221,7265,7269,7365,7314,7311,7386,7369,7512,7335,7267,7138,7136,7146,7244,7391,7424,7526,7556,7659,7637,7590,7580,7579,7543,7685,7841,7894,7835,7924,7750,7827,8037,8376,8418,8517,8662,8798,8911,9177,9623,9941,10120,10284,10500,10342,10257,9976,10097,10240,10425,10587,10835,10929,10958,11117,11179,11240,11343,11351,11291,11171,11034,11004,11045,11011,10955,10958,10938,10814,10743,10708,10619,10578,10539,10502,10488,10438,10369,10287,10267,10278,10334,10256,10199,10087,10158,10199,10188,10141,10088,10007,9830,9807,9881,9871,9886,9834,9801,9684,9599,9451,9390,9331,9349,9288,9331,9301,9163,9065,8979,9015,8968,8976,8897,8823,8924,8975,9242,9255,9200,9167,9128,9041,8950,8772,8672,8649
Large hydro,1272,1201,1133,1092,1108,1135,1130,1132,1119,1115,1120,1117,1118,1105,1100,1094,1081,1075,1077,1061,1063,1065,1074,1057,1022,995,985,989,991,983,976,979,991,997,1000,995,986,982,966,978,975,975,987,985,995,971,981,983,1007,1085,1125,1137,1143,1142,1143,1139,1146,1143,1139,1171,1272,1552,1738,1774,1774,1825,1826,1829,1839,1831,1818,1822,1837,1993,2081,2099,2118,2128,2120,2123,2133,2143,2140,2139,2123,2135,2176,2171,2162,2133,2126,2161,2182,2159,2114,2000,1956,1940,1866,1861,1856,1847,1828,1643,1925,1660,1399,1302,1468,1023,979,919,871,787,801,847,858,877,901,889,863,721,643,502,493,493,493,491,489,490,491,495,494,466,452,310,131,132,127,131,113,141,133,135,129,159,191,181,192,201,193,157,140,137,144,144,141,155,157,155,180,179,177,187,185,177,192,166,171,190,215,192,180,169,210,240,234,240,226,265,313,426,489,547,540,545,552,754,859,866,1169,1263,1447,1929,2201,2239,2234,2243,2247,2236,2209,2257,2247,2254,2351,2593,2814,2976,2996,3033,3053,2997,2949,2988,3004,3004,2993,2977,3004,3038,3012,3033,3037,3002,2997,3002,2979,2972,2925,2880,2899,2890,2871,2842,2832,2829,2813,2822,2818,2828,2799,2732,2634,2663,2666,2663,2628,2620,2623,2627,2615,2614,2582,2400,2255,2233,2224,2209,2199,2213,2225,2232,2201,2126,2057,1772,1702,1670,1657,1661,1654,1638,1614,1363,1350,1331,1263,1017,931,934,913,911,912,907,894,912,913,894
Imports,7203,7346,7571,7726,7861,7794,7758,7719,7716,7693,7583,7530,7552,7675,7770,7814,7846,7830,7694,7660,7594,7560,7535,7521,7509,7493,7449,7427,7416,7395,7423,7381,7392,7429,7417,7435,7506,7575,7611,7592,7526,7449,7392,7416,7351,7369,7352,7337,7314,7426,7427,7522,7523,7532,7436,7399,7364,7380,7434,7416,7533,7383,7325,7437,7626,7527,7444,7464,7404,7441,7511,7731,8010,8185,8515,8784,8713,8862,8976,9067,9184,9234,9223,9168,9168,9044,9022,8851,8815,8820,8714,8520,8431,8354,8185,7867,7743,7186,6785,6572,6188,5831,5441,5284,4390,4579,4646,4556,4018,4347,4349,4138,3879,3746,3544,3189,3165,3356,3718,3671,3241,3512,3676,3645,3508,3325,3325,3286,3269,3152,3151,3041,3031,2810,2633,2540,2789,2767,2764,2700,2774,2834,2825,2773,2694,3015,3191,3117,3097,3087,3012,2972,2950,3036,3111,3231,3377,3386,3350,3561,3621,3790,3798,3803,3798,3854,3783,3829,3826,3853,3832,3863,3867,3862,3705,3618,3608,3725,3885,4037,4233,4413,4636,4883,5282,5461,5578,5527,5641,5923,5960,6159,6304,6243,6246,6624,7087,7511,7801,8012,8035,8079,8230,8439,8586,8610,8819,9013,9008,9121,9126,9110,9074,9128,9252,9272,9220,9066,8983,8949,8981,9006,9069,9000,8936,8867,8904,8890,8822,8917,8903,8893,8979,9038,9061,9019,8995,8978,9002,9027,8997,8920,8926,8967,9010,9048,9022,8925,8845,8800,8783,8759,8841,8899,8940,8864,8864,8829,8825,8786,8752,8776,8867,8863,8802,8766,8708,8678,8679,8671,8666,8593,8556,8740,8780,8745,8544,8525,8339,8194,8173,8128,8101,8120,8101,8105,8148,8107
Batteries,-1,16,-24,-29,-32,-19,-9,-17,-29,-28,-16,-9,-9,-13,-1,-11,-14,-14,-14,-21,-14,-20,-14,-14,-14,-14,-14,-14,-14,-17,-24,-21,-9,-6,-6,-6,-13,-14,-14,-12,-14,-20,-14,-15,-28,-23,-14,-19,-7,-2,-1,1,6,1,-1,-1,-1,-1,-1,-33,-76,-77,-76,-76,-62,-9,-18,-3,12,-3,-7,-9,-15,-11,-10,-15,-5,-5,-5,-13,-4,-1,-1,6,0,-1,8,-3,-1,-11,-24,2,4,-6,-10,-4,-21,-13,-2,-16,-2,-14,-22,6,18,0,0,-33,-2,-13,10,-9,6,-8,-13,6,-15,-6,-2,-11,-25,-13,-61,-8,-5,-15,-14,-26,-10,-4,-14,-13,-36,9,1,15,5,5,2,2,-9,2,1,2,2,1,41,23,2,21,14,12,28,10,12,11,2,17,6,6,-4,-3,-5,-11,-14,-14,-10,-11,-82,-29,-1,-35,-72,-49,-7,-2,-5,-5,-15,-2,0,30,30,42,0,0,0,0,0,2,7,105,106,-14,-11,-9,-11,-6,-7,-2,0,0,1,-9,-19,-20,19,20,25,30,33,30,20,24,25,27,31,32,37,36,31,25,30,16,31,30,24,21,20,5,-1,-1,-6,-6,-6,-6,-6,-6,-6,1,-5,0,6,6,11,21,6,6,6,6,6,3,0,2,2,-17,-36,-32,-33,-28,0,-11,-15,-31,1,-1,-2,-39,-25,-14,-43,-86,-95,11,10,6,-2,-2,-2,-5,-2,-24,-18,-28,-32,4,-17,-23
Nuclear,2271,2271,2271,2270,2271,2271,2270,2271,2270,2271,2270,2271,2272,2269,2270,2269,2271,2270,2271,2271,2270,2271,2270,2271,2271,2271,2270,2270,2270,2271,2270,2271,2270,2271,2271,2270,2269,2269,2270,2269,2269,2269,2269,2270,2269,2269,2270,2270,2269,2269,2270,2269,2268,2270,2269,2270,2269,2269,2270,2269,2271,2271,2270,2271,2270,2270,2271,2271,2271,2271,2272,2271,2272,2271,2272,2270,2270,2270,2270,2270,2270,2270,2271,2270,2270,2269,2270,2269,2268,2270,2270,2269,2269,2269,2270,2269,2270,2270,2270,2270,2269,2270,2271,2269,2271,2269,2270,2269,2269,2270,2269,2268,2269,2268,2268,2268,2267,2268,2267,2267,2267,2267,2268,2268,2268,2267,2268,2267,2268,2267,2268,2268,2267,2268,2267,2267,2268,2267,2267,2266,2267,2268,2267,2267,2268,2267,2267,2268,2267,2268,2268,2267,2267,2267,2267,2267,2267,2267,2267,2266,2268,2267,2267,2267,2267,2267,2267,2267,2266,2267,2266,2266,2267,2267,2267,2266,2267,2267,2268,2268,2268,2268,2267,2268,2268,2268,2268,2268,2268,2268,2268,2268,2270,2268,2269,2268,2268,2269,2268,2269,2269,2269,2269,2269,2270,2269,2270,2270,2270,2270,2270,2270,2270,2270,2270,2271,2271,2271,2271,2270,2270,2269,2270,2270,2269,2269,2270,2269,2271,2269,2269,2269,2269,2269,2270,2269,2271,2269,2269,2270,2270,2270,2268,2270,2271,2269,2271,2270,2271,2270,2271,2270,2271,2270,2270,2271,2270,2271,2270,2271,2272,2272,2271,2271,2271,2270,2269,2270,2270,2269,2270,2270,2270,2270,2271,2270,2269,2269,2269,2269,2269,2269,2269,2269,2268,2269,2270,2269
Coal,10,10,11,11,10,10,9,10,9,9,10,10,10,10,10,10,10,10,11,10,9,9,9,10,10,10,10,10,11,11,11,11,11,11,12,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,12,12,12,12,12,12,12,11,11,10,9,9,9,9,9,9,9,10,9,10,10,9,8,9,10,10,10,11,9,10,10,10,9,7,7,8,9,8,6,6,9,9,10,10,9,8,8,8,9,9,9,8,8,9,9,10,10,9,8,9,10,9,9,9,9,9,9,9,10,10,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,7,7,8,8,7,8,7,6,7,7,7,7,8,8,8,8,7,7,7,6,6,7,7,6,6,6,6,5,6,5,5,5,5,5,5,5,6,6,5,5,5,4,4,4,5,4,5,5,5,5,5,5,4,3,3,3,3,4,4,5,4,4,4,4,4,4,3,3,3,2,2,2,3,2,3,4,4,4,4,3,3,4,4,2,2,2,2,2,3,2,3,3,2,4,8,7,7,11,8,1,1,-3,-2,-1,2,3,8,10,10,11,11,10,13,12,11,12,11,10,9,10,11,11,11,11,10,11,11,14,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
