hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1625,0.262996061,0,0,0,0.10766123,0,0,0,0,0,0,0,0,0,0,0.235422942
1626,0.262459119,0,0,0,0.106022414,0,0,0,0,0,0.013162112,0,0,0.04142479,0,0.276645513
1627,0.279318318,0.030829371,0,0,0.127872314,0,0,0,0,0,0.043639353,0.007296376,0,0.221838916,0,0.312333413
1628,0.300845776,0.123317485,0,0,0.185642981,0,0,0,0,0,0.064610115,0.036249965,0,0.258621274,0,0.33428294
1629,0.324384276,0.123317485,0,0,0.263379162,0.003532455,0,0,0,0,0.108383529,0.172824514,0,0.284195713,0,0.360187966
1630,0.351766961,0.162925121,0.023275366,0,0.287718872,0.03302604,0,0,0,0,0.117840915,0.251678926,0.025952473,0.335026213,0,0.398508928
1631,0.392806167,0.301045032,0.067264461,0.034824903,0.24306088,0.081085132,0,0,0,0.099805545,0.126044303,0.309149038,0.207513358,0.380281507,0,0.432147311
1632,0.439597392,0.516415802,0.120080139,0.085926571,0.233122777,0.134794123,0.044780625,0.134776713,0,0.18774992,0.16744455,0.36422082,0.275905279,0.431168289,0,0.450172116
1633,0.48189854,0.62641772,0.16401069,0.124928895,0.260973742,0.182472472,0.110320823,0.233703833,0.013516842,0.240723129,0.226362821,0.410631456,0.337685376,0.581708445,0,0.454406806
1634,0.502181737,0.719393368,0.191898146,0.15950408,0.345560679,0.215815152,0.143711271,0.287294455,0.066918792,0.278026249,0.353921565,0.446659075,0.3970205,0.655214879,0.025370815,0.457084479
1635,0.502641817,0.774454021,0.213217817,0.199271252,0.431100078,0.233443331,0.16998751,0.331219728,0.131622328,0.326052947,0.380068185,0.478511579,0.449439852,0.727370163,0.076366178,0.467602431
1636,0.517745715,0.811560137,0.228493054,0.227336452,0.481961146,0.238875201,0.196573976,0.388161393,0.260137236,0.348570691,0.407270863,0.584242545,0.808274252,0.905660376,0.14802167,0.475978067
1637,0.524746877,0.496917236,0.233192714,0.255102235,0.484006889,0.243641533,0.203981199,0.421386214,0.327198882,0.348162529,0.427251658,0.521724783,0.864679423,1.010311891,0.202512612,0.481384547
1638,0.521941936,0.489068183,0.225458941,0.260073789,0.465023107,0.243074831,0.209709551,0.431418656,0.361250635,0.347574662,0.415885187,0.51608581,0.889862649,0.973040663,0.319934127,0.481620247
1639,0.520848199,0.471653476,0.209749178,0.341636418,0.401876873,0.229641824,0.173418839,0.347260123,0.344710179,0.346358787,0.417003196,0.493958575,0.835809543,0.75081978,0.17531029,0.455807956
1640,0.515130725,0.421706746,0.193019534,0.172249141,0.181993086,0.199964919,0.068723578,0.143988417,0.139219515,0.245163838,0.317265711,0.412170969,0.572717488,0.420059618,0.011951469,0.391959041
1641,0.515720893,0.342691696,0.209108751,0.008007711,0.032910463,0.192644316,0.067523075,0.006726273,0,0.153305697,0.144598517,0.35040422,0.289551353,0.248930879,0,0.383635463
1642,0.483457992,0.268811979,0.23921985,0,0,0.166897532,0,0,0,0.030992525,0.146076153,0.233406829,0.183656512,0.053586951,0,0.362925358
1643,0.467155278,0.234918749,0.213662972,0,0,0.090262139,0,0,0,0.003882087,0.215874232,0.13756677,0.041167226,0.004513053,0,0.336067774
1644,0.462736491,0.167499394,0.158811165,0,0,0.014093819,0,0,0,0,0.168937406,0.056497046,0.002105984,0,0,0.312030804
1645,0.447452452,0.096813411,0.122173581,0,0,0,0,0,0,0,0.015806692,0.002150926,0,0,0,0.295716118
1646,0.436503692,0.068594365,0.088209428,0,0,0,0,0,0,0,0.016068017,0,0,0,0,0.278669987
1647,0.418716783,0.051431071,0.059773636,0,0,0,0,0,0,0,0.013823368,0,0,0,0,0.279813532
1648,0.384502846,0.043736309,0.031922865,0,0,0,0,0,0,0,0,0,0,0,0,0.292043592
1649,0.36447779,0.043115172,0.031875533,0,0,0,0,0,0,0,0,0,0,0,0,0.307295201
1650,0.407284965,0.053047114,0.058781954,0,0,0,0,0,0,0,0.150038167,0,0,0,0,0.346407327
1651,0.397749929,0.067113685,0.077928259,0,0,0,0,0,0,0,0.279815578,0,0,0,0,0.379120825
1652,0.383652417,0.067919343,0.093688923,0,0,0,0,0,0,0,0.30588791,0,0,0.030829371,0,0.40090801
1653,0.377393256,0.066877099,0.109850161,0,0,0.001092728,0,0,0,0.008388375,0.303537154,0.01019981,0.030829371,0.132298831,0,0.426139777
1654,0.378642932,0.093367137,0.151653443,0,0.040399823,0.034275567,0,0,0,0.033987659,0.343271568,0.031414049,0.123317485,0.183491243,0,0.461320659
1655,0.400119675,0.140909345,0.193462046,0,0.110567247,0.094179347,0,0,0,0.067703246,0.418666161,0.078432483,0.175466592,0.24561379,0,0.520005172
1656,0.432148188,0.177134613,0.221455246,0.013915599,0.273102522,0.15024808,0.012481342,0.025434752,0,0.113643348,0.512307771,0.132049944,0.272014847,0.303412727,0,0.585855965
1657,0.465321856,0.208428739,0.273023999,0.071028922,0.31581244,0.2010299,0.048541515,0.077060773,0.04575808,0.15798882,0.678672777,0.182079805,0.333546876,0.395051559,0.012277977,0.649054383
1658,0.479511549,0.243471711,0.32796514,0.141340313,0.359140969,0.242969003,0.099158333,0.127720484,0.113091347,0.197469391,0.757133371,0.218149458,0.380021503,0.603791192,0.07657086,0.713193733
1659,0.493512299,0.360504891,0.411488331,0.298157843,0.386621611,0.357718213,0.161513384,0.177134892,0.159734902,0.232394281,0.766893924,0.244658034,0.418323692,0.704483159,0.153670385,0.796435394
1660,0.500541377,0.390855095,0.468684949,0.371109575,0.419566971,0.388317147,0.217973141,0.208741843,0.314998598,0.341216882,0.732647273,0.266247134,0.448376825,0.83337082,0.196486619,0.851221507
1661,0.501027521,0.403978358,0.479117712,0.418072296,0.414685838,0.400995975,0.244807461,0.288917483,0.36335415,0.351271257,0.737500384,0.274227182,0.465748183,0.991583545,0.271540769,0.916699983
1662,0.495253188,0.400712818,0.459479213,0.425352868,0.389399534,0.398537125,0.254094311,0.348894004,0.380790484,0.350399221,0.838079808,0.267858866,0.468907109,0.991973823,0.271873462,0.93156633
1663,0.472523439,0.366432549,0.432122777,0.364406091,0.342970982,0.34056565,0.18754958,0.215356617,0.363876273,0.263749902,0.83373292,0.252985809,0.425786251,0.717362546,0.146078144,0.917867503
1664,0.3985052,0.244265709,0.337146275,0.085526526,0.141941711,0.14954907,0.128680728,0.021367706,0.291705562,0.191505617,0.735046526,0.208791551,0.299603793,0.45824696,0.010180961,0.714795236
1665,0.285606258,0.21247403,0.252229798,0.003587682,0.01449243,0.010448508,0.052466768,0,0.170695346,0.15544516,0.500659378,0.164001939,0.082706398,0.275817951,0,0.623270968
1666,0.18322629,0.21176173,0.065780673,0,0,0,0.005260759,0,0.024120487,0.048257167,0.452219698,0.102429739,0.006750291,0.101596626,0,0.515580987
1667,0.114779353,0.189460599,0.018834258,0,0,0,0.000317727,0,0,0.001623557,0.287664099,0.056806886,0,0.00913119,0,0.412656811
1668,0.031763223,0.167420538,0.002007324,0,0,0,0,0,0,0,0.116737861,0.027980707,0,0,0,0.214334904
1669,4.61E-06,0.153608336,0,0,0,0,0,0,0,0,0.044904551,0.005459407,0,0,0,0.086162738
1670,0,0.151549852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013897548
1671,0,0.147702455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,0,0.147361756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,0,0.153932908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092488114
1674,0,0.140598928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148347042
1675,0.128249257,0.121182139,0,0,0,0,0,0,0,0,0.092488114,0.005862935,0,0,0,0.248712427
1676,0.175969657,0.153701777,0,0,0,0,0,0,0,0,0.125206871,0.020324273,0,0,0,0.301940093
1677,0.302607189,0.160394509,0,0,0,0,0,0,0,0,0.200351239,0.02859108,0,0,0,0.374800379
1678,0.479307945,0.14656273,0.003548979,0,0.003724046,0,0,0,0,0,0.35828773,0.047493789,0,0.026915557,0,0.445635355
1679,0.572461222,0.177397433,0.055494135,0.013510378,0.033213289,0,0,0,0,0,0.453534735,0.082623783,0,0.11585285,0,0.514976062
1680,0.682391441,0.21524337,0.133869453,0.131824455,0.084798416,0.042875175,0.012376329,0.009138631,0,0.027209205,0.567928219,0.12192844,0.002571516,0.173415869,0.008728262,0.516057721
1681,0.789903,0.249336245,0.19444215,0.261804724,0.137944371,0.108218742,0.065468557,0.053619239,0.015192586,0.089156602,0.673488435,0.160161911,0.060206947,0.216943631,0.064660081,0.473179374
1682,0.857686407,0.279479243,0.229133625,0.312398736,0.177224026,0.15470127,0.128926435,0.107705355,0.075688703,0.228722064,0.75498459,0.18625071,0.134214703,0.255888957,0.126568182,0.474796014
1683,0.868516563,0.35481496,0.246287552,0.340934962,0.209863888,0.192222055,0.186010602,0.155522955,0.135153799,0.305134192,0.848114213,0.208197928,0.167983761,0.239055561,0.182222131,0.507121737
1684,1.053353737,0.365246004,0.246168952,0.363449584,0.251834136,0.217703173,0.221369412,0.267519924,0.283844973,0.324563042,0.979638216,0.234662683,0.190241516,0.266090093,0.245409107,0.546263279
1685,1.098126542,0.384250994,0.253501769,0.390356513,0.266862875,0.235233946,0.218261998,0.343907471,0.322137954,0.339275831,1.030573233,0.24595115,0.205364576,0.273521856,0.262355913,0.709223256
1686,1.085920966,0.442359883,0.257376333,0.404325141,0.254621427,0.241439932,0.206737624,0.356665741,0.344773175,0.348446524,1.003822309,0.242131752,0.207602148,0.281911112,0.245333179,0.887271395
1687,0.995783968,0.406463374,0.271774739,0.397209164,0.204767147,0.230435256,0.162216617,0.28175041,0.308871688,0.336898672,0.764140423,0.226631406,0.195903878,0.245890898,0.124631084,0.964647571
1688,0.718448197,0.350439924,0.25297775,0.234851727,0.126668915,0.1905262,0.032794596,0.056018168,0.09706851,0.281269909,0.490237526,0.183567605,0.165742685,0.079769739,0.00578529,1.065842073
1689,0.32095612,0.181668485,0.234443675,0.070609552,0.020166575,0.157226344,0,4.87E-06,0.000194256,0.191784025,0.371265219,0.159610196,0.149790439,0.020846308,0,1.247949326
1690,0.193276411,0.034765017,0.236462181,0.03162231,0,0.112954679,0,0,0,0.155912898,0.214219408,0.135572305,0.119671026,0.001579829,0,1.379478482
1691,0.060044644,0,0.210951038,0,0,0.066908081,0,0,0,0.110198831,0.088291309,0.119380234,0.08147895,0,0,1.360209522
1692,0.02317895,0,0.173071897,0,0,0.028996772,0,0,0,0.018777983,0.01168199,0.111908807,0.047403163,0,0,1.260032633
1693,0,0,0.153157516,0,0,0.001830328,0,0,0,0,0,0.122746825,0.017910511,0,0,1.159458078
1694,0,0.030829371,0.146354442,0,0,0,0,0,0,0,0,0.126925524,0.001262908,0,0,1.118164495
1695,0,0.123317485,0.151311736,0,0,0,0,0,0,0,0,0.130108769,0,0,0,1.12142809
1696,0,0.128575563,0.164423889,0,0,0,0,0,0,0,0,0.161820089,0,0,0,1.133285378
1697,0,0.14440409,0.166406239,0,0,0,0,0,0,0,0,0.177202611,0.001214837,0,0,1.124304429
1698,0,0.189790715,0.156374065,0,0,0,0,0,0,0,0,0.173891773,0.002507377,0,0,1.080753732
1699,0.092488114,0.273958786,0.138319239,0,0,0,0,0,0,0,0,0.174325132,0.002217823,0,0,1.037516865
1700,0.138977616,0.318949413,0.153546011,0,0.123317485,0,0,0,0,0,0,0.245964822,0.011781699,0.01982492,0,1.040158384
1701,0.21190002,0.332164623,0.190997388,0,0.132635674,0,0,0,0,0.000746131,0.092488114,0.325177262,0.026399787,0.174477261,0,1.057632154
1702,0.401850816,0.350594973,0.234806031,0.092488114,0.174635557,0.013134102,0,0,0,0.026084373,0.162430077,0.365453516,0.051853614,0.29434973,0,1.114554193
1703,0.558815653,0.389686027,0.262668492,0.170405202,0.230234634,0.045960971,0,0,0,0.078309497,0.251988264,0.403415017,0.090371095,0.335373476,0,1.217956915
1704,0.691927465,0.438715845,0.26599124,0.277458383,0.283467381,0.095636157,0.015791004,0.003055134,0,0.113018202,0.316283364,0.423652219,0.12837206,0.378093132,0,1.293447717
1705,0.817008436,0.48912325,0.2667548,0.460296897,0.330791026,0.157220593,0.085664962,0.061797082,0,0.155026945,0.379424029,0.430933021,0.19826558,0.435078657,0.046869227,1.345213107
1706,0.892223683,0.513272026,0.278166042,0.469304333,0.360993703,0.205306805,0.203764857,0.206272687,0.038271162,0.191133966,0.485424136,0.431196799,0.217938935,0.477228734,0.122887213,1.365823131
1707,0.848405456,0.851391955,0.292815169,0.41310658,0.388957109,0.24997408,0.30125544,0.281974177,0.147110295,0.225198815,0.606957172,0.432809182,0.221278737,0.505013815,0.295873027,1.37925085
1708,0.865207986,0.900415702,0.305367203,0.575091985,0.446498516,0.318019676,0.337793152,0.324697141,0.274128398,0.346072723,0.664060823,0.435887515,0.275966248,0.520365618,0.341907323,1.384862097
1709,1.010818352,0.925425579,0.356774927,0.600249087,0.738471062,0.394544869,0.349228906,0.372065409,0.317866004,0.360394648,0.691701728,0.448154879,0.372167119,0.518158075,0.374936894,1.37318115
1710,1.094517152,1.030741176,0.399615025,0.728292787,0.748067768,0.398485421,0.372977405,0.374197575,0.338777203,0.386662384,0.69921382,0.462872703,0.375999516,0.520392615,0.369546595,1.334368211
1711,0.968822081,0.875670738,0.419910614,0.667888256,0.484346218,0.341563747,0.295957565,0.278361738,0.305186528,0.339102878,0.583153599,0.449929092,0.394653263,0.491620021,0.19203093,1.199353905
1712,0.623880973,0.380034926,0.397758795,0.33726517,0.20738962,0.139589295,0.038107044,0.027432847,0.074764167,0.125503831,0.417686028,0.345895083,0.284863234,0.345934844,0.011133392,1.001543196
1713,0.25808411,0.229265034,0.37544801,0.153257711,0.069352816,0.057332945,0,0,0,5.70E-06,0.260297602,0.195018696,0.170485477,0.255426662,0,1.040593827
1714,0.060255281,0.025506277,0.384540572,0.007627006,0.00829431,0.006109076,0,0,0,0,0.084590755,0.026506429,0.069013775,0.192230041,0,1.052606718
1715,0.027100513,0,0.326289327,0,0,0,0,0,0,0,0.009229778,0,0.012268478,0.067520071,0,0.98909179
1716,0.002707169,0,0.191753407,0,0,0,0,0,0,0,0,0,0,0.015527105,0,0.909801121
1717,0,0,0.141269512,0,0,0,0,0,0,0,0,0,0,0,0,0.499084912
1718,0,0,0.131659935,0,0,0,0,0,0,0,0,0,0,0,0,0.477657624
1719,0,0,0.16055739,0,0,0,0,0,0,0,0,0,0,0,0,0.474127554
1720,0,0,0.264667728,0,0,0,0,0,0,0,0,0,0,0,0,0.474532438
1721,0,0,0.319496767,0,0,0,0,0,0,0,0,0,0,0,0,0.467746255
1722,0,0,0.305649168,0,0,0,0,0,0,0,0,0,0,0,0,0.452654054
