"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Rafael, CA"
"Location:","Lat, Lon: 37.97, -122.54"
"Lat (deg N):","37.97"
"Long (deg W):","122.54"
"Elev (m):","59.599998474121"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","12","11","795","90","12","1","718.584","35.07","2336.92","2249.101"
"1","12","12","814","89","13","1","747.489","37.259","2407.297","2316.661"
"1","12","13","819","79","13","0","705.153","41.99","2211.175","2128.276"
"1","12","14","564","108","13","0","497.105","35.179","1600.949","1539.836"
"1","12","15","624","62","12","0","386.699","29.111","1241.805","1191.897"
"1","12","16","353","34","10","0","154.597","17.877","480.765","450.637"
"1","12","17","0","0","9","1","0","9","0","0"
"1","12","18","0","0","9","1","0","9","0","0"
"1","12","19","0","0","8","1","0","8","0","0"
"1","12","20","0","0","8","1","0","8","0","0"
"1","12","21","0","0","8","2","0","8","0","0"
"1","12","22","0","0","8","2","0","8","0","0"
"1","12","23","0","0","7","2","0","7","0","0"
"1","13","0","0","0","7","2","0","7","0","0"
"1","13","1","0","0","7","2","0","7","0","0"
"1","13","2","0","0","7","2","0","7","0","0"
"1","13","3","0","0","7","2","0","7","0","0"
"1","13","4","0","0","7","1","0","7","0","0"
"1","13","5","0","0","6","1","0","6","0","0"
"1","13","6","0","0","6","1","0","6","0","0"
"1","13","7","0","0","7","1","0","7","0","0"
"1","13","8","4","60","8","1","61.957","7.424","229.862","205.075"
"1","13","9","400","106","10","1","351.046","19.373","1207.077","1158.189"
"1","13","10","504","136","12","1","510.402","27.704","1713.682","1648.805"
"1","13","11","394","190","13","1","519.254","29.676","1737.406","1671.722"
"1","13","12","406","196","14","2","554.052","28.741","1863.708","1793.638"
"1","13","13","333","193","14","2","469.63","26.646","1593.444","1532.578"
"1","13","14","393","141","13","2","423.779","24.177","1443.422","1387.371"
"1","13","15","0","86","12","2","85.098","13.848","307.795","281.411"
"1","13","16","136","40","12","2","91.9","12.816","307.152","280.782"
"1","13","17","0","0","11","2","0","11","0","0"
"1","13","18","0","0","11","2","0","11","0","0"
"1","13","19","0","0","11","2","0","11","0","0"
"1","13","20","0","0","11","2","0","11","0","0"
"1","13","21","0","0","11","1","0","11","0","0"
"1","13","22","0","0","11","1","0","11","0","0"
"1","13","23","0","0","10","1","0","10","0","0"
"1","14","0","0","0","9","2","0","9","0","0"
"1","14","1","0","0","8","1","0","8","0","0"
"1","14","2","0","0","7","1","0","7","0","0"
