"PVWatts: Hourly PV Performance Data"
"Requested Location:","Oceanside, CA"
"Location:","Lat, Lon: 33.21, -117.38"
"Lat (deg N):","33.21"
"Long (deg W):","117.38"
"Elev (m):","28.227272033691"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.164"
"Capacity Factor (%)","18.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","17","6","457","77","12","3","174.456","14.544","526.393","495.23"
"4","17","7","7","154","12","4","150.251","14.134","541.919","510.401"
"4","17","8","169","291","13","4","403.799","20.699","1408.99","1354.015"
"4","17","9","15","261","14","5","264.451","18.5","936.478","895.153"
"4","17","10","12","253","13","5","255.745","17.088","911.61","870.945"
"4","17","11","5","173","13","5","171.283","15.415","615.184","581.954"
"4","17","12","12","259","13","5","262.314","17.063","935.149","893.859"
"4","17","13","13","262","13","5","264.965","17.266","943.69","902.172"
"4","17","14","82","335","12","6","395.688","18.103","1402.51","1347.737"
"4","17","15","774","112","12","6","578.816","21.501","1974.171","1900.145"
"4","17","16","658","88","11","6","334.356","16.424","1090.411","1044.867"
"4","17","17","391","54","11","6","100.648","11.971","281.516","255.678"
"4","17","18","0","0","11","5","0","11","0","0"
"4","17","19","0","0","10","5","0","10","0","0"
"4","17","20","0","0","10","5","0","10","0","0"
"4","17","21","0","0","10","5","0","10","0","0"
"4","17","22","0","0","10","4","0","10","0","0"
"4","17","23","0","0","11","4","0","11","0","0"
"4","18","0","0","0","11","3","0","11","0","0"
"4","18","1","0","0","11","3","0","11","0","0"
"4","18","2","0","0","11","3","0","11","0","0"
"4","18","3","0","0","10","2","0","10","0","0"
"4","18","4","0","0","10","2","0","10","0","0"
"4","18","5","40","15","10","2","13.377","8.26","49.592","28.281"
"4","18","6","436","83","11","2","176.466","13.9","540.116","508.639"
"4","18","7","652","118","12","2","421.595","22.15","1393.964","1339.456"
"4","18","8","764","139","14","1","660.336","34.408","2140.364","2060.17"
"4","18","9","836","147","15","1","859.411","42.053","2709.35","2606.098"
"4","18","10","882","147","16","2","994.037","42.817","3129.071","3006.882"
"4","18","11","898","148","17","2","1057.42","45.691","3280.699","3151.265"
"4","18","12","894","148","17","3","1042.325","42.316","3290.522","3160.613"
"4","18","13","873","144","17","4","956.472","38.244","3079.92","2960.033"
"4","18","14","816","143","16","4","790.079","33.62","2591.701","2493.464"
"4","18","15","729","132","15","3","572.732","29.052","1887.405","1816.496"
"4","18","16","596","105","14","3","328.244","21.749","1052.539","1008.053"
"4","18","17","312","63","13","3","98.152","14.536","286.358","260.42"
"4","18","18","0","0","11","2","0","11","0","0"
"4","18","19","0","0","11","2","0","11","0","0"
"4","18","20","0","0","11","3","0","11","0","0"
"4","18","21","0","0","11","3","0","11","0","0"
"4","18","22","0","0","11","3","0","11","0","0"
"4","18","23","0","0","11","3","0","11","0","0"
"4","19","0","0","0","11","3","0","11","0","0"
"4","19","1","0","0","11","3","0","11","0","0"
"4","19","2","0","0","10","3","0","10","0","0"
"4","19","3","0","0","10","3","0","10","0","0"
"4","19","4","0","0","10","3","0","10","0","0"
"4","19","5","42","16","10","3","14.224","8.52","52.67","31.302"
"4","19","6","459","80","11","2","179.454","13.986","545.762","514.155"
"4","19","7","692","106","13","2","428.859","23.344","1407.384","1352.459"
"4","19","8","801","122","14","2","667.646","31.394","2195.299","2113.01"
"4","19","9","861","133","15","3","866.43","35.52","2822.557","2714.359"
"4","19","10","911","128","16","3","1002.642","40.032","3201.233","3075.623"
"4","19","11","924","129","17","3","1064.255","42.678","3353.697","3220.7"
"4","19","12","922","127","17","4","1048.576","40.197","3346.129","3213.503"
"4","19","13","895","127","17","4","953.16","38.187","3070.046","2950.619"
"4","19","14","856","119","16","4","796.12","33.74","2609.392","2510.409"
"4","19","15","786","107","16","4","580.395","28.843","1911.737","1839.961"
"4","19","16","676","83","15","4","335.769","22.119","1064.547","1019.727"
"4","19","17","366","50","14","4","93.628","15.25","257.463","232.117"
"4","19","18","0","0","12","4","0","12","0","0"
"4","19","19","0","0","12","4","0","12","0","0"
"4","19","20","0","0","12","4","0","12","0","0"
"4","19","21","0","0","11","3","0","11","0","0"
"4","19","22","0","0","11","3","0","11","0","0"
"4","19","23","0","0","11","3","0","11","0","0"
"4","20","0","0","0","11","3","0","11","0","0"
"4","20","1","0","0","11","3","0","11","0","0"
"4","20","2","0","0","11","3","0","11","0","0"
