"PVWatts: Hourly PV Performance Data"
"Requested Location:","Merced, CA"
"Location:","Lat, Lon: 37.29, -120.5"
"Lat (deg N):","37.29"
"Long (deg W):","120.5"
"Elev (m):","50.150001525879"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.154"
"Capacity Factor (%)","18.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","30","11","924","110","37","2","1029.84","63.875","723.122","695.294"
"6","30","12","924","111","38","2","1035.953","65.158","722.068","694.287"
"6","30","13","897","119","39","2","968.892","64.588","677.258","651.449"
"6","30","14","873","114","39","2","845.002","61.54","599.488","576.924"
"6","30","15","828","106","39","3","668.417","55.006","486.557","468.304"
"6","30","16","555","147","32","4","410.764","40.94","313.121","300.565"
"6","30","17","400","109","29","4","203.651","33.022","148.847","140.656"
"6","30","18","450","39","26","3","41.842","26.088","27.514","21.903"
"6","30","19","0","0","23","3","0","23","0","0"
"6","30","20","0","0","21","3","0","21","0","0"
"6","30","21","0","0","19","3","0","19","0","0"
"6","30","22","0","0","17","2","0","17","0","0"
"6","30","23","0","0","16","2","0","16","0","0"
"7","1","0","0","0","15","2","0","15","0","0"
"7","1","1","0","0","14","2","0","14","0","0"
"7","1","2","0","0","14","2","0","14","0","0"
"7","1","3","0","0","13","2","0","13","0","0"
"7","1","4","0","0","13","2","0","13","0","0"
"7","1","5","0","35","15","2","32.717","13.914","29.575","23.925"
"7","1","6","369","99","18","2","168.983","20.852","127.803","120.099"
"7","1","7","423","170","21","2","349.563","29.176","281.801","270.155"
"7","1","8","589","189","24","3","568.638","36.76","455.036","437.901"
"7","1","9","941","88","27","3","850.285","46.578","653.624","628.825"
"7","1","10","941","109","30","3","984.719","53.068","733.932","705.616"
"7","1","11","960","107","32","3","1062.506","56.966","775.699","745.46"
"7","1","12","967","104","33","3","1071.951","58.295","776.865","746.571"
"7","1","13","961","99","34","3","1009.391","57.941","732.639","704.382"
"7","1","14","942","93","35","3","881.689","56.036","644.996","620.56"
"7","1","15","907","85","34","3","699.805","50.817","520.77","501.26"
"7","1","16","856","71","33","4","481.55","43.479","357.506","343.598"
"7","1","17","753","57","30","4","247.695","35.118","166.334","157.726"
"7","1","18","538","36","27","3","43.697","27.271","27.223","21.618"
"7","1","19","0","0","24","3","0","24","0","0"
"7","1","20","0","0","21","2","0","21","0","0"
"7","1","21","0","0","19","2","0","19","0","0"
"7","1","22","0","0","18","2","0","18","0","0"
"7","1","23","0","0","17","1","0","17","0","0"
"7","2","0","0","0","16","1","0","16","0","0"
"7","2","1","0","0","15","1","0","15","0","0"
"7","2","2","0","0","15","1","0","15","0","0"
"7","2","3","0","0","14","1","0","14","0","0"
"7","2","4","0","0","14","1","0","14","0","0"
"7","2","5","456","31","17","2","25.354","15.76","22.73","17.21"
"7","2","6","711","54","20","2","201.239","23.734","135.459","127.58"
"7","2","7","835","66","24","2","431.254","34.417","329.717","316.664"
"7","2","8","897","76","27","3","651.622","41.815","505.891","486.933"
"7","2","9","933","84","30","3","839.387","49.454","635.515","611.475"
"7","2","10","945","97","33","3","976.122","55.768","716.882","689.333"
"7","2","11","954","100","35","3","1049.548","59.568","755.213","725.926"
"7","2","12","953","103","36","3","1057.233","60.85","755.292","726.001"
"7","2","13","933","108","36","4","992.487","57.479","722.231","694.442"
"7","2","14","907","105","36","4","865.156","54.823","637.174","613.065"
"7","2","15","866","98","35","4","685.715","49.98","512.785","493.573"
"7","2","16","814","81","34","4","471.362","44.247","349.162","335.514"
"7","2","17","702","65","32","3","242.718","37.593","162.735","154.214"
"7","2","18","475","41","29","3","44.654","29.339","28.832","23.196"
"7","2","19","0","0","26","3","0","26","0","0"
"7","2","20","0","0","24","2","0","24","0","0"
"7","2","21","0","0","22","2","0","22","0","0"
"7","2","22","0","0","20","2","0","20","0","0"
"7","2","23","0","0","19","2","0","19","0","0"
"7","3","0","0","0","18","2","0","18","0","0"
"7","3","1","0","0","18","1","0","18","0","0"
"7","3","2","0","0","17","1","0","17","0","0"
"7","3","3","0","0","17","2","0","17","0","0"
"7","3","4","0","0","17","2","0","17","0","0"
"7","3","5","460","30","19","2","24.43","17.79","21.701","16.2"
"7","3","6","720","52","22","2","200.469","25.745","133.01","125.188"
"7","3","7","842","64","25","3","431.597","34.24","330.002","316.94"
"7","3","8","907","74","28","3","655.393","42.891","505.936","486.976"
"7","3","9","945","81","31","4","845.596","48.891","642.106","617.791"
"7","3","10","946","100","33","4","979.948","53.917","727.008","699.005"
"7","3","11","959","102","35","4","1056.589","57.64","768.506","738.603"
"7","3","12","960","102","36","4","1063.44","58.885","768.165","738.278"
"7","3","13","957","96","37","4","1003.326","58.684","725.237","697.313"
"7","3","14","936","92","38","4","876.592","57.043","637.736","613.603"
"7","3","15","898","85","37","4","694.688","52.173","513.281","494.049"
"7","3","16","838","75","36","4","477.778","46.41","349.694","336.029"
"7","3","17","725","61","34","3","245.035","39.698","161.813","153.315"
"7","3","18","495","39","30","2","43.515","30.479","27.288","21.681"
"7","3","19","0","0","27","2","0","27","0","0"
"7","3","20","0","0","25","2","0","25","0","0"
"7","3","21","0","0","23","2","0","23","0","0"
"7","3","22","0","0","22","2","0","22","0","0"
"7","3","23","0","0","20","1","0","20","0","0"
"7","4","0","0","0","19","1","0","19","0","0"
"7","4","1","0","0","19","1","0","19","0","0"
"7","4","2","0","0","18","1","0","18","0","0"
"7","4","3","0","0","18","1","0","18","0","0"
"7","4","4","0","0","18","1","0","18","0","0"
"7","4","5","389","34","20","1","26.098","18.565","23.101","17.574"
"7","4","6","668","61","24","1","197.525","28.396","131.583","123.792"
"7","4","7","797","78","28","2","424.471","38.238","318.999","306.268"
"7","4","8","872","89","31","2","647.709","47.503","488.393","470.073"
"7","4","9","918","97","34","3","839.837","53.378","622.631","599.124"
"7","4","10","943","103","37","3","980.086","59.746","704.059","677.079"
"7","4","11","956","106","40","3","1057.741","64.597","739.631","711.057"
