"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Jose, CA"
"Location:","Lat, Lon: 37.33, -121.9"
"Lat (deg N):","37.33"
"Long (deg W):","121.9"
"Elev (m):","24.375"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","2","20","0","0","6","1","0","6","0","0"
"4","2","21","0","0","6","1","0","6","0","0"
"4","2","22","0","0","7","1","0","7","0","0"
"4","2","23","0","0","7","1","0","7","0","0"
"4","3","0","0","0","7","1","0","7","0","0"
"4","3","1","0","0","7","1","0","7","0","0"
"4","3","2","0","0","7","1","0","7","0","0"
"4","3","3","0","0","7","1","0","7","0","0"
"4","3","4","0","0","6","1","0","6","0","0"
"4","3","5","0","0","6","1","0","6","0","0"
"4","3","6","0","4","8","1","3.781","5.426","14.189","0"
"4","3","7","53","127","9","1","142.866","11.225","513.765","482.891"
"4","3","8","18","186","11","2","190.124","14.742","683.681","648.805"
"4","3","9","213","308","12","2","479.414","23.738","1653.118","1590.278"
"4","3","10","213","377","13","2","583.562","28.406","1972.55","1898.583"
"4","3","11","351","384","14","3","753.5","31.758","2507.131","2412.419"
"4","3","12","133","423","14","3","575.072","28.036","1948.148","1875.064"
"4","3","13","37","337","13","4","375.701","20.987","1315.475","1263.366"
"4","3","14","62","315","13","5","368.12","19.474","1297.235","1245.676"
"4","3","15","187","256","12","5","382.386","18.732","1344.32","1291.336"
"4","3","16","0","120","11","4","114.959","12.792","417.763","389.031"
"4","3","17","0","3","10","3","2.836","8.557","10.501","0"
"4","3","18","0","0","9","2","0","9","0","0"
"4","3","19","0","0","8","1","0","8","0","0"
"4","3","20","0","0","7","1","0","7","0","0"
"4","3","21","0","0","6","1","0","6","0","0"
"4","3","22","0","0","6","1","0","6","0","0"
"4","3","23","0","0","6","1","0","6","0","0"
"4","4","0","0","0","5","1","0","5","0","0"
"4","4","1","0","0","5","1","0","5","0","0"
"4","4","2","0","0","5","1","0","5","0","0"
"4","4","3","0","0","5","1","0","5","0","0"
"4","4","4","0","0","5","1","0","5","0","0"
"4","4","5","0","0","5","1","0","5","0","0"
"4","4","6","263","48","7","1","77.584","6.942","231.8","206.973"
"4","4","7","577","93","8","2","306.306","14.708","1007.731","964.48"
"4","4","8","689","132","10","2","544.916","23.9","1837.496","1768.349"
"4","4","9","745","163","11","1","752.34","34.773","2452.865","2360.38"
"4","4","10","732","210","12","1","894.788","40.624","2846.464","2737.206"
"4","4","11","811","187","13","1","999.958","45.018","3112.825","2991.399"
"4","4","12","866","156","14","2","1031.016","42.253","3255.757","3127.53"
"4","4","13","900","124","14","2","974.448","40.954","3095.939","2975.304"
"4","4","14","870","114","14","3","840.337","34.697","2746.36","2641.505"
"4","4","15","825","97","13","2","644.113","31.12","2114.439","2035.224"
"4","4","16","724","79","12","2","404.249","23.257","1312.362","1260.347"
"4","4","17","514","53","10","1","158.649","14.964","454.287","424.75"
"4","4","18","0","0","8","1","0","8","0","0"
"4","4","19","0","0","7","1","0","7","0","0"
"4","4","20","0","0","6","1","0","6","0","0"
"4","4","21","0","0","6","1","0","6","0","0"
"4","4","22","0","0","6","1","0","6","0","0"
"4","4","23","0","0","6","1","0","6","0","0"
"4","5","0","0","0","5","1","0","5","0","0"
"4","5","1","0","0","5","1","0","5","0","0"
"4","5","2","0","0","5","1","0","5","0","0"
