"PVWatts: Hourly PV Performance Data"
"Requested Location:","Red Bluff, CA"
"Location:","Lat, Lon: 40.17, -122.22"
"Lat (deg N):","40.17"
"Long (deg W):","122.22"
"Elev (m):","91.23999786377"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","17.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","20","1","0","0","22","0","0","22","0","0"
"7","20","2","0","0","21","0","0","21","0","0"
"7","20","3","0","0","20","0","0","20","0","0"
"7","20","4","0","0","20","0","0","20","0","0"
"7","20","5","236","28","23","1","22.004","21.557","19.212","13.757"
"7","20","6","546","67","27","2","160.91","29.791","106.004","98.787"
"7","20","7","701","91","30","1","376.992","40.605","278.156","266.613"
"7","20","8","790","107","33","0","598.005","55.39","431.27","414.954"
"7","20","9","844","117","36","0","787.956","65.091","546.706","526.215"
"7","20","10","884","120","37","0","936.417","71.093","629.723","605.924"
"7","20","11","901","123","38","1","1021.883","68.915","696.736","670.079"
"7","20","12","904","124","39","1","1039.503","70.572","701.836","674.955"
"7","20","13","888","126","40","1","985.641","70.207","666.738","641.38"
"7","20","14","866","120","39","1","869.847","66.127","601.589","578.939"
"7","20","15","825","111","38","2","701.179","56.91","506.742","487.752"
"7","20","16","755","98","37","2","489.968","50.355","356.052","342.19"
"7","20","17","636","80","35","1","265.817","43.769","181.079","172.111"
"7","20","18","410","51","31","0","70.377","34.513","42.959","37.05"
"7","20","19","0","0","28","0","0","28","0","0"
"7","20","20","0","0","27","0","0","27","0","0"
"7","20","21","0","0","26","0","0","26","0","0"
"7","20","22","0","0","25","0","0","25","0","0"
"7","20","23","0","0","24","0","0","24","0","0"
"7","21","0","0","0","23","0","0","23","0","0"
