"PVWatts: Hourly PV Performance Data"
"Requested Location:","Santa Barbara, CA"
"Location:","Lat, Lon: 34.41, -119.7"
"Lat (deg N):","34.41"
"Long (deg W):","119.7"
"Elev (m):","34.421051025391"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.160"
"Capacity Factor (%)","18.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","15","15","459","131","13","4","413.295","22.169","1407.316","1352.393"
"2","15","16","54","86","11","4","107.892","12.702","383.253","355.27"
"2","15","17","0","8","9","4","7.568","7.763","28.116","7.199"
"2","15","18","0","0","9","3","0","9","0","0"
"2","15","19","0","0","8","3","0","8","0","0"
"2","15","20","0","0","8","3","0","8","0","0"
"2","15","21","0","0","8","3","0","8","0","0"
"2","15","22","0","0","8","3","0","8","0","0"
"2","15","23","0","0","8","3","0","8","0","0"
"2","16","0","0","0","8","3","0","8","0","0"
"2","16","1","0","0","7","3","0","7","0","0"
"2","16","2","0","0","7","3","0","7","0","0"
"2","16","3","0","0","7","3","0","7","0","0"
"2","16","4","0","0","7","3","0","7","0","0"
"2","16","5","0","0","7","3","0","7","0","0"
"2","16","6","0","0","7","3","0","7","0","0"
"2","16","7","0","29","8","3","27.498","6.819","102.579","80.278"
"2","16","8","245","129","10","3","261.686","14.704","916.904","876.098"
"2","16","9","41","199","12","3","232.616","16.631","829.239","790.722"
"2","16","10","309","265","14","4","544.119","24.923","1866.516","1796.347"
"2","16","11","325","300","15","4","622.516","28.245","2105.114","2026.25"
"2","16","12","507","248","15","4","743.84","30.994","2482.281","2388.592"
"2","16","13","371","271","15","4","616.542","28.525","2080.667","2002.718"
"2","16","14","382","216","14","5","520.652","23.856","1789.529","1722.054"
"2","16","15","154","173","13","4","273.033","18.62","955.7","913.859"
"2","16","16","240","83","12","3","179.83","15.376","606.755","573.724"
"2","16","17","0","13","11","3","12.312","9.988","45.298","24.067"
"2","16","18","0","0","11","3","0","11","0","0"
"2","16","19","0","0","11","2","0","11","0","0"
"2","16","20","0","0","10","2","0","10","0","0"
"2","16","21","0","0","10","2","0","10","0","0"
"2","16","22","0","0","10","2","0","10","0","0"
"2","16","23","0","0","10","2","0","10","0","0"
"2","17","0","0","0","10","2","0","10","0","0"
"2","17","1","0","0","10","3","0","10","0","0"
"2","17","2","0","0","10","3","0","10","0","0"
"2","17","3","0","0","10","2","0","10","0","0"
"2","17","4","0","0","10","2","0","10","0","0"
"2","17","5","0","0","10","2","0","10","0","0"
"2","17","6","0","0","10","2","0","10","0","0"
"2","17","7","457","41","11","2","173.096","13.759","530.241","498.991"
"2","17","8","713","66","13","3","427.597","22.092","1417.281","1362.048"
"2","17","9","824","79","14","3","650.966","28.995","2164.177","2083.079"
"2","17","10","508","213","15","4","657.673","29.215","2208.951","2126.137"
"2","17","11","902","95","16","4","910.848","35.567","2970.5","2855.658"
"2","17","12","905","97","17","4","928.6","37.407","3001.79","2885.516"
"2","17","13","888","95","17","4","866.184","36.137","2814.023","2706.203"
"2","17","14","448","203","16","4","564.751","28.651","1896.965","1825.716"
"2","17","15","90","173","15","4","230.024","19.77","803.767","765.901"
"2","17","16","275","82","14","3","196.521","17.68","654.381","620.215"
"2","17","17","95","15","12","3","35.762","11.629","108.598","86.183"
"2","17","18","0","0","11","3","0","11","0","0"
"2","17","19","0","0","11","2","0","11","0","0"
"2","17","20","0","0","11","2","0","11","0","0"
"2","17","21","0","0","10","2","0","10","0","0"
"2","17","22","0","0","10","2","0","10","0","0"
"2","17","23","0","0","10","2","0","10","0","0"
"2","18","0","0","0","10","2","0","10","0","0"
"2","18","1","0","0","10","2","0","10","0","0"
"2","18","2","0","0","10","2","0","10","0","0"
"2","18","3","0","0","10","2","0","10","0","0"
"2","18","4","0","0","9","2","0","9","0","0"
"2","18","5","0","0","9","2","0","9","0","0"
"2","18","6","0","0","10","2","0","10","0","0"
"2","18","7","0","6","11","3","5.673","9.325","20.933","0.147"
"2","18","8","0","104","13","3","101.102","13.734","365.865","338.255"
"2","18","9","290","209","14","4","426.838","22.097","1475.875","1418.801"
"2","18","10","307","271","15","4","550.248","26.45","1874.298","1803.854"
"2","18","11","566","223","16","5","763.34","30.47","2553.26","2456.634"
"2","18","12","410","290","16","5","693.788","29.469","2332.741","2245.089"
"2","18","13","457","252","16","5","680.244","29.094","2289.23","2203.294"
"2","18","14","876","87","15","5","755.404","29.523","2520.591","2425.322"
"2","18","15","442","139","14","5","414.506","22.013","1414.687","1359.535"
"2","18","16","239","86","12","4","183.165","15.39","619.272","585.945"
"2","18","17","0","15","11","3","14.211","10.044","52.273","30.913"
"2","18","18","0","0","11","3","0","11","0","0"
"2","18","19","0","0","10","3","0","10","0","0"
"2","18","20","0","0","10","3","0","10","0","0"
"2","18","21","0","0","10","3","0","10","0","0"
"2","18","22","0","0","10","3","0","10","0","0"
"2","18","23","0","0","10","3","0","10","0","0"
"2","19","0","0","0","9","4","0","9","0","0"
"2","19","1","0","0","9","4","0","9","0","0"
"2","19","2","0","0","9","4","0","9","0","0"
"2","19","3","0","0","9","4","0","9","0","0"
"2","19","4","0","0","9","4","0","9","0","0"
"2","19","5","0","0","9","4","0","9","0","0"
"2","19","6","0","0","9","4","0","9","0","0"
"2","19","7","0","3","9","4","2.836","7.419","10.551","0"
"2","19","8","190","140","10","4","242.286","13.788","856.956","817.723"
"2","19","9","141","225","11","3","336.438","18.094","1188.399","1140.055"
"2","19","10","45","262","12","2","307.86","19.635","1084.157","1038.788"
"2","19","11","284","317","14","2","606.779","29.434","2040.604","1964.143"
"2","19","12","949","90","15","2","964.956","40.412","3072.808","2953.253"
