,cooling,base,SH,WH
0,0.0,0.5953431029676294,0.665692008,0.0
1,0.0,0.5469441383335314,0.879189784,0.0
2,0.0,0.5034014778041919,0.8725059000000001,0.0
3,0.0,0.4753767631998098,0.8679082229999999,0.0
4,0.0,0.4840282581362178,0.881316969,0.0
5,0.0,0.5164109822457308,0.883608488,0.0
6,0.0,0.5459688326518483,0.882336405,0.0
7,0.0,0.6216730223701414,0.877317992,0.0
8,0.0,0.7026235023257656,0.884247736,0.0
9,0.0,0.6357436400689409,0.8608549520000001,0.0
10,0.0,0.6856137737945243,0.813254307,0.206787
11,0.0,0.8148107256785134,0.463642582,0.315393
12,0.0,0.6707823098181387,0.400218106,0.32482300000000003
13,0.0,0.6377373716549783,0.204893086,0.31909499999999996
14,0.0,0.6163179755735172,0.025173993,0.339304
15,0.0,0.6948127739609335,0.043873552,0.361635
16,0.0,0.7782366322358256,0.15416956099999998,0.38085
17,0.0,0.8703395067871151,0.28507937699999997,0.309287
18,0.0,0.9207921149213518,0.301783079,0.0
19,0.0,0.8797752713617815,0.322877875,0.104425
20,0.0,0.822993962137961,0.339253256,0.332343
21,0.0,0.8355075996156741,0.379591069,0.362994
22,0.0,0.6939295629937795,0.422757929,0.388623
23,0.0,0.5980405244225206,0.447291454,0.035057
24,0.0,0.4854528046832283,0.46156491,0.0
25,0.0,0.44800376179325646,0.469005438,0.0
26,0.0,0.41888654715321527,0.47718031,0.0
27,0.0,0.41754995145607987,0.469046499,0.0
28,0.0,0.487298601525417,0.464901819,0.0
29,0.0,0.5152325200087167,0.471717892,0.0
30,0.0,0.6304835944490669,0.485710091,0.0
31,0.0,0.5896950847458299,0.48751740200000004,0.0
32,0.0,0.6203056956654384,0.49085959,0.195633
33,0.0,0.6432849715717738,0.478370086,0.302302
34,0.0,0.6482710009192124,0.48037206200000004,0.327433
35,0.0,0.6228919953999762,0.472232107,0.34876
36,0.0,0.5971360469273743,0.455158357,0.34976599999999997
37,0.0,0.5668772524624589,0.415018335,0.371775
38,0.0,0.6242911394706605,0.38690937700000005,0.39718400000000004
39,0.0,0.5552191838464281,0.396915326,0.02109
40,0.0,0.7406420817504655,0.39839497799999996,0.0
41,0.0,0.8202184068108879,0.372035416,0.0
42,0.0,0.9535835335314394,0.36502580799999995,0.0
43,0.0,0.9569173418043504,0.38483898200000005,0.0
44,0.0,0.8627687595150363,0.40346018100000003,0.0
