,cooling,base,SH,WH
0,0.0,0.00012437789879337762,0.0005526733487953079,0.0
1,0.0,0.00012079534552046858,0.0006128407988673339,0.0
2,0.0,0.00012405843253909604,0.0006407139322410164,0.0
3,0.0,0.0001220993638929755,0.0006746191703340672,0.0
4,0.0,0.00011883369195064876,0.0006859817308941818,0.0
5,0.0,0.00012125911138279582,0.0006763405638691614,0.0
6,0.0,0.00013148841781569854,0.0004480253208501893,0.0
7,0.0,0.00014769908743647199,0.00036406312975921214,0.0
8,0.0,0.000142436637361418,0.00035982845024571525,0.0
9,0.0,0.0001343817085784802,0.000341998083341989,0.0
10,0.0,0.0001407159899853062,0.0003213896105930761,0.00019480079172135646
11,0.0,0.00012886730439485048,0.0003038716122197826,0.0002971470611380838
12,0.0,0.0001289369453005947,0.0002876683187772833,0.00030595518306425083
13,0.0,0.0001338585117751759,0.0002769972694903375,0.00030020865718741765
14,0.0,0.00012151531802775718,0.0002725730600589888,0.00031910159132431164
15,0.0,0.00012491477304025142,0.00027075203521825466,0.0003398712317875825
16,0.0,0.00014440920633796103,0.00027109254550454763,0.0003581045268374948
17,0.0,0.00015055887447565198,0.0002571138861030165,0.00033845636746184703
18,0.0,0.00015771506157194319,0.00025528794087794894,0.0
19,0.0,0.0001809173436886763,0.00026602592574981505,9.845752191542503e-05
20,0.0,0.00018117553202745405,0.00028426763145407755,0.00031333519109909025
21,0.0,0.00014717632447416095,0.00032463760907077706,0.0003421264971308785
22,0.0,0.00014726846942878319,0.0003555655890033244,0.0003658990569958607
23,0.0,0.00011970420328266039,0.000372862229300923,5.78741025066043e-05
24,0.0,0.00011407150078995588,0.0003868913198659665,0.0
25,0.0,0.00011987450418874887,0.00040082447367000815,0.0
26,0.0,0.0001047464617619177,0.00041722696828375415,0.0
27,0.0,8.799873606721976e-05,0.0004276910712540823,0.0
28,0.0,9.187475429516106e-05,0.00044119816655810364,0.0
29,0.0,0.00011889831506262,0.00045356785806188185,0.0
30,0.0,0.00013351256573652308,0.000499816925106004,0.0
31,0.0,0.00014990083487360619,0.0004526651551878841,0.0
32,0.0,0.00012599743000641235,0.0003541061335753917,0.00018339859413175072
33,0.0,0.0001261079735416051,0.0002910097505196999,0.0002818144745553147
34,0.0,0.00011654253653621718,0.00025309283876611907,0.0003037567015734927
35,0.0,0.00012230554963381143,0.00020715637194797587,0.00032270358037029764
36,0.0,0.0001250819777246915,0.0001186049235103647,0.00032283702242376166
37,0.0,0.00010823178951697986,8.471210000519657e-05,0.0003402706115504322
38,0.0,0.00010490263885368264,6.285635017091547e-05,0.0003589903549370857
39,0.0,0.00011613109048888215,8.112020389672995e-05,0.00026879772275854863
40,0.0,0.00013257452966964898,0.00019309131971732344,0.0
41,0.0,0.00016548308216647215,0.0002546231560191563,0.0
42,0.0,0.0001802402455298456,0.00027204388741772033,0.0
43,0.0,0.00018154259130319082,0.00031938328483339153,0.0
44,0.0,0.00018084952743479133,0.0003899819933665122,0.0
45,0.0,0.00015759691531742204,0.00047494034946561576,0.0
46,0.0,0.00014688772525899772,0.00057978828995393,0.0
47,0.0,0.00012817074327450194,0.0006694367435194516,0.0
48,0.0,0.0001181777293506415,0.0006951626010354637,0.0
49,0.0,0.00010017753171892404,0.0007333343231121312,0.0
50,0.0,8.920133416707838e-05,0.0008161114099897372,0.0
51,0.0,8.750395111122058e-05,0.0009060452347429768,0.0
52,0.0,8.799128540253778e-05,0.0009708349598873486,0.0011356770507575413
53,0.0,0.00012509316260154782,0.0009828721719833706,0.0014139822832260152
54,0.0,0.0001319018536773896,0.0009971122150512829,0.0
55,0.0,0.00013415697220344814,0.0008193997331156347,0.0017369319269573103
56,0.0,0.00013448176036153804,0.0004566636747594109,0.0
57,0.0,0.00011820342654143323,0.0003704669044847668,0.0
58,0.0,0.0001162843481974395,0.00031242554604311265,0.0
59,0.0,0.00010489699559923724,0.0002724340960285774,0.0
60,0.0,0.00011184032888256918,0.0002297048574146385,0.0
61,0.0,9.376502280429205e-05,0.00019545882256188763,0.0
62,0.0,9.103007706364185e-05,0.00017263609247541962,0.0
63,0.0,0.00010856189069825581,0.00018532458150585964,0.0
64,0.0,0.00012388714723148779,0.00025089291990374645,0.0002428143782347584
65,0.0,0.0001588189763783344,0.00027965009984837945,0.00035730482091425304
66,0.0,0.00017658485820835052,0.00029675679347223937,0.0002827296409787168
67,0.0,0.0001778726067621814,0.00033546207189952113,0.0
68,0.0,0.00016789069280774235,0.00036177347439748594,0.0
69,0.0,0.0001585933276769087,0.00039417523120759726,0.0
70,0.0,0.00012664168441878378,0.00042825580435014145,0.0
71,0.0,0.00011791710814179007,0.0004539181928315317,0.0
72,0.0,9.631976001672125e-05,0.0004953519291158487,0.0
73,0.0,0.00010328187396361715,0.0005877858383830406,0.0
74,0.0,0.00010187020108965205,0.0007262308211745306,0.0
75,0.0,9.391669257889854e-05,0.0008712119886249674,0.002775302275210861
76,0.0,0.00011138120262516834,0.0009619627918610333,0.0
77,0.0,0.00013036884140791766,0.0010051583092491568,0.0
78,0.0,0.0001314383919241696,0.001056816502765258,0.0
79,0.0,0.00012579246070014923,0.0008672550550729181,0.0
80,0.0,0.0001294569712846528,0.00047671065518894756,0.0
81,0.0,0.00011572189904210892,0.00037177775497878896,0.0022713541015150825
82,0.0,0.0001248656892482629,0.0002669834871709115,0.0018131462674361068
83,0.0,0.00011755841185629369,0.00021833512613644995,0.0
84,0.0,0.0001193770494016154,0.00016448693225198596,0.0
85,0.0,0.0001150698859635648,7.858616525174275e-05,0.0
86,0.0,0.00010307610980872003,6.842344785075875e-06,0.0
87,0.0,0.00012043044255892149,2.248202067524859e-05,0.0
88,0.0,0.00014095315212248041,0.0001575130673036353,0.0
89,0.0,0.00015971498108672817,0.00020701558914453793,0.0
90,0.0,0.0001636699672981102,0.0002399922366426781,0.0
91,0.0,0.00016414528929259154,0.0003200654609227437,0.002103882431622664
92,0.0,0.00015050768390847816,0.0003763192290052625,0.0030006906354992867
93,0.0,0.00015182462690319375,0.0004424692831165361,0.0003413230056174675
94,0.0,0.0001374830097348851,0.000518443683640037,0.0003550476627758724
95,0.0,0.00011614856363511587,0.0006100991995053984,0.0005530917588746839
96,0.0,0.00010210406072769258,0.0007760632167735953,0.0
97,0.0,0.0001049146339070397,0.0009311977834667507,0.0
98,0.0,0.00010211227166430738,0.0010604867001245176,0.0
99,0.0,9.118974930835877e-05,0.0011858795762249175,0.0
100,0.0,9.912881265331636e-05,0.001238509825828225,0.0
101,0.0,0.00010637937375989385,0.0012309365748649347,0.0
102,0.0,0.00012017481159154792,0.0012265309676990136,0.0
103,0.0,0.0001363223786440302,0.0010251876356624507,0.0027242157358776174
104,0.0,0.00014563570948443257,0.0005866712391984373,0.0
105,0.0,0.0001439783167311656,0.000449370584424891,0.0
106,0.0,0.0001336223489998758,0.0002908113140177801,0.0
107,0.0,0.0001244671547151933,0.00021702874966121984,0.0
108,0.0,0.00012672462120389062,0.0001211915859137787,0.0
109,0.0,0.00010605243391121758,2.6954177020098795e-05,0.0
110,3.5293257546972296e-08,0.00010679103791428479,1.6877503054313256e-08,0.0003134497052017083
111,9.088013818336886e-07,0.0001046208817813938,3.2713212622944542e-06,0.00035471642363606816
